회사명,거래소코드,회계년도,[U01210000]매출액(영업수익)(*)(천원),[U01110000]자산(*)(천원),[U01140000]부채(*)(천원),[U01160000]자본(*)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01110000]자산(*)(연결)(천원),[U01140000]부채(*)(연결)(천원),[U01160000]자본(*)(연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01A100000000]자산(*)(IFRS)(천원),[U01A800000000]부채(*)(IFRS)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS)(천원),[U01A100000000]자산(*)(비교)(IFRS)(천원),[U01A800000000]부채(*)(비교)(IFRS)(천원),[U01A600000000]자본(*)(비교)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01A100000000]자산(*)(IFRS연결)(천원),[U01A800000000]부채(*)(IFRS연결)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS연결)(천원),[U01A100000000]자산(*)(비교)(IFRS연결)(천원),[U01A800000000]부채(*)(비교)(IFRS연결)(천원),[U01A600000000]자본(*)(비교)(IFRS연결)(천원),자기자본순이익률,자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),매출채권회전률,매출채권회전률(IFRS),매출채권회전률(IFRS연결),종업원수증가율,종업원수증가율(IFRS),종업원수증가율(IFRS연결),설립일,상장일
헝셩그룹유한회사,900270,2019/12,,,,,221245903.0,336615549.0,58750072.0,277865477.0,,,,,,,,,221245903.0,336615549.0,58750072.0,277865477.0,221245903.0,336615549.0,58750072.0,277865477.0,,,12.56,,,2.0,,,,1995/11/14,2016/08/18
헝셩그룹유한회사,900270,2020/12,,,,,143492068.0,335624175.0,52465372.0,283158803.0,,,,,,,,,143492068.0,335624175.0,52465372.0,283158803.0,143492068.0,335624175.0,52465372.0,283158803.0,,,1.83,,,1.59,,,,1995/11/14,2016/08/18
헝셩그룹유한회사,900270,2021/12,,,,,121844987.0,376193404.0,60541431.0,315651973.0,,,,,,,,,121844987.0,376193404.0,60541431.0,315651973.0,121844987.0,376193404.0,60541431.0,315651973.0,,,0.2,,,1.68,,,,1995/11/14,2016/08/18
헝셩그룹유한회사,900270,2022/12,,,,,131602065.0,366249808.0,56865259.0,309384550.0,,,,,,,,,131602065.0,366249808.0,56865259.0,309384550.0,,,,,,,-0.63,,,2.14,,,,1995/11/14,2016/08/18
현대바이오사이언스(주),48410,2012/12,29158167.0,29795975.0,11115394.0,18680580.0,37079378.0,32060609.0,13164172.0,18896437.0,29158167.0,29795975.0,11115394.0,18680580.0,29158167.0,29795975.0,11115394.0,18680580.0,37079378.0,32060609.0,13164172.0,18896437.0,37079378.0,32060609.0,13164172.0,18896437.0,-40.41,-40.41,-48.13,1.78,1.78,7.2,-30.86,-30.86,,2000/05/25,2002/08/08
현대바이오사이언스(주),48410,2013/12,21319089.0,30224055.0,8758098.0,21465957.0,25749184.0,30842884.0,9039310.0,21803574.0,21319089.0,30224055.0,8758098.0,21465957.0,21319089.0,30224055.0,8758098.0,21465957.0,25749184.0,30842884.0,9039310.0,21803574.0,25538239.0,30842884.0,9039310.0,21803574.0,-48.14,-48.14,-50.87,2.4,2.4,4.96,-44.64,-44.64,,2000/05/25,2002/08/08
현대바이오사이언스(주),48410,2014/12,27363788.0,32920653.0,10055820.0,22864833.0,28912613.0,32807087.0,10321692.0,22485396.0,27363788.0,32920653.0,10055820.0,22864833.0,27363788.0,32920653.0,10055820.0,22864833.0,28912613.0,32807087.0,10321692.0,22485396.0,28912613.0,32807087.0,10321692.0,22485396.0,-2.58,-2.58,-14.04,2.44,2.44,4.47,-3.23,-3.23,,2000/05/25,2002/08/08
현대바이오사이언스(주),48410,2015/12,32058141.0,43151393.0,18048107.0,25103286.0,40674618.0,43413787.0,18808811.0,24604975.0,32058141.0,43151393.0,18048107.0,25103286.0,32058141.0,43151393.0,18048107.0,25103286.0,40674618.0,43413787.0,18808811.0,24604975.0,40674618.0,43413787.0,18808811.0,24604975.0,3.37,3.37,3.02,2.18,2.18,4.0,106.67,106.67,,2000/05/25,2002/08/08
현대바이오사이언스(주),48410,2016/12,30490444.0,50554384.0,32784458.0,17769926.0,36101390.0,53381061.0,35166554.0,18214507.0,30490444.0,50554384.0,32784458.0,17769926.0,30490444.0,50554384.0,32784458.0,17769926.0,36101390.0,53381061.0,35166554.0,18214507.0,36101390.0,53381061.0,35166554.0,18214507.0,-42.21,-42.21,-37.69,1.99,1.99,2.92,19.35,19.35,,2000/05/25,2002/08/08
현대바이오사이언스(주),48410,2017/12,27712575.0,48723426.0,18410241.0,30313185.0,31970193.0,49498781.0,18607939.0,30890842.0,27712575.0,48723426.0,18410241.0,30313185.0,27712575.0,48723426.0,18410241.0,30313185.0,31970193.0,49498781.0,18607939.0,30890842.0,31970193.0,49498781.0,18607939.0,30890842.0,4.02,4.02,4.96,1.53,1.53,1.99,-17.57,-17.57,,2000/05/25,2002/08/08
현대바이오사이언스(주),48410,2018/12,26488354.0,51126089.0,11359021.0,39767068.0,31863791.0,54008494.0,13524026.0,40484468.0,26488354.0,51126089.0,11359021.0,39767068.0,26488354.0,51126089.0,11359021.0,39767068.0,31863791.0,54008494.0,13524026.0,40484468.0,31235880.0,54008494.0,13524026.0,40484468.0,7.39,7.39,7.34,1.19,1.19,1.54,-14.75,-14.75,,2000/05/25,2002/08/08
