,회사명,거래소코드,회계년도,이자보상배율(이자비용),이자보상배율(순금융비용),[U01250010]   이자비용(천원),[U01230000]영업이익(손실)(천원)
7045,엑스큐어(주),70300,2019/12,31.66,999999999.0,15290.0,484065.0
7046,엑스큐어(주),70300,2020/12,-4.86,999999999.0,111492.0,-541946.0
7047,엑스큐어(주),70300,2021/12,22.24,999999999.0,20637.0,458912.0
7048,엑스큐어(주),70300,2022/12,10.49,999999999.0,30957.0,324730.0
7049,엔시트론(주),101400,2012/12,2.84,7.69,388329.0,1104433.0
7050,엔시트론(주),101400,2013/12,-12.74,-32.6,505399.0,-6440653.0
7051,엔시트론(주),101400,2014/12,-4.17,-4.09,875222.0,-3649998.0
7052,엔시트론(주),101400,2015/12,-2.7,-8.96,1134857.0,-3060552.0
7053,엔시트론(주),101400,2016/12,0.81,1.58,1075576.0,868467.0
7054,엔시트론(주),101400,2017/12,-3.11,-3.73,1562840.0,-4867480.0
7055,엔시트론(주),101400,2018/12,-3.78,-8.86,2336025.0,-8836544.0
7056,엔시트론(주),101400,2019/12,-2.43,-3.46,2212110.0,-5380046.0
7057,엔시트론(주),101400,2020/12,-2.64,-5.3,1141104.0,-3014278.0
7058,엔시트론(주),101400,2021/12,1.73,1.67,1132725.0,1961512.0
7059,엔시트론(주),101400,2022/12,0.27,-1.73,1083060.0,295236.0
7060,엔젯(주),419080,2022/12,135.91,999999999.0,38969.0,5296439.0
7061,엘브이엠씨홀딩스(주),900140,2012/12,,,,
7062,엘브이엠씨홀딩스(주),900140,2013/12,,,,
7063,엘브이엠씨홀딩스(주),900140,2014/12,,,,
7064,엘브이엠씨홀딩스(주),900140,2015/12,,,,
7065,엘브이엠씨홀딩스(주),900140,2016/12,,,,
7066,엘브이엠씨홀딩스(주),900140,2017/12,,,,
7067,엘브이엠씨홀딩스(주),900140,2018/12,,,,
7068,엘브이엠씨홀딩스(주),900140,2019/12,,,,
7069,엘브이엠씨홀딩스(주),900140,2020/12,,,,
7070,엘브이엠씨홀딩스(주),900140,2021/12,,,,
7071,엘브이엠씨홀딩스(주),900140,2022/12,,,,
7072,엘티씨(주),170920,2013/12,63.26,999999999.0,308377.0,19508069.0
7073,엘티씨(주),170920,2014/12,744.96,999999999.0,14115.0,10515077.0
7074,엘티씨(주),170920,2015/12,284.95,999999999.0,31868.0,9080833.0
7075,엘티씨(주),170920,2016/12,-0.3,-0.32,372019.0,-110886.0
7076,엘티씨(주),170920,2017/12,2.95,-1.02,1125377.0,3324369.0
7077,엘티씨(주),170920,2018/12,0.92,1.75,1393131.0,1276333.0
7078,엘티씨(주),170920,2019/12,1.9,1.29,1450287.0,2760666.0
7079,엘티씨(주),170920,2020/12,4.18,-3.53,1190990.0,4978093.0
7080,엘티씨(주),170920,2021/12,-9.09,-29.03,857236.0,-7792921.0
7081,엘티씨(주),170920,2022/12,0.41,1.81,3010839.0,1222680.0
7082,엠에프엠코리아(주),323230,2019/12,,,,
7083,엠에프엠코리아(주),323230,2020/12,-1.38,-3.55,1099354.0,-1518456.0
7084,엠에프엠코리아(주),323230,2021/12,-1.11,-3.06,1537070.0,-1707831.0
7085,엠에프엠코리아(주),323230,2022/12,-0.43,1.8,1637841.0,-702964.0
7086,영화테크(주),265560,2017/12,46.7,999999999.0,121464.0,5671950.0
7087,영화테크(주),265560,2018/12,53.26,999999999.0,57032.0,3037748.0
7088,영화테크(주),265560,2019/12,-16.2,999999999.0,62335.0,-1009734.0
7089,영화테크(주),265560,2020/12,12.31,999999999.0,58682.0,722385.0
7090,영화테크(주),265560,2021/12,31.63,999999999.0,68636.0,2170671.0
7091,영화테크(주),265560,2022/12,5.83,999999999.0,535624.0,3124306.0
7092,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2015/12,,,,
7093,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2016/12,,,,
7094,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017/12,,,,
7095,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2018/12,,,,
7096,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019/12,,,,
7097,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2020/12,,,,
7098,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2021/12,,,,
7099,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2022/12,,,,
7100,오상자이엘(주),53980,2012/12,10.78,20.34,220362.0,2376145.0
7101,오상자이엘(주),53980,2013/12,4.69,6.19,334736.0,1571413.0
7102,오상자이엘(주),53980,2014/12,3.96,5.81,409904.0,1624020.0
7103,오상자이엘(주),53980,2015/12,1.65,-284.03,260011.0,428490.0
7104,오상자이엘(주),53980,2016/12,-1.71,-3.25,458717.0,-782166.0
7105,오상자이엘(주),53980,2017/12,3.4,8.23,315029.0,1069557.0
7106,오상자이엘(주),53980,2018/12,-4.17,-7.25,339924.0,-1416950.0
7107,오상자이엘(주),53980,2019/12,-10.24,-185.33,336420.0,-3445449.0
7108,오상자이엘(주),53980,2020/12,-20.53,999999999.0,298591.0,-6128810.0
7109,오상자이엘(주),53980,2021/12,32.88,999999999.0,157770.0,5187000.0
7110,오상자이엘(주),53980,2022/12,68.27,999999999.0,81257.0,5547510.0
7111,오성첨단소재(주),52420,2012/12,-2.21,-7.07,16068712.0,-35529563.0
7112,오성첨단소재(주),52420,2013/12,-1.04,-34.92,21568907.0,-22366398.0
7113,오성첨단소재(주),52420,2014/12,-2.33,-4.54,9689907.0,-22568162.0
7114,오성첨단소재(주),52420,2015/12,0.35,-201.97,2207562.0,764270.0
7115,오성첨단소재(주),52420,2016/12,-0.78,-2.29,2222416.0,-1739678.0
7116,오성첨단소재(주),52420,2017/12,0.5,1.67,2001382.0,1006914.0
7117,오성첨단소재(주),52420,2018/12,0.85,5.53,1435370.0,1214763.0
7118,오성첨단소재(주),52420,2019/12,11.02,999999999.0,388484.0,4281370.0
7119,오성첨단소재(주),52420,2020/12,5.19,67.82,1394767.0,7236241.0
7120,오성첨단소재(주),52420,2021/12,3.18,-7.58,1866635.0,5944046.0
7121,오성첨단소재(주),52420,2022/12,4.71,1.53,2219384.0,10455436.0
7122,오션브릿지(주),241790,2016/12,96.99,111.0,71172.0,6902782.0
7123,오션브릿지(주),241790,2017/12,15.12,16.33,756037.0,11428991.0
7124,오션브릿지(주),241790,2018/12,43.38,71.69,343634.0,14906274.0
7125,오션브릿지(주),241790,2019/12,144.43,182.15,68313.0,9866379.0
7126,오션브릿지(주),241790,2020/12,1000.76,999999999.0,12826.0,12835774.0
7127,오션브릿지(주),241790,2021/12,419.94,999999999.0,34323.0,14413713.0
7128,오션브릿지(주),241790,2022/12,90.03,274.74,263261.0,23702473.0
7129,오토앤(주),353590,2022/12,-7.08,-10.74,534987.0,-3786431.0
7130,오픈엣지테크놀로지(주),394280,2022/12,-76.86,999999999.0,323995.0,-24902846.0
7131,올리패스(주),244460,2019/12,-6.3,-15.77,2710062.0,-17060716.0
7132,올리패스(주),244460,2020/12,-12.11,-14.01,1679586.0,-20333196.0
7133,올리패스(주),244460,2021/12,-35.21,-87.59,647830.0,-22809621.0
7134,올리패스(주),244460,2022/12,-51.63,999999999.0,425523.0,-21971368.0
7135,올릭스(주),226950,2018/12,-242.01,999999999.0,33969.0,-8220673.0
7136,올릭스(주),226950,2019/12,-2847.08,999999999.0,4659.0,-13264526.0
7137,올릭스(주),226950,2020/12,-63.21,999999999.0,233768.0,-14776641.0
7138,올릭스(주),226950,2021/12,-10.31,-14.86,2420131.0,-24939613.0
7139,올릭스(주),226950,2022/12,-7.98,-13.36,2839232.0,-22649810.0
7140,옵티시스(주),109080,2012/12,37.81,999999999.0,102819.0,3887104.0
7141,옵티시스(주),109080,2013/12,11.29,999999999.0,194886.0,2199426.0
7142,옵티시스(주),109080,2014/12,15.86,999999999.0,191110.0,3030445.0
7143,옵티시스(주),109080,2015/12,12.29,999999999.0,153728.0,1889630.0
7144,옵티시스(주),109080,2016/12,14.84,999999999.0,138857.0,2060643.0
7145,옵티시스(주),109080,2017/12,21.0,999999999.0,100827.0,2117325.0
7146,옵티시스(주),109080,2018/12,62.92,999999999.0,51608.0,3247038.0
7147,옵티시스(주),109080,2019/12,31.59,999999999.0,68531.0,2165126.0
7148,옵티시스(주),109080,2020/12,29.6,999999999.0,53051.0,1570352.0
7149,옵티시스(주),109080,2021/12,105.88,999999999.0,40079.0,4243688.0
7150,옵티시스(주),109080,2022/12,176.26,999999999.0,43890.0,7735861.0
7151,와이더블유(주),51390,2012/12,47.97,999999999.0,41100.0,1971698.0
7152,와이더블유(주),51390,2013/12,6.51,999999999.0,347086.0,2260338.0
7153,와이더블유(주),51390,2014/12,3.37,10.74,331643.0,1118363.0
7154,와이더블유(주),51390,2015/12,3.71,6.28,492904.0,1826834.0
7155,와이더블유(주),51390,2016/12,7.73,8.12,550988.0,4260304.0
7156,와이더블유(주),51390,2017/12,7.54,7.86,558296.0,4209073.0
7157,와이더블유(주),51390,2018/12,2.29,5.16,1432810.0,3275619.0
7158,와이더블유(주),51390,2019/12,1.57,4.98,1752328.0,2753403.0
7159,와이더블유(주),51390,2020/12,1.94,12.59,1868704.0,3626743.0
7160,와이더블유(주),51390,2021/12,2.54,15.99,1231507.0,3133403.0
7161,와이더블유(주),51390,2022/12,3.31,999999999.0,923393.0,3056402.0
7162,와이씨켐(주),112290,2022/12,3.54,5.23,1500106.0,5314562.0
7163,와이엠티(주),251370,2017/12,9.65,6.84,643147.0,6204292.0
7164,와이엠티(주),251370,2018/12,7.41,7.76,765288.0,5667058.0
7165,와이엠티(주),251370,2019/12,9.93,999999999.0,838206.0,8324856.0
7166,와이엠티(주),251370,2020/12,2.75,2.73,1765531.0,4863689.0
7167,와이엠티(주),251370,2021/12,0.53,0.78,2248688.0,1202334.0
7168,와이엠티(주),251370,2022/12,-2.84,-38.95,2577565.0,-7320775.0
7169,와토스코리아(주),79000,2012/12,999999999.0,999999999.0,0.0,2941694.0
7170,와토스코리아(주),79000,2013/12,999999999.0,999999999.0,0.0,2579473.0
7171,와토스코리아(주),79000,2014/12,999999999.0,999999999.0,0.0,3862879.0
7172,와토스코리아(주),79000,2015/12,999999999.0,999999999.0,0.0,4245911.0
7173,와토스코리아(주),79000,2016/12,999999999.0,999999999.0,0.0,2558197.0
7174,와토스코리아(주),79000,2017/12,999999999.0,999999999.0,0.0,3537753.0
7175,와토스코리아(주),79000,2018/12,999999999.0,999999999.0,0.0,2006407.0
7176,와토스코리아(주),79000,2019/12,15.75,999999999.0,32117.0,505797.0
7177,와토스코리아(주),79000,2020/12,7.85,999999999.0,19928.0,156507.0
7178,와토스코리아(주),79000,2021/12,18.67,999999999.0,21691.0,404890.0
7179,와토스코리아(주),79000,2022/12,6.57,999999999.0,20811.0,136819.0
7180,우림피티에스(주),101170,2012/12,16.52,999999999.0,324034.0,5354154.0
7181,우림피티에스(주),101170,2013/12,10.15,999999999.0,307356.0,3118783.0
7182,우림피티에스(주),101170,2014/12,14.66,999999999.0,322727.0,4732294.0
7183,우림피티에스(주),101170,2015/12,26.68,999999999.0,76526.0,2041389.0
7184,우림피티에스(주),101170,2016/12,8.25,999999999.0,78071.0,643724.0
7185,우림피티에스(주),101170,2017/12,-34.85,999999999.0,52611.0,-1833428.0
7186,우림피티에스(주),101170,2018/12,61.99,999999999.0,34583.0,2143660.0
7187,우림피티에스(주),101170,2019/12,-38.06,999999999.0,33272.0,-1266371.0
7188,우림피티에스(주),101170,2020/12,27.19,999999999.0,28562.0,776477.0
7189,우림피티에스(주),101170,2021/12,73.33,999999999.0,28217.0,2069180.0
7190,우림피티에스(주),101170,2022/12,999999999.0,999999999.0,0.0,5387849.0
7191,우진비앤지(주),18620,2012/12,7.83,8.85,228232.0,1787969.0
7192,우진비앤지(주),18620,2013/12,4.22,6.75,182066.0,769006.0
7193,우진비앤지(주),18620,2014/12,4.76,5.85,178991.0,852821.0
7194,우진비앤지(주),18620,2015/12,0.0,1.21,243105.0,-1119.0
7195,우진비앤지(주),18620,2016/12,0.46,1.94,275925.0,125825.0
7196,우진비앤지(주),18620,2017/12,-3.14,-3.07,1088667.0,-3414310.0
7197,우진비앤지(주),18620,2018/12,-3.73,-3.61,1267166.0,-4724636.0
7198,우진비앤지(주),18620,2019/12,1.64,-14.15,836223.0,1374528.0
7199,우진비앤지(주),18620,2020/12,-1.25,-1.97,1934720.0,-2415783.0
7200,우진비앤지(주),18620,2021/12,-1.12,-0.94,1700753.0,-1902070.0
7201,우진비앤지(주),18620,2022/12,0.45,0.73,1557722.0,696855.0
7202,원텍(주),336570,2019/12,,,,
7203,원텍(주),336570,2020/12,,,,
7204,원텍(주),336570,2021/12,,,,
7205,원텍(주),336570,2022/12,70.67,141.83,375092.0,26505985.0
7206,원풍물산(주),8290,2012/12,1.71,1.97,1512770.0,2588180.0
7207,원풍물산(주),8290,2013/12,1.67,1.65,1338990.0,2238123.0
7208,원풍물산(주),8290,2014/12,1.14,1.08,1188416.0,1349272.0
7209,원풍물산(주),8290,2015/12,2.13,-11.5,889154.0,1897696.0
7210,원풍물산(주),8290,2016/12,0.82,-0.92,328359.0,269783.0
7211,원풍물산(주),8290,2017/12,1.17,1.28,328551.0,383908.0
7212,원풍물산(주),8290,2018/12,-0.88,-7.13,504395.0,-441680.0
7213,원풍물산(주),8290,2019/12,-1.83,-9.13,729980.0,-1336652.0
7214,원풍물산(주),8290,2020/12,-18.45,-31.85,358072.0,-6606012.0
7215,원풍물산(주),8290,2021/12,-3.22,-22.23,401676.0,-1292420.0
7216,원풍물산(주),8290,2022/12,0.43,-3.88,484609.0,210181.0
7217,웰바이오텍(주),10600,2012/12,4.63,-2.04,766437.0,3548845.0
7218,웰바이오텍(주),10600,2013/12,6.21,7.78,444804.0,2761798.0
7219,웰바이오텍(주),10600,2014/12,12.73,-6.0,273211.0,3476813.0
7220,웰바이오텍(주),10600,2015/12,5.73,11.17,358748.0,2054621.0
7221,웰바이오텍(주),10600,2016/12,4.74,8.52,299467.0,1419107.0
7222,웰바이오텍(주),10600,2017/12,-11.86,-44.98,516024.0,-6118978.0
7223,웰바이오텍(주),10600,2018/12,0.1,-4.1,3028157.0,291670.0
7224,웰바이오텍(주),10600,2019/12,-1.41,-16.59,1436647.0,-2021653.0
7225,웰바이오텍(주),10600,2020/12,-4.63,-25.46,2609220.0,-12074169.0
7226,웰바이오텍(주),10600,2021/12,-1.5,-3.99,4841813.0,-7263282.0
7227,웰바이오텍(주),10600,2022/12,-6.18,-163.88,677564.0,-4189597.0
7228,웰킵스하이텍(주),43590,2012/12,8.27,12.02,682577.0,5642965.0
7229,웰킵스하이텍(주),43590,2013/12,-8.29,-14.96,529403.0,-4390481.0
7230,웰킵스하이텍(주),43590,2014/12,-5.42,-10.55,477329.0,-2587386.0
7231,웰킵스하이텍(주),43590,2015/12,-3.53,-11.42,524323.0,-1849846.0
7232,웰킵스하이텍(주),43590,2016/12,2.23,-0.81,725025.0,1616894.0
7233,웰킵스하이텍(주),43590,2017/12,-1.77,-1.78,577781.0,-1022358.0
7234,웰킵스하이텍(주),43590,2018/12,-8.7,-43.21,742829.0,-6461272.0
7235,웰킵스하이텍(주),43590,2019/12,-2.6,-5.22,1453112.0,-3777315.0
7236,웰킵스하이텍(주),43590,2020/12,-6.81,-6.18,415743.0,-2832261.0
7237,웰킵스하이텍(주),43590,2021/12,33.75,116.58,62938.0,2124125.0
7238,웰킵스하이텍(주),43590,2022/12,-57.53,999999999.0,2962.0,-170399.0
7239,웹케시(주),53580,2019/12,123.99,999999999.0,74800.0,9274524.0
7240,웹케시(주),53580,2020/12,138.81,999999999.0,102929.0,14287165.0
7241,웹케시(주),53580,2021/12,220.87,999999999.0,84555.0,18675448.0
7242,웹케시(주),53580,2022/12,253.85,999999999.0,81142.0,20598237.0
7243,위더스제약(주),330350,2021/12,15.08,999999999.0,323964.0,4885973.0
7244,위더스제약(주),330350,2022/12,12.48,999999999.0,390742.0,4877718.0
7245,위즈코프(주),38620,2012/12,999999999.0,999999999.0,0.0,-225635.0
7246,위즈코프(주),38620,2013/12,1.22,999999999.0,200978.0,245479.0
7247,위즈코프(주),38620,2014/12,1.3,999999999.0,476604.0,617616.0
7248,위즈코프(주),38620,2015/12,17.16,999999999.0,23004.0,394833.0
7249,위즈코프(주),38620,2016/12,999999999.0,999999999.0,0.0,1102220.0
7250,위즈코프(주),38620,2017/12,999999999.0,999999999.0,0.0,1419234.0
7251,위즈코프(주),38620,2018/12,999999999.0,999999999.0,0.0,1334885.0
7252,위즈코프(주),38620,2019/12,210.96,999999999.0,7456.0,1572911.0
7253,위즈코프(주),38620,2020/12,3.57,999999999.0,140626.0,502345.0
7254,위즈코프(주),38620,2021/12,2.55,-38.17,309721.0,788327.0
7255,위즈코프(주),38620,2022/12,6446.68,999999999.0,244.0,1572989.0
7256,윙입푸드홀딩스,900340,2018/12,,,,
7257,윙입푸드홀딩스,900340,2019/12,,,,
7258,윙입푸드홀딩스,900340,2020/12,,,,
7259,윙입푸드홀딩스,900340,2021/12,,,,
7260,윙입푸드홀딩스,900340,2022/12,,,,
7261,유아이엘(주),49520,2012/12,999999999.0,999999999.0,0.0,2288866.0
7262,유아이엘(주),49520,2013/12,130.28,999999999.0,81366.0,10600440.0
7263,유아이엘(주),49520,2014/12,12.39,999999999.0,952199.0,11801067.0
7264,유아이엘(주),49520,2015/12,4.5,999999999.0,1023668.0,4601907.0
7265,유아이엘(주),49520,2016/12,-1.82,999999999.0,902448.0,-1638305.0
7266,유아이엘(주),49520,2017/12,999999999.0,999999999.0,0.0,4353058.0
7267,유아이엘(주),49520,2018/12,999999999.0,999999999.0,0.0,-4402637.0
7268,유아이엘(주),49520,2019/12,-706.34,999999999.0,7884.0,-5568779.0
7269,유아이엘(주),49520,2020/12,-494.18,999999999.0,25713.0,-12706828.0
7270,유아이엘(주),49520,2021/12,-48.2,999999999.0,195666.0,-9431053.0
7271,유아이엘(주),49520,2022/12,7.87,999999999.0,286825.0,2256139.0
7272,유엔젤(주),72130,2012/12,6.86,999999999.0,184990.0,1268476.0
7273,유엔젤(주),72130,2013/12,7.16,999999999.0,108144.0,774614.0
7274,유엔젤(주),72130,2014/12,-49.75,999999999.0,99497.0,-4949499.0
7275,유엔젤(주),72130,2015/12,9.94,999999999.0,113239.0,1125356.0
7276,유엔젤(주),72130,2016/12,-25.01,999999999.0,143189.0,-3581171.0
7277,유엔젤(주),72130,2017/12,-10.02,999999999.0,161176.0,-1615318.0
7278,유엔젤(주),72130,2018/12,13.62,999999999.0,151781.0,2067400.0
7279,유엔젤(주),72130,2019/12,-14.65,999999999.0,147489.0,-2161412.0
7280,유엔젤(주),72130,2020/12,16.02,999999999.0,115373.0,1847732.0
7281,유엔젤(주),72130,2021/12,25.42,999999999.0,120394.0,3060626.0
7282,유엔젤(주),72130,2022/12,7.62,999999999.0,78921.0,601755.0
7283,유일에너테크(주),340930,2021/12,-42.96,-430.3,134163.0,-5764222.0
7284,유일에너테크(주),340930,2022/12,-5.61,-4.93,3406598.0,-19096309.0
7285,이노뎁(주),303530,2021/12,-28.61,999999999.0,52935.0,-1514454.0
7286,이노뎁(주),303530,2022/12,2.3,999999999.0,179782.0,413004.0
7287,이노시스(주),56090,2015/12,-2.64,-1.14,468787.0,-1236530.0
7288,이노시스(주),56090,2016/12,3.91,999999999.0,201254.0,786954.0
7289,이노시스(주),56090,2017/12,-43.35,999999999.0,94933.0,-4115021.0
7290,이노시스(주),56090,2018/12,-3.94,-11.55,1470367.0,-5799289.0
7291,이노시스(주),56090,2019/12,-0.63,-0.47,1580144.0,-994263.0
7292,이노시스(주),56090,2020/12,-6.34,-10.26,1199487.0,-7604860.0
7293,이노시스(주),56090,2021/12,-0.06,-3.54,1194771.0,-66405.0
7294,이노시스(주),56090,2022/12,0.18,-2.22,6201677.0,1088104.0
7295,이삭엔지니어링(주),351330,2021/12,-10.75,-511843.26,190128.0,-2043344.0
7296,이삭엔지니어링(주),351330,2022/12,23.44,999999999.0,55919.0,1310720.0
7297,이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,,,,
7298,이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,,,,
7299,이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,,,,
7300,이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,,,,
7301,이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,,,,
7302,이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,,,,
7303,이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,,,,
7304,이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,,,
7305,이스트아시아홀딩스인베스트먼트리미티드,900110,2020/12,,,,
7306,이스트아시아홀딩스인베스트먼트리미티드,900110,2021/12,,,,
7307,이스트아시아홀딩스인베스트먼트리미티드,900110,2022/12,,,,
7308,이엠코리아(주),95190,2012/12,0.97,2.65,2798966.0,2723531.0
7309,이엠코리아(주),95190,2013/12,1.01,1.48,2486618.0,2515166.0
7310,이엠코리아(주),95190,2014/12,1.02,1.12,2774289.0,2825966.0
7311,이엠코리아(주),95190,2015/12,0.87,0.88,2589383.0,2245937.0
7312,이엠코리아(주),95190,2016/12,-1.34,-1.51,2660059.0,-3574472.0
7313,이엠코리아(주),95190,2017/12,1.62,1.35,3048652.0,4929137.0
7314,이엠코리아(주),95190,2018/12,2.27,2.84,1850827.0,4196900.0
7315,이엠코리아(주),95190,2019/12,-3.73,-6.37,1741587.0,-6499697.0
7316,이엠코리아(주),95190,2020/12,0.16,1.76,3526599.0,552666.0
7317,이엠코리아(주),95190,2021/12,3.13,-0.69,1056122.0,3300513.0
7318,이엠코리아(주),95190,2022/12,2.24,-5.65,1220866.0,2732547.0
7319,이오플로우(주),294090,2020/12,-203.06,-904.11,53540.0,-10871553.0
