회사명,거래소코드,회계년도,종가(원),현재까지 발행한 주식의 총수(주),현재까지 감소한 주식의 총수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),발행주식수(주),[U01B840000000]당기순이익(손실)(요약)(IFRS연결)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),[U01D101000000]   당기순손익(요약)(IFRS연결)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS연결)(백만원),[U01B840000000]당기순이익(손실)(요약)(IFRS)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS)(백만원),[U01D101000000]   당기순손익(요약)(IFRS)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS)(백만원),[U01119300]      *당기순이익(요약)(백만원),[U01218800]당기순이익(요약)(백만원),[U01219300]CPA수정후 당기순이익(요약)(백만원),[U01311400]   당기순이익(요약)(백만원),[U01410100]   당기순이익(요약)(백만원),[U01550700]   당기순이익(요약)(백만원),[U01A600000000]자본(*)(요약)(IFRS연결)(백만원),[U01A600000000]자본(*)(IFRS연결)(백만원),[U01A600000000]자본(*)(요약)(IFRS)(백만원),[U01A600000000]자본(*)(IFRS)(천원),[U01119400]자본총계(요약)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[U01410000]영업활동으로 인한 현금흐름(요약)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01B100000000]매출액(수익)(요약)(IFRS연결)(백만원),[U01B100000000]매출액(수익)(요약)(IFRS)(백만원),[U01210000]매출액(요약)(백만원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원)
(주)켈스,402420,2021/12,,3952314,0,3952314,3952314,3952314,,,,,,,,,-49,-49,-49,-49,-49,-49,,,,,13084,,13083885,,,-920,,,,-920442,,,6758,,,,6758048
(주)켈스,402420,2021/12,,2226540,0,2226540,3952314,3952314,,,,,,,,,-49,-49,-49,-49,-49,-49,,,,,13084,,13083885,,,-920,,,,-920442,,,6758,,,,6758048
(주)켈스,402420,2021/12,,1725774,0,1725774,3952314,3952314,,,,,,,,,-49,-49,-49,-49,-49,-49,,,,,13084,,13083885,,,-920,,,,-920442,,,6758,,,,6758048
(주)켈스,402420,2022/12,,4137498,0,4137498,4137498,4137498,,,,,-81,-81,0,-81,-81,-81,-81,-81,-81,-81,,,-10680,-10679964,-10680,,-10679964,,-1501,-1501,,-1500831,,-1500831,,12547,12547,,12546511,,12546511
(주)켈스,402420,2022/12,,2226540,0,2226540,4137498,4137498,,,,,-81,-81,0,-81,-81,-81,-81,-81,-81,-81,,,-10680,-10679964,-10680,,-10679964,,-1501,-1501,,-1500831,,-1500831,,12547,12547,,12546511,,12546511
(주)켈스,402420,2022/12,,1910958,0,1910958,4137498,4137498,,,,,-81,-81,0,-81,-81,-81,-81,-81,-81,-81,,,-10680,-10679964,-10680,,-10679964,,-1501,-1501,,-1500831,,-1500831,,12547,12547,,12546511,,12546511
(주)코나솔,176590,2022/12,,5823333,0,5823333,5823333,5823333,,,,,,,,,1433,1433,1433,1433,1433,1433,,,,,11115,,11114539,,,504,,,,504193,,,22077,,,,22076752
(주)코나솔,176590,2022/12,,5823333,0,5823333,5823333,5823333,,,,,,,,,1433,1433,1433,1433,1433,1433,,,,,11115,,11114539,,,504,,,,504193,,,22077,,,,22076752
(주)코셋,189350,2013/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,1636,1636,0,1636,1636,1636,,,,,11962,,11961831,,,728,,,,728313,,,9780,,,,9780211
(주)코셋,189350,2013/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,1636,1636,0,1636,1636,1636,,,,,11962,,11961831,,,728,,,,728313,,,9780,,,,9780211
(주)코셋,189350,2014/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,-2843,-2843,0,-2843,-2843,-2843,,,,,9119,,9118529,,,-1509,,,,-1509083,,,8198,,,,8198084
(주)코셋,189350,2014/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,-2843,-2843,0,-2843,-2843,-2843,,,,,9119,,9118529,,,-1509,,,,-1509083,,,8198,,,,8198084
(주)코셋,189350,2015/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,920,920,0,920,920,920,,,,,10129,,10129049,,,1617,,,,1616603,,,8400,,,,8399775
(주)코셋,189350,2015/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,920,920,0,920,920,920,,,,,10129,,10129049,,,1617,,,,1616603,,,8400,,,,8399775
(주)코셋,189350,2016/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,993,993,993,993,993,993,,,,,11323,,11322626,,,-676,,,,-676447,,,10839,,,,10838751
(주)코셋,189350,2016/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,993,993,993,993,993,993,,,,,11323,,11322626,,,-676,,,,-676447,,,10839,,,,10838751
(주)코셋,189350,2017/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,572,572,0,572,572,572,,,,,12000,,11999815,,,813,,,,812832,,,11843,,,,11842587
(주)코셋,189350,2017/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,572,572,0,572,572,572,,,,,12000,,11999815,,,813,,,,812832,,,11843,,,,11842587
(주)코셋,189350,2018/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,-2656,-2656,-2656,-2656,-2656,-2656,,,,,9344,,9343575,,,-2231,,,,-2231465,,,11126,,,,11126160
(주)코셋,189350,2018/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,-2656,-2656,-2656,-2656,-2656,-2656,,,,,9344,,9343575,,,-2231,,,,-2231465,,,11126,,,,11126160
(주)코셋,189350,2019/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,-3162,-3162,-3162,-3162,-3162,-3162,,,,,11104,,11104406,,,451,,,,451330,,,11668,,,,11667835
(주)코셋,189350,2019/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,-3162,-3162,-3162,-3162,-3162,-3162,,,,,11104,,11104406,,,451,,,,451330,,,11668,,,,11667835
(주)코셋,189350,2020/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,-241,-241,-241,-241,-241,-241,,,,,8693,,8692800,,,-1960,,,,-1959932,,,11145,,,,11144849
(주)코셋,189350,2020/12,,13100000,9100000,4000000,4000000,4000000,,,,,,,,,-241,-241,-241,-241,-241,-241,,,,,8693,,8692800,,,-1960,,,,-1959932,,,11145,,,,11144849
(주)코셋,189350,2021/12,,13900000,9100000,4800000,4800000,4800000,,,,,,,,,-5800,-5800,-5800,-5800,-5800,-5800,,,,,5086,,5086089,,,-2997,,,,-2997329,,,8063,,,,8062964
(주)코셋,189350,2021/12,,13900000,9100000,4800000,4800000,4800000,,,,,,,,,-5800,-5800,-5800,-5800,-5800,-5800,,,,,5086,,5086089,,,-2997,,,,-2997329,,,8063,,,,8062964
(주)코셋,189350,2022/12,,13900000,9100000,4800000,4800000,4800000,,,,,,,,,-1735,-1735,-1735,-1735,-1735,-1735,,,,,3351,,3351434,,,-164,,,,-164443,,,11872,,,,11872150
(주)코셋,189350,2022/12,,13900000,9100000,4800000,4800000,4800000,,,,,,,,,-1735,-1735,-1735,-1735,-1735,-1735,,,,,3351,,3351434,,,-164,,,,-164443,,,11872,,,,11872150
(주)큐러블,086460,2013/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,-237,-237,0,-237,-237,-237,,,,,6552,,6551696,,,152,,,,152459,,,1092,,,,1092413
(주)큐러블,086460,2013/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,-237,-237,0,-237,-237,-237,,,,,6552,,6551696,,,152,,,,152459,,,1092,,,,1092413
(주)큐러블,086460,2014/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,1421,1421,0,1421,1421,1421,,,,,7904,,7904323,,,200,,,,200202,,,929,,,,929308
(주)큐러블,086460,2014/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,1421,1421,0,1421,1421,1421,,,,,7904,,7904323,,,200,,,,200202,,,929,,,,929308
(주)큐러블,086460,2015/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,2568,2568,0,2568,2568,2568,,,,,11008,,11007722,,,-20,,,,-20301,,,1113,,,,1112692
(주)큐러블,086460,2015/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,2568,2568,0,2568,2568,2568,,,,,11008,,11007722,,,-20,,,,-20301,,,1113,,,,1112692
(주)큐러블,086460,2016/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,-1217,-1217,-1217,-1217,-1217,-1217,,,,,9790,,9790386,,,-198,,,,-197511,,,980,,,,979511
(주)큐러블,086460,2016/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,-1217,-1217,-1217,-1217,-1217,-1217,,,,,9790,,9790386,,,-198,,,,-197511,,,980,,,,979511
(주)큐러블,086460,2017/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,1170,1170,0,1170,1170,1170,,,,,10960,,10960165,,,54,,,,53758,,,971,,,,970847
(주)큐러블,086460,2017/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,1170,1170,0,1170,1170,1170,,,,,10960,,10960165,,,54,,,,53758,,,971,,,,970847
(주)큐러블,086460,2018/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,5261,5261,5261,5261,5261,5261,,,,,16221,,16221021,,,-23,,,,-23059,,,919,,,,919264
(주)큐러블,086460,2018/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,5261,5261,5261,5261,5261,5261,,,,,16221,,16221021,,,-23,,,,-23059,,,919,,,,919264
(주)큐러블,086460,2019/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,-3669,-3669,-3669,-3669,-3669,-3669,,,,,12552,,12552188,,,-303,,,,-303452,,,649,,,,649464
(주)큐러블,086460,2019/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,-3669,-3669,-3669,-3669,-3669,-3669,,,,,12552,,12552188,,,-303,,,,-303452,,,649,,,,649464
(주)큐러블,086460,2020/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,4302,4302,4302,4302,4302,4302,,,,,16950,,16949937,,,-319,,,,-319194,,,774,,,,773821
(주)큐러블,086460,2020/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,4302,4302,4302,4302,4302,4302,,,,,16950,,16949937,,,-319,,,,-319194,,,774,,,,773821
(주)큐러블,086460,2021/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,-3696,-3696,-3696,-3696,-3696,-3696,,,,,13149,,13149259,,,-663,,,,-662782,,,1194,,,,1194223
(주)큐러블,086460,2021/12,,1823850,0,1823850,1823850,1823850,,,,,,,,,-3696,-3696,-3696,-3696,-3696,-3696,,,,,13149,,13149259,,,-663,,,,-662782,,,1194,,,,1194223
(주)큐러블,086460,2022/12,,2235034,0,2235034,2235034,2235034,-1355,-992,-1355,0,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,16315,16314627,14315,14314632,14315,16314627,14314632,-4357,-4264,-4264,-4356821,-4264325,-4356821,-4264325,387,387,387,387367,387367,387367,387367
(주)큐러블,086460,2022/12,,2235034,0,2235034,2235034,2235034,-1355,-992,-1355,0,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,16315,16314627,14315,14314632,14315,16314627,14314632,-4357,-4264,-4264,-4356821,-4264325,-4356821,-4264325,387,387,387,387367,387367,387367,387367
(주)큐엠씨,136660,2014/12,,302936,145041,157895,1049895,1049895,,,,,-4145,-4145,0,-4145,-4145,-4145,0,-4145,-4118,-4145,,,15280,15279788,15280,,15279788,,-2139,-2139,,-2139479,,-2139479,,13686,13686,,13685817,,13685817
(주)큐엠씨,136660,2014/12,,892000,0,892000,1049895,1049895,,,,,-4145,-4145,0,-4145,-4145,-4145,0,-4145,-4118,-4145,,,15280,15279788,15280,,15279788,,-2139,-2139,,-2139479,,-2139479,,13686,13686,,13685817,,13685817
(주)큐엠씨,136660,2014/12,,1194936,145041,1049895,1049895,1049895,,,,,-4145,-4145,0,-4145,-4145,-4145,0,-4145,-4118,-4145,,,15280,15279788,15280,,15279788,,-2139,-2139,,-2139479,,-2139479,,13686,13686,,13685817,,13685817
(주)큐엠씨,136660,2015/12,,302936,145041,157895,1049895,1049895,,,,,,,,,-14528,-14528,-13616,-14528,-14528,-14528,,,,,3986,,3985650,,,-303,,,,-302922,,,7509,,,,7508671
(주)큐엠씨,136660,2015/12,,1194936,145041,1049895,1049895,1049895,,,,,,,,,-14528,-14528,-13616,-14528,-14528,-14528,,,,,3986,,3985650,,,-303,,,,-302922,,,7509,,,,7508671
(주)큐엠씨,136660,2015/12,,892000,0,892000,1049895,1049895,,,,,,,,,-14528,-14528,-13616,-14528,-14528,-14528,,,,,3986,,3985650,,,-303,,,,-302922,,,7509,,,,7508671
(주)큐엠씨,136660,2016/12,,302936,145041,157895,1049895,1049895,,,,,,,,,-4178,-4178,-4046,-4178,-4178,-4178,,,,,-214,,-213972,,,666,,,,665536,,,11088,,,,11087535
(주)큐엠씨,136660,2016/12,,1194936,145041,1049895,1049895,1049895,,,,,,,,,-4178,-4178,-4046,-4178,-4178,-4178,,,,,-214,,-213972,,,666,,,,665536,,,11088,,,,11087535
(주)큐엠씨,136660,2016/12,,892000,0,892000,1049895,1049895,,,,,,,,,-4178,-4178,-4046,-4178,-4178,-4178,,,,,-214,,-213972,,,666,,,,665536,,,11088,,,,11087535
(주)큐엠씨,136660,2017/12,,302936,145041,157895,1180475,1180475,3214,3214,0,0,2789,2789,0,2789,2789,2789,0,2789,2903,2789,8042,8042195,8140,8139939,8140,8042195,8139939,8877,9114,9114,8876899,9113528,8876899,9113528,54525,54513,54513,54524509,54512961,54524509,54512961
(주)큐엠씨,136660,2017/12,,1022580,0,1022580,1180475,1180475,3214,3214,0,0,2789,2789,0,2789,2789,2789,0,2789,2903,2789,8042,8042195,8140,8139939,8140,8042195,8139939,8877,9114,9114,8876899,9113528,8876899,9113528,54525,54513,54513,54524509,54512961,54524509,54512961
(주)큐엠씨,136660,2017/12,,1325516,145041,1180475,1180475,1180475,3214,3214,0,0,2789,2789,0,2789,2789,2789,0,2789,2903,2789,8042,8042195,8140,8139939,8140,8042195,8139939,8877,9114,9114,8876899,9113528,8876899,9113528,54525,54513,54513,54524509,54512961,54524509,54512961
(주)큐엠씨,136660,2018/12,,1408201,1408201,0,9443800,9443800,2251,2251,2251,0,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,23524,23524402,23519,23519236,23519,23524402,23519236,5593,5796,5796,5592551,5795621,5592551,5795621,37567,37567,37567,37567267,37567267,37567267,37567267
(주)큐엠씨,136660,2018/12,,9443800,0,9443800,9443800,9443800,2251,2251,2251,0,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,23524,23524402,23519,23519236,23519,23524402,23519236,5593,5796,5796,5592551,5795621,5592551,5795621,37567,37567,37567,37567267,37567267,37567267,37567267
(주)큐엠씨,136660,2018/12,,10852001,1408201,9443800,9443800,9443800,2251,2251,2251,0,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,23524,23524402,23519,23519236,23519,23524402,23519236,5593,5796,5796,5592551,5795621,5592551,5795621,37567,37567,37567,37567267,37567267,37567267,37567267
(주)큐엠씨,136660,2019/12,,1408201,1408201,0,9443800,9443800,,,,,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,,,15122,15122337,15122,,15122337,,-5645,-5645,,-5645136,,-5645136,,5274,5274,,5274376,,5274376
(주)큐엠씨,136660,2019/12,,9443800,0,9443800,9443800,9443800,,,,,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,,,15122,15122337,15122,,15122337,,-5645,-5645,,-5645136,,-5645136,,5274,5274,,5274376,,5274376
(주)큐엠씨,136660,2019/12,,10852001,1408201,9443800,9443800,9443800,,,,,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,-8526,,,15122,15122337,15122,,15122337,,-5645,-5645,,-5645136,,-5645136,,5274,5274,,5274376,,5274376
(주)큐엠씨,136660,2020/12,,10852001,1408201,9443800,9443800,9443800,,,,,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,,,12708,12707660,12708,,12707660,,-1795,-1795,,-1794740,,-1794740,,15035,15035,,15034559,,15034559
(주)큐엠씨,136660,2020/12,,1408201,1408201,0,9443800,9443800,,,,,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,,,12708,12707660,12708,,12707660,,-1795,-1795,,-1794740,,-1794740,,15035,15035,,15034559,,15034559
(주)큐엠씨,136660,2020/12,,9443800,0,9443800,9443800,9443800,,,,,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,-2447,,,12708,12707660,12708,,12707660,,-1795,-1795,,-1794740,,-1794740,,15035,15035,,15034559,,15034559
(주)큐엠씨,136660,2021/12,,10852001,1408201,9443800,9443800,9443800,,,,,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,,,6843,6842536,6843,,6842536,,-3062,-3062,,-3062127,,-3062127,,10519,10519,,10518780,,10518780
(주)큐엠씨,136660,2021/12,,9443800,0,9443800,9443800,9443800,,,,,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,,,6843,6842536,6843,,6842536,,-3062,-3062,,-3062127,,-3062127,,10519,10519,,10518780,,10518780
(주)큐엠씨,136660,2021/12,,1408201,1408201,0,9443800,9443800,,,,,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,-5866,,,6843,6842536,6843,,6842536,,-3062,-3062,,-3062127,,-3062127,,10519,10519,,10518780,,10518780
(주)큐엠씨,136660,2022/12,,1408201,1408201,0,9443800,9443800,,,,,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,,,11887,11887151,11887,,11887151,,-2168,-2168,,-2168368,,-2168368,,14831,14831,,14831115,,14831115
(주)큐엠씨,136660,2022/12,,10852001,1408201,9443800,9443800,9443800,,,,,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,,,11887,11887151,11887,,11887151,,-2168,-2168,,-2168368,,-2168368,,14831,14831,,14831115,,14831115
(주)큐엠씨,136660,2022/12,,9443800,0,9443800,9443800,9443800,,,,,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,,,11887,11887151,11887,,11887151,,-2168,-2168,,-2168368,,-2168368,,14831,14831,,14831115,,14831115
(주)타스컴,336040,2019/12,,787500,0,787500,3073400,3073400,,,,,,,,,-2311,-2311,-2311,-2311,-2311,-2311,,,,,4877,,4877119,,,-1658,,,,-1657933,,,8644,,,,8644434
(주)타스컴,336040,2019/12,,2285900,0,2285900,3073400,3073400,,,,,,,,,-2311,-2311,-2311,-2311,-2311,-2311,,,,,4877,,4877119,,,-1658,,,,-1657933,,,8644,,,,8644434
(주)타스컴,336040,2019/12,,3073400,0,3073400,3073400,3073400,,,,,,,,,-2311,-2311,-2311,-2311,-2311,-2311,,,,,4877,,4877119,,,-1658,,,,-1657933,,,8644,,,,8644434
(주)타스컴,336040,2020/12,,3079475,0,3079475,3079475,3079475,,,,,,,,,-3452,-3452,-3452,-3452,-3452,-3452,,,,,1918,,1917781,,,-2192,,,,-2191907,,,9098,,,,9097635
(주)타스컴,336040,2020/12,,737500,0,737500,3079475,3079475,,,,,,,,,-3452,-3452,-3452,-3452,-3452,-3452,,,,,1918,,1917781,,,-2192,,,,-2191907,,,9098,,,,9097635
(주)타스컴,336040,2020/12,,2341975,0,2341975,3079475,3079475,,,,,,,,,-3452,-3452,-3452,-3452,-3452,-3452,,,,,1918,,1917781,,,-2192,,,,-2191907,,,9098,,,,9097635
(주)타스컴,336040,2021/12,,881704,0,881704,4821379,4821379,,,,,,,,,-40867,-40867,-40867,-40867,-40867,-40867,,,,,3416,,3416477,,,-2063,,,,-2062628,,,10275,,,,10274721
(주)타스컴,336040,2021/12,,4821379,0,4821379,4821379,4821379,,,,,,,,,-40867,-40867,-40867,-40867,-40867,-40867,,,,,3416,,3416477,,,-2063,,,,-2062628,,,10275,,,,10274721
(주)타스컴,336040,2021/12,,3939675,0,3939675,4821379,4821379,,,,,,,,,-40867,-40867,-40867,-40867,-40867,-40867,,,,,3416,,3416477,,,-2063,,,,-2062628,,,10275,,,,10274721
(주)타스컴,336040,2022/12,,1122902,0,1122902,5207035,5207035,,,,,,,,,-4695,-4695,-4695,-4695,-4695,-4695,,,,,4799,,4799463,,,-4107,,,,-4106999,,,9012,,,,9012254
(주)타스컴,336040,2022/12,,4084133,0,4084133,5207035,5207035,,,,,,,,,-4695,-4695,-4695,-4695,-4695,-4695,,,,,4799,,4799463,,,-4107,,,,-4106999,,,9012,,,,9012254
(주)타스컴,336040,2022/12,,5207035,0,5207035,5207035,5207035,,,,,,,,,-4695,-4695,-4695,-4695,-4695,-4695,,,,,4799,,4799463,,,-4107,,,,-4106999,,,9012,,,,9012254
(주)타이드,346010,2022/12,,5958796,0,5958796,5958796,5958796,,,,,,,,,-2207,-2207,-2207,-2207,-2207,-2207,,,,,4052,,4052308,,,-3739,,,,-3738689,,,6831,,,,6831122
(주)타이드,346010,2022/12,,4860062,0,4860062,5958796,5958796,,,,,,,,,-2207,-2207,-2207,-2207,-2207,-2207,,,,,4052,,4052308,,,-3739,,,,-3738689,,,6831,,,,6831122
(주)타이드,346010,2022/12,,1098734,0,1098734,5958796,5958796,,,,,,,,,-2207,-2207,-2207,-2207,-2207,-2207,,,,,4052,,4052308,,,-3739,,,,-3738689,,,6831,,,,6831122
(주)타임기술,318660,2021/12,,2152101,0,2152101,2152101,2152101,,,,,,,,,169,169,169,169,169,169,,,,,878,,877704,,,264,,,,264187,,,3110,,,,3109764
(주)타임기술,318660,2021/12,,2152101,0,2152101,2152101,2152101,,,,,,,,,169,169,169,169,169,169,,,,,878,,877704,,,264,,,,264187,,,3110,,,,3109764
(주)타임기술,318660,2022/12,,2152101,0,2152101,2152101,2152101,,,,,,,,,187,187,187,187,187,187,,,,,1094,,1093577,,,-105,,,,-105306,,,3703,,,,3703428
(주)타임기술,318660,2022/12,,2152101,0,2152101,2152101,2152101,,,,,,,,,187,187,187,187,187,187,,,,,1094,,1093577,,,-105,,,,-105306,,,3703,,,,3703428
(주)탈로스,434190,2022/12,,3030235,0,3030235,3030235,3030235,,,,,885,885,885,885,885,885,885,885,885,885,,,6347,6347407,6347,,6347407,,1838,1838,,1837533,,1837533,,12857,12857,,12856659,,12856659
(주)탈로스,434190,2022/12,,86955,0,86955,3030235,3030235,,,,,885,885,885,885,885,885,885,885,885,885,,,6347,6347407,6347,,6347407,,1838,1838,,1837533,,1837533,,12857,12857,,12856659,,12856659
(주)탈로스,434190,2022/12,,2943280,0,2943280,3030235,3030235,,,,,885,885,885,885,885,885,885,885,885,885,,,6347,6347407,6347,,6347407,,1838,1838,,1837533,,1837533,,12857,12857,,12856659,,12856659
(주)테크엔,308700,2018/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,117,117,117,117,117,117,,,,,4935,,4934673,,,-779,,,,-778662,,,9356,,,,9355508
(주)테크엔,308700,2018/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,117,117,117,117,117,117,,,,,4935,,4934673,,,-779,,,,-778662,,,9356,,,,9355508
(주)테크엔,308700,2019/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,-1583,-1583,-1583,-1583,-1583,-1583,,,,,3352,,3351669,,,-56,,,,-55699,,,9658,,,,9657833
(주)테크엔,308700,2019/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,-1583,-1583,-1583,-1583,-1583,-1583,,,,,3352,,3351669,,,-56,,,,-55699,,,9658,,,,9657833
(주)테크엔,308700,2020/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,143,143,143,143,143,143,,,,,3495,,3495032,,,514,,,,513821,,,8682,,,,8681789
(주)테크엔,308700,2020/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,143,143,143,143,143,143,,,,,3495,,3495032,,,514,,,,513821,,,8682,,,,8681789
(주)테크엔,308700,2021/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,-1196,-1196,-1196,-1196,-1196,-1196,,,,,3580,,3579876,,,455,,,,455012,,,6978,,,,6977962
(주)테크엔,308700,2021/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,-1196,-1196,-1196,-1196,-1196,-1196,,,,,3580,,3579876,,,455,,,,455012,,,6978,,,,6977962
(주)테크엔,308700,2022/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,-1690,-1690,-1690,-1690,-1690,-1690,,,,,1907,,1906759,,,139,,,,138722,,,4117,,,,4117477
(주)테크엔,308700,2022/12,,4000000,0,4000000,4000000,4000000,,,,,,,,,-1690,-1690,-1690,-1690,-1690,-1690,,,,,1907,,1906759,,,139,,,,138722,,,4117,,,,4117477
(주)테크트랜스,258050,2018/12,,8910603,0,8910603,8910603,8910603,,,,,,,,,-2011,-2011,-2011,-2011,-2011,-2011,,,,,2988,,2988388,,,-1275,,,,-1274795,,,224,,,,224177
(주)테크트랜스,258050,2018/12,,2446566,0,2446566,8910603,8910603,,,,,,,,,-2011,-2011,-2011,-2011,-2011,-2011,,,,,2988,,2988388,,,-1275,,,,-1274795,,,224,,,,224177
(주)테크트랜스,258050,2018/12,,6464037,0,6464037,8910603,8910603,,,,,,,,,-2011,-2011,-2011,-2011,-2011,-2011,,,,,2988,,2988388,,,-1275,,,,-1274795,,,224,,,,224177
(주)테크트랜스,258050,2019/12,,2602572,0,2602572,9798115,9798115,,,,,,,,,-2153,-2153,-2153,-2153,-2153,-2153,,,,,2756,,2755610,,,-1601,,,,-1601081,,,82,,,,82052
(주)테크트랜스,258050,2019/12,,7195543,0,7195543,9798115,9798115,,,,,,,,,-2153,-2153,-2153,-2153,-2153,-2153,,,,,2756,,2755610,,,-1601,,,,-1601081,,,82,,,,82052
(주)테크트랜스,258050,2019/12,,9798115,0,9798115,9798115,9798115,,,,,,,,,-2153,-2153,-2153,-2153,-2153,-2153,,,,,2756,,2755610,,,-1601,,,,-1601081,,,82,,,,82052
(주)테크트랜스,258050,2020/12,,9798115,0,9798115,9798115,9798115,,,,,,,,,-1675,-1675,-1675,-1675,-1675,-1675,,,,,1258,,1258344,,,-1131,,,,-1130658,,,82,,,,82406
(주)테크트랜스,258050,2020/12,,7195543,0,7195543,9798115,9798115,,,,,,,,,-1675,-1675,-1675,-1675,-1675,-1675,,,,,1258,,1258344,,,-1131,,,,-1130658,,,82,,,,82406
(주)테크트랜스,258050,2020/12,,2602572,0,2602572,9798115,9798115,,,,,,,,,-1675,-1675,-1675,-1675,-1675,-1675,,,,,1258,,1258344,,,-1131,,,,-1130658,,,82,,,,82406
(주)테크트랜스,258050,2021/12,,7510091,0,7510091,10112663,10112663,,,,,,,,,-1061,-1061,-1061,-1061,-1061,-1061,,,,,673,,673080,,,-915,,,,-914794,,,177,,,,176642
(주)테크트랜스,258050,2021/12,,2602572,0,2602572,10112663,10112663,,,,,,,,,-1061,-1061,-1061,-1061,-1061,-1061,,,,,673,,673080,,,-915,,,,-914794,,,177,,,,176642
