,회사명,거래소코드,회계년도,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01440000]투자활동으로 인한 현금흐름(*)(천원),[U01450000]재무활동으로 인한 현금흐름(*)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01440000]투자활동으로 인한 현금흐름(*)(연결)(천원),[U01450000]재무활동으로 인한 현금흐름(*)(연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(IFRS)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(비교)(IFRS)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(비교)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(비교)(IFRS연결)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(비교)(IFRS연결)(천원)
144,(주)마이크로엔엑스,448780,2017/12,-498674.0,-3219434.0,1974148.0,,,,,,,,,,,,,,,
145,(주)마이크로엔엑스,448780,2018/12,-1004832.0,202492.0,1115366.0,,,,,,,,,,,,,,,
146,(주)마이크로엔엑스,448780,2019/12,-241887.0,2022.0,493575.0,,,,,,,,,,,,,,,
147,(주)마이크로엔엑스,448780,2020/12,-677105.0,-20258.0,102938.0,-671572.0,-20258.0,102938.0,,,,,,,,,,,,
148,(주)마이크로엔엑스,448780,2021/12,295177.0,207485.0,1888758.0,244508.0,207485.0,1888758.0,,,,,,,,,,,,
149,(주)마이크로엔엑스,448780,2022/12,308949.0,-348253.0,-114200.0,266719.0,-348253.0,-114200.0,,,,,,,,,,,,
150,(주)메디쎄이,200580,2013/12,308525.0,-859019.0,812362.0,,,,,,,,,,,,,,,
151,(주)메디쎄이,200580,2014/12,1146322.0,-3538797.0,3718790.0,,,,,,,,,,,,,,,
152,(주)메디쎄이,200580,2015/12,1041555.0,-4419819.0,5203663.0,,,,,,,,,,,,,,,
153,(주)메디쎄이,200580,2016/12,-1498159.0,-9218121.0,7747320.0,,,,,,,-1509855.0,-9218121.0,7747320.0,,,,-1299426.0,-9040315.0,7747320.0
154,(주)메디쎄이,200580,2017/12,-1127971.0,-1458833.0,2293439.0,-1776355.0,-691408.0,2293439.0,-1127971.0,-1458833.0,2293439.0,-1127971.0,-1458833.0,2293439.0,-1776355.0,-691408.0,2293439.0,-1776355.0,-691408.0,2293439.0
155,(주)메디쎄이,200580,2018/12,1757505.0,-358731.0,9695.0,1814794.0,-464314.0,9695.0,1757505.0,-358731.0,9695.0,1757505.0,-358731.0,9695.0,1814794.0,-464314.0,9695.0,1814794.0,-464314.0,9695.0
156,(주)메디쎄이,200580,2019/12,4833549.0,-847864.0,-2230882.0,4306821.0,-130632.0,-2264248.0,4833549.0,-847864.0,-2230882.0,4833549.0,-847864.0,-2230882.0,4306821.0,-130632.0,-2264248.0,4306821.0,-130632.0,-2264248.0
157,(주)메디쎄이,200580,2020/12,4840207.0,-897191.0,-794277.0,5529360.0,-764538.0,-828766.0,4840207.0,-897191.0,-794277.0,4840207.0,-897191.0,-794277.0,5529360.0,-764538.0,-828766.0,5529360.0,-764538.0,-828766.0
158,(주)메디쎄이,200580,2021/12,5478471.0,-5346436.0,-1896432.0,5460627.0,-5480308.0,-1907298.0,5478471.0,-5346436.0,-1896432.0,5478471.0,-5346436.0,-1896432.0,5460627.0,-5480308.0,-1907298.0,5460627.0,-5480308.0,-1907298.0
159,(주)메디쎄이,200580,2022/12,1197211.0,2907266.0,-5120754.0,1952830.0,2762651.0,-5161543.0,1197211.0,2907266.0,-5120754.0,,,,1952830.0,2762651.0,-5161543.0,,,
160,(주)메디안디노스틱,233250,2013/12,1927102.0,-2888435.0,948985.0,,,,,,,,,,,,,,,
161,(주)메디안디노스틱,233250,2014/12,-907274.0,1610418.0,-50000.0,,,,,,,,,,,,,,,
162,(주)메디안디노스틱,233250,2017/12,979777.0,187725.0,-416354.0,864671.0,173797.0,-416354.0,979777.0,187725.0,-416354.0,979777.0,187725.0,-416354.0,864671.0,173797.0,-416354.0,864671.0,173797.0,-416354.0
163,(주)메디안디노스틱,233250,2018/12,815472.0,-99525.0,337644.0,672269.0,100899.0,337644.0,815472.0,-99525.0,337644.0,815472.0,-99525.0,337644.0,672269.0,100899.0,337644.0,672269.0,100899.0,337644.0
164,(주)메디안디노스틱,233250,2019/12,1052281.0,-1544968.0,153562.0,1152470.0,-1546356.0,118447.0,1052281.0,-1544968.0,153562.0,1052281.0,-1544968.0,153562.0,1152470.0,-1546356.0,118447.0,1152470.0,-1546356.0,118447.0
165,(주)메디안디노스틱,233250,2020/12,1358676.0,-516145.0,257638.0,1403230.0,-516145.0,218973.0,1358676.0,-516145.0,257638.0,1358676.0,-516145.0,257638.0,1403230.0,-516145.0,218973.0,1403230.0,-516145.0,218973.0
166,(주)메디안디노스틱,233250,2021/12,3443018.0,-592703.0,496434.0,3369655.0,-592703.0,458662.0,3443018.0,-592703.0,496434.0,3443018.0,-592703.0,496434.0,3369655.0,-592703.0,458662.0,3369655.0,-592703.0,458662.0
167,(주)메디안디노스틱,233250,2022/12,-1774777.0,-724728.0,685166.0,-1481547.0,-724728.0,642539.0,-1774777.0,-724728.0,685166.0,,,,-1481547.0,-724728.0,642539.0,,,
168,(주)메디젠휴먼케어,236340,2013/12,-1292508.0,-39035.0,1530000.0,,,,,,,,,,,,,,,
169,(주)메디젠휴먼케어,236340,2014/12,-903671.0,-2767880.0,3818967.0,,,,,,,,,,,,,,,
170,(주)메디젠휴먼케어,236340,2015/12,-1023460.0,355310.0,1994234.0,,,,,,,,,,,,,,,
171,(주)메디젠휴먼케어,236340,2016/12,-1172903.0,-135935.0,-66600.0,,,,,,,,,,,,,,,
172,(주)메디젠휴먼케어,236340,2017/12,-1377548.0,-723838.0,3433395.0,,,,,,,-1376596.0,-723838.0,3433395.0,,,,-1376596.0,-723838.0,3433395.0
173,(주)메디젠휴먼케어,236340,2018/12,-1532065.0,-15694.0,1584842.0,-1534251.0,-12299.0,1584842.0,-1532065.0,-15694.0,1584842.0,-1532065.0,-15694.0,1584842.0,-1534251.0,-12299.0,1584842.0,-1534251.0,-12299.0,1584842.0
174,(주)메디젠휴먼케어,236340,2019/12,-2001598.0,-334868.0,529707.0,-2003476.0,-334114.0,529707.0,-2001598.0,-334868.0,529707.0,-2001598.0,-334868.0,529707.0,-2003476.0,-334114.0,529707.0,-2003476.0,-334114.0,529707.0
175,(주)메디젠휴먼케어,236340,2020/12,-2986267.0,-444357.0,3312406.0,-2990094.0,-440586.0,3312406.0,-2986267.0,-444357.0,3312406.0,-3090094.0,-340586.0,3312406.0,-2990094.0,-440586.0,3312406.0,,,
176,(주)메디젠휴먼케어,236340,2021/12,-1636565.0,-165350.0,2861997.0,,,,-1636565.0,-165350.0,2861997.0,-1636565.0,-165350.0,2861997.0,,,,,,
177,(주)메디젠휴먼케어,236340,2022/12,-2499085.0,-790617.0,2424854.0,,,,-2499085.0,-790617.0,2424854.0,,,,,,,,,
178,(주)무진메디,322970,2017/12,-650452.0,-470614.0,860000.0,,,,,,,,,,,,,,,
179,(주)무진메디,322970,2018/12,-1239977.0,-624321.0,6404991.0,,,,,,,,,,,,,,,
180,(주)무진메디,322970,2019/12,-1399362.0,-3760.0,-13989.0,,,,,,,,,,,,,,,
181,(주)무진메디,322970,2020/12,-1351751.0,-3812254.0,3356902.0,,,,,,,,,,,,,,,
182,(주)무진메디,322970,2021/12,-1809749.0,-2760611.0,4598330.0,,,,,,,,,,,,,,,
183,(주)무진메디,322970,2022/12,-2021906.0,-959401.0,1661644.0,,,,,,,,,,,,,,,
184,(주)미래엔에듀파트너,208890,2013/12,2477775.0,-4359805.0,985500.0,,,,,,,,,,,,,,,
185,(주)미래엔에듀파트너,208890,2014/12,3072974.0,-2642278.0,-127565.0,,,,,,,3072974.0,-2642278.0,-127565.0,,,,3178958.0,-2792890.0,36429.0
186,(주)미래엔에듀파트너,208890,2015/12,2846841.0,-3394300.0,-100000.0,3052514.0,-3542155.0,-50830.0,2846841.0,-3394300.0,-100000.0,2846841.0,-3394300.0,-100000.0,3052514.0,-3542155.0,-50830.0,3052514.0,-3542155.0,-50830.0
187,(주)미래엔에듀파트너,208890,2016/12,2292017.0,-2440345.0,400000.0,2691491.0,-2681279.0,453447.0,2292017.0,-2440345.0,400000.0,2292017.0,-2440345.0,400000.0,2691491.0,-2681279.0,453447.0,2691491.0,-2681279.0,453447.0
188,(주)미래엔에듀파트너,208890,2017/12,2204282.0,-2387503.0,0.0,2631413.0,-2472471.0,-154182.0,2204282.0,-2387503.0,0.0,2204282.0,-2387503.0,0.0,2631413.0,-2472471.0,-154182.0,2631413.0,-2472471.0,-154182.0
189,(주)미래엔에듀파트너,208890,2018/12,2850744.0,-3591822.0,300000.0,2579528.0,-3315191.0,300000.0,2850744.0,-3591822.0,300000.0,2850744.0,-3591822.0,300000.0,2579528.0,-3315191.0,300000.0,2579528.0,-3315191.0,300000.0
190,(주)미래엔에듀파트너,208890,2019/12,2334176.0,-2699750.0,309727.0,2914488.0,-3504322.0,319326.0,2334176.0,-2699750.0,309727.0,2334176.0,-2699750.0,309727.0,2914488.0,-3504322.0,319326.0,2914488.0,-3504322.0,319326.0
191,(주)미래엔에듀파트너,208890,2020/12,-1441719.0,-980017.0,4417575.0,-1704094.0,-654103.0,4404800.0,-1441719.0,-980017.0,4417575.0,-1441719.0,-980017.0,4417575.0,-1704094.0,-654103.0,4404800.0,-1704094.0,-654103.0,4404800.0
192,(주)미래엔에듀파트너,208890,2021/12,-1940696.0,833070.0,-638044.0,-1763269.0,801509.0,-746723.0,-1940696.0,833070.0,-638044.0,-1940696.0,833070.0,-638044.0,-1763269.0,801509.0,-746723.0,-1763269.0,801509.0,-746723.0
193,(주)미래엔에듀파트너,208890,2022/12,1555949.0,-819447.0,-354591.0,1571667.0,-800129.0,-217266.0,1555949.0,-819447.0,-354591.0,,,,1571667.0,-800129.0,-217266.0,,,
194,(주)바스칸바이오제약,354390,2021/12,-2202886.0,-4972900.0,5920360.0,,,,-2202886.0,-4972900.0,5920360.0,-2202886.0,-4764768.0,5920360.0,,,,,,
195,(주)바스칸바이오제약,354390,2022/12,820549.0,-1408403.0,-307353.0,,,,820549.0,-1408403.0,-307353.0,,,,,,,,,
196,(주)바이오인프라생명과학,266470,2014/12,-1044681.0,-1220762.0,2035742.0,,,,,,,,,,,,,,,
197,(주)바이오인프라생명과학,266470,2015/12,-4327490.0,-13160447.0,18295358.0,,,,,,,,,,,,,,,
198,(주)바이오인프라생명과학,266470,2016/12,-3348286.0,6487746.0,-67957.0,,,,,,,-3363773.0,6545490.0,-125701.0,,,,-3633091.0,7055950.0,-125701.0
199,(주)바이오인프라생명과학,266470,2017/12,-3548057.0,191983.0,85457.0,-3554597.0,191983.0,85457.0,-3548057.0,191983.0,85457.0,-3548057.0,191983.0,85457.0,-3554597.0,191983.0,85457.0,-3554597.0,191983.0,85457.0
200,(주)바이오인프라생명과학,266470,2018/12,-3628238.0,1656932.0,1663827.0,-3658132.0,1344331.0,1835989.0,-3628238.0,1656932.0,1663827.0,-3628238.0,1656932.0,1663827.0,-3658132.0,1344331.0,1835989.0,-3658132.0,1344331.0,1835989.0
201,(주)바이오인프라생명과학,266470,2019/12,-2916202.0,-6670406.0,10065405.0,-2935404.0,-6670406.0,10065405.0,-2916202.0,-6670406.0,10065405.0,-2543026.0,-7034767.0,10056591.0,-2935404.0,-6670406.0,10065405.0,-2562228.0,-7034767.0,10056591.0
202,(주)바이오인프라생명과학,266470,2020/12,-3557272.0,8082941.0,-4004516.0,-3557272.0,8082941.0,-4004516.0,-3557272.0,8082941.0,-4004516.0,-3557272.0,8082941.0,-4004516.0,-3557272.0,8082941.0,-4004516.0,,,
203,(주)바이오인프라생명과학,266470,2021/12,-3412812.0,-3082769.0,6431103.0,,,,-3412812.0,-3082769.0,6431103.0,-3412812.0,-3082769.0,6431103.0,,,,,,
204,(주)바이오인프라생명과학,266470,2022/12,-2224009.0,2426520.0,-63600.0,,,,-2224009.0,2426520.0,-63600.0,,,,,,,,,
205,(주)바이오프로테크,199290,2013/12,639874.0,-3276516.0,2655682.0,,,,,,,,,,,,,,,
206,(주)바이오프로테크,199290,2014/12,-1241938.0,-1801517.0,3467639.0,,,,,,,,,,,,,,,
207,(주)바이오프로테크,199290,2015/12,-3891.0,-2017277.0,1080127.0,,,,,,,,,,,,,,,
208,(주)바이오프로테크,199290,2016/12,73261.0,-2249582.0,2584081.0,,,,,,,,,,,,,,,
209,(주)바이오프로테크,199290,2017/12,547579.0,411106.0,-1267804.0,,,,,,,,,,,,,,,
210,(주)바이오프로테크,199290,2018/12,-5183111.0,715447.0,4790605.0,,,,,,,,,,,,,,,
211,(주)바이오프로테크,199290,2019/12,-2429983.0,-1248467.0,3273088.0,,,,,,,,,,,,,,,
212,(주)바이오프로테크,199290,2020/12,951869.0,-451773.0,-489305.0,,,,,,,,,,,,,,,
213,(주)바이오프로테크,199290,2021/12,-4574030.0,29170.0,4596521.0,,,,,,,,,,,,,,,
214,(주)바이오프로테크,199290,2022/12,-2536146.0,-243821.0,2684921.0,-2572450.0,-29931.0,2668646.0,,,,,,,,,,,,
215,(주)볼빅,206950,2013/12,-3367827.0,-1423829.0,4088061.0,,,,,,,,,,,,,,,
216,(주)볼빅,206950,2014/12,-3273038.0,-1383869.0,4011122.0,,,,,,,,,,,,,,,
217,(주)볼빅,206950,2015/12,-3404476.0,-1451599.0,5554757.0,,,,,,,,,,,,,,,
218,(주)볼빅,206950,2016/12,-4444966.0,-908772.0,5144706.0,,,,,,,,,,,,,,,
219,(주)볼빅,206950,2017/12,2244412.0,-4487878.0,2856378.0,,,,,,,,,,,,,,,
220,(주)볼빅,206950,2018/12,-191912.0,-5599576.0,4090300.0,,,,,,,,,,,,,,,
221,(주)볼빅,206950,2019/12,-6054084.0,-3525292.0,10641788.0,,,,,,,,,,,,,,,
222,(주)볼빅,206950,2020/12,5389292.0,2153028.0,-7841831.0,,,,,,,,,,,,,,,
223,(주)볼빅,206950,2021/12,4890015.0,3455293.0,-7969636.0,,,,,,,,,,,,,,,
224,(주)볼빅,206950,2022/12,-3583102.0,-1344739.0,5320564.0,-3218674.0,-1338932.0,5315378.0,,,,,,,,,,,,
225,(주)블루탑,191600,2013/12,1395612.0,-191937.0,816970.0,,,,,,,,,,,,,,,
226,(주)블루탑,191600,2014/12,1189207.0,-1513527.0,1189798.0,,,,,,,,,,,,,,,
227,(주)블루탑,191600,2015/12,4276119.0,-5774228.0,1302282.0,,,,,,,4263583.0,-5774228.0,1302282.0,,,,,,
228,(주)블루탑,191600,2016/12,1368760.0,-2110031.0,1729390.0,,,,1368760.0,-2110031.0,1729390.0,1368760.0,-2110031.0,1729390.0,,,,,,
229,(주)블루탑,191600,2017/12,-1933438.0,-3273744.0,4223505.0,,,,-1933438.0,-3273744.0,4223505.0,-1933438.0,-3273744.0,4223505.0,,,,,,
230,(주)블루탑,191600,2018/12,197386.0,-1856041.0,1176483.0,,,,197386.0,-1856041.0,1176483.0,197386.0,-1856041.0,1176483.0,,,,,,
231,(주)블루탑,191600,2019/12,3138473.0,-2523996.0,1323634.0,,,,3138473.0,-2523996.0,1323634.0,3138473.0,-2523996.0,1323634.0,,,,,,
232,(주)블루탑,191600,2020/12,-520356.0,-862181.0,1576472.0,,,,-520356.0,-862181.0,1576472.0,-520356.0,-862181.0,1576472.0,,,,,,
233,(주)블루탑,191600,2021/12,1345621.0,-2230384.0,-267912.0,,,,1345621.0,-2230384.0,-267912.0,1345621.0,-2230384.0,-267912.0,,,,,,
234,(주)블루탑,191600,2022/12,1254059.0,-2138685.0,900296.0,,,,1254059.0,-2138685.0,900296.0,,,,,,,,,
235,(주)비엘헬스케어,86220,2013/12,2479180.0,-925275.0,-1448821.0,,,,2479180.0,-925275.0,-1448821.0,2479180.0,-925275.0,-1448821.0,,,,,,
236,(주)비엘헬스케어,86220,2014/12,583498.0,-392413.0,828290.0,,,,583498.0,-392413.0,828290.0,583498.0,-392413.0,828290.0,,,,,,
237,(주)비엘헬스케어,86220,2015/12,953430.0,-1642441.0,1182625.0,,,,953430.0,-1642441.0,1182625.0,953430.0,-1642441.0,1182625.0,,,,,,
238,(주)비엘헬스케어,86220,2016/12,3468963.0,-1743658.0,-156795.0,,,,3468963.0,-1743658.0,-156795.0,3468963.0,-1743658.0,-156795.0,,,,,,
239,(주)비엘헬스케어,86220,2017/12,-332081.0,-3526759.0,3858123.0,,,,-332081.0,-3526759.0,3858123.0,-332081.0,-3526759.0,3858123.0,,,,,,
240,(주)비엘헬스케어,86220,2018/12,6661910.0,-3240889.0,1633778.0,,,,6661910.0,-3240889.0,1633778.0,6661910.0,-3240889.0,1633778.0,,,,,,
241,(주)비엘헬스케어,86220,2019/12,5383673.0,-19165620.0,10115592.0,,,,5383673.0,-19165620.0,10115592.0,5383673.0,-19165620.0,10115592.0,,,,,,
242,(주)비엘헬스케어,86220,2020/12,5791321.0,-17266226.0,10045301.0,,,,5791321.0,-17266226.0,10045301.0,5791321.0,-17266226.0,10045301.0,,,,,,
243,(주)비엘헬스케어,86220,2021/12,2429891.0,1130892.0,-1912826.0,,,,2429891.0,1130892.0,-1912826.0,2429891.0,1130892.0,-1912826.0,,,,,,
244,(주)비엘헬스케어,86220,2022/12,869966.0,-1472362.0,-2023878.0,,,,869966.0,-1472362.0,-2023878.0,,,,,,,,,
245,(주)셀젠텍,258250,2014/12,449203.0,-1047531.0,677853.0,,,,,,,,,,,,,,,
246,(주)셀젠텍,258250,2015/12,96266.0,-729695.0,808317.0,,,,,,,,,,,,,,,
247,(주)셀젠텍,258250,2016/12,572293.0,-1090085.0,468824.0,,,,,,,,,,,,,,,
248,(주)셀젠텍,258250,2017/12,254854.0,-1369691.0,1051338.0,,,,,,,,,,,,,,,
249,(주)셀젠텍,258250,2018/12,-155566.0,-7563402.0,7658907.0,,,,,,,,,,,,,,,
250,(주)셀젠텍,258250,2019/12,-544058.0,-4643633.0,5308339.0,,,,,,,-527639.0,-4582649.0,5198241.0,,,,,,
251,(주)셀젠텍,258250,2020/12,3638965.0,-4670236.0,969094.0,,,,3638965.0,-4670236.0,969094.0,3638965.0,-4670236.0,969094.0,,,,,,
252,(주)셀젠텍,258250,2021/12,1758181.0,-3284838.0,3506501.0,,,,1758181.0,-3284838.0,3506501.0,1758181.0,-3284838.0,3506501.0,,,,,,
253,(주)셀젠텍,258250,2022/12,-1840885.0,-2826191.0,2778714.0,,,,-1840885.0,-2826191.0,2778714.0,,,,,,,,,
254,(주)수프로,185190,2013/03,-448814.0,-857440.0,1268654.0,,,,,,,,,,,,,,,
255,(주)수프로,185190,2014/03,-571624.0,-219760.0,327853.0,,,,,,,,,,,,,,,
256,(주)수프로,185190,2015/03,360013.0,-29093.0,-49870.0,,,,,,,,,,,,,,,
257,(주)수프로,185190,2016/03,-478908.0,-86652.0,469116.0,,,,,,,,,,,,,,,
258,(주)수프로,185190,2017/03,1361306.0,104233.0,-898138.0,,,,,,,,,,,,,,,
259,(주)수프로,185190,2018/03,1668226.0,54622.0,-2199066.0,,,,,,,,,,,,,,,
260,(주)수프로,185190,2019/03,288717.0,-439553.0,990859.0,,,,,,,267698.0,-251731.0,824056.0,,,,,,
261,(주)수프로,185190,2020/03,-1336404.0,4591749.0,-4002007.0,,,,-1336404.0,4591749.0,-4002007.0,-1336404.0,4591749.0,-4002007.0,,,,,,
262,(주)수프로,185190,2021/03,-62655.0,-101142.0,463192.0,,,,-62655.0,-101142.0,463192.0,-62655.0,-101142.0,463192.0,,,,,,
263,(주)수프로,185190,2022/03,267761.0,431945.0,-94069.0,,,,267761.0,431945.0,-94069.0,267761.0,431945.0,-94069.0,,,,,,
264,(주)썬테크,217320,2013/12,-778265.0,-587177.0,-531868.0,,,,,,,,,,,,,,,
265,(주)썬테크,217320,2014/12,527376.0,-1431759.0,876812.0,,,,,,,,,,,,,,,
266,(주)썬테크,217320,2015/12,172113.0,-1184250.0,896690.0,,,,,,,,,,,,,,,
267,(주)썬테크,217320,2016/12,180583.0,-2035512.0,1615039.0,,,,,,,,,,,,,,,
268,(주)썬테크,217320,2017/12,1069497.0,-1667563.0,601915.0,,,,,,,,,,,,,,,
269,(주)썬테크,217320,2018/12,1479553.0,-2000299.0,1851754.0,,,,,,,,,,,,,,,
270,(주)썬테크,217320,2019/12,1291770.0,-4127209.0,2747941.0,,,,,,,,,,,,,,,
271,(주)썬테크,217320,2020/12,564597.0,-1357569.0,-575848.0,,,,,,,,,,,,,,,
272,(주)썬테크,217320,2021/12,996684.0,-578826.0,-12153.0,,,,,,,,,,,,,,,
273,(주)썬테크,217320,2022/12,-277446.0,332671.0,-23159.0,-2177664.0,-85044.0,1068666.0,,,,,,,,,,,,
274,(주)씨알푸드,236030,2014/12,200197.0,-332772.0,-46437.0,,,,,,,,,,,,,,,
275,(주)씨알푸드,236030,2015/12,-973959.0,-210178.0,773847.0,,,,,,,,,,,,,,,
276,(주)씨알푸드,236030,2016/12,346722.0,-452484.0,282400.0,,,,,,,,,,,,,,,
277,(주)씨알푸드,236030,2017/12,2592888.0,-3637700.0,3241932.0,,,,,,,,,,,,,,,
278,(주)씨알푸드,236030,2018/12,1403765.0,-5693872.0,6754382.0,,,,,,,,,,,,,,,
279,(주)씨알푸드,236030,2019/12,477534.0,-6120404.0,1432361.0,,,,,,,,,,,,,,,
280,(주)씨알푸드,236030,2020/12,-108588.0,-789189.0,741360.0,,,,,,,,,,,,,,,
281,(주)씨알푸드,236030,2021/12,-860836.0,149088.0,891631.0,,,,,,,,,,,,,,,
282,(주)씨알푸드,236030,2022/12,-251591.0,869007.0,-949967.0,,,,,,,,,,,,,,,
283,(주)씨앗,103660,2013/12,1345107.0,-2362279.0,1037189.0,,,,,,,,,,,,,,,
284,(주)씨앗,103660,2014/12,-1708852.0,-115112.0,2333436.0,,,,,,,,,,,,,,,
285,(주)씨앗,103660,2015/12,515465.0,-986720.0,-178077.0,,,,,,,,,,,,,,,
286,(주)씨앗,103660,2016/12,2681769.0,-2591326.0,670183.0,,,,,,,,,,,,,,,
287,(주)씨앗,103660,2017/12,-1648385.0,-2021377.0,3403183.0,,,,,,,,,,,,,,,
288,(주)씨앗,103660,2018/12,1797365.0,-2842183.0,1525262.0,,,,,,,,,,,,,,,
289,(주)씨앗,103660,2019/12,1471318.0,-2801818.0,2164010.0,,,,,,,790973.0,-1446128.0,1489624.0,,,,790973.0,-1446128.0,1489624.0
290,(주)씨앗,103660,2020/12,2452042.0,-1148330.0,-2155259.0,1936337.0,-1621899.0,-405259.0,2452042.0,-1148330.0,-2155259.0,2458414.0,-1175934.0,-2134027.0,1936337.0,-1621899.0,-405259.0,1942708.0,-1649503.0,-384027.0
291,(주)씨앗,103660,2021/12,-600421.0,442109.0,299971.0,-1301680.0,386448.0,299971.0,-600421.0,442109.0,299971.0,-600421.0,442109.0,299971.0,-1301680.0,386448.0,299971.0,-1301680.0,386448.0,299971.0
292,(주)씨앗,103660,2022/12,1998370.0,105361.0,-2539379.0,2043109.0,98161.0,-2579379.0,1998370.0,105361.0,-2539379.0,,,,2043109.0,98161.0,-2579379.0,,,
293,(주)씨앤에스링크,245450,2014/12,1111709.0,-934898.0,21170.0,,,,,,,,,,,,,,,
294,(주)씨앤에스링크,245450,2015/12,954380.0,-795171.0,-191500.0,,,,,,,,,,,,,,,
295,(주)씨앤에스링크,245450,2016/12,-1554827.0,-448222.0,1747988.0,,,,,,,,,,,,,,,
296,(주)씨앤에스링크,245450,2017/12,706803.0,-507069.0,70280.0,,,,,,,,,,,,,,,
297,(주)씨앤에스링크,245450,2018/12,291473.0,-716201.0,173040.0,,,,,,,,,,,,,,,
298,(주)씨앤에스링크,245450,2019/12,1857689.0,-2536195.0,941109.0,,,,,,,,,,,,,,,
299,(주)씨앤에스링크,245450,2020/12,454308.0,-495900.0,616930.0,,,,,,,,,,,,,,,
300,(주)씨앤에스링크,245450,2021/12,-39397.0,17950.0,-584899.0,,,,,,,,,,,,,,,
301,(주)씨앤에스링크,245450,2022/12,331139.0,-517734.0,127447.0,,,,,,,,,,,,,,,
302,(주)씨엔티드림,286000,2014/12,226154.0,-259529.0,16838.0,,,,,,,,,,,,,,,
303,(주)씨엔티드림,286000,2015/12,821845.0,-318850.0,791477.0,,,,,,,,,,,,,,,
304,(주)씨엔티드림,286000,2016/12,-1965099.0,-4668278.0,5397272.0,,,,,,,,,,,,,,,
305,(주)씨엔티드림,286000,2017/12,-1089850.0,-924694.0,2185818.0,,,,,,,,,,,,,,,
306,(주)씨엔티드림,286000,2018/12,-2435574.0,-1566706.0,4326135.0,,,,,,,,,,,,,,,
307,(주)씨엔티드림,286000,2019/12,-4539171.0,-906177.0,4985803.0,,,,,,,,,,,,,,,
308,(주)씨엔티드림,286000,2020/12,-74001.0,680570.0,-674235.0,,,,,,,,,,,,,,,
309,(주)씨엔티드림,286000,2021/12,-619514.0,-57669.0,644769.0,,,,,,,,,,,,,,,
310,(주)씨엔티드림,286000,2022/12,-722387.0,-1326191.0,1986489.0,,,,,,,,,,,,,,,
311,(주)아이오바이오,447690,2021/12,-1503022.0,137676.0,940792.0,,,,,,,,,,,,,,,
312,(주)아이오바이오,447690,2022/12,-1738871.0,1657395.0,473012.0,-1740521.0,1657395.0,474662.0,,,,,,,,,,,,
313,(주)아하,102950,2013/12,-205339.0,-5945122.0,6987101.0,,,,,,,,,,,,,,,
314,(주)아하,102950,2014/12,3414361.0,-4764696.0,203566.0,,,,,,,,,,,,,,,
315,(주)아하,102950,2016/03,1166746.0,-1797834.0,-1635600.0,,,,,,,,,,,,,,,
316,(주)아하,102950,2017/03,2564510.0,-1372797.0,591669.0,,,,,,,,,,,,,,,
317,(주)아하,102950,2018/03,-712037.0,-3508892.0,2231720.0,,,,,,,,,,,,,,,
318,(주)아하,102950,2019/03,-732583.0,-1815568.0,2983974.0,,,,,,,,,,,,,,,
319,(주)아하,102950,2020/03,1197602.0,-1810514.0,3877900.0,,,,,,,,,,,,,,,
320,(주)아하,102950,2021/03,-7124714.0,-1376974.0,12030673.0,,,,,,,-6963110.0,-1349975.0,11849078.0,,,,-6843295.0,-1341744.0,11761546.0
321,(주)아하,102950,2022/03,10212871.0,-8731968.0,3198151.0,10746881.0,-8954617.0,3505338.0,10212871.0,-8731968.0,3198151.0,10212871.0,-8731968.0,3198151.0,10746881.0,-8954617.0,3505338.0,10746881.0,-8954617.0,3505338.0
322,(주)안지오랩,251280,2014/12,-182392.0,-3188677.0,3093206.0,,,,,,,,,,,,,,,
323,(주)안지오랩,251280,2015/12,-82729.0,1230672.0,-600000.0,,,,,,,,,,,,,,,
324,(주)안지오랩,251280,2016/12,-652391.0,-7316992.0,8538277.0,,,,,,,,,,,,,,,
325,(주)안지오랩,251280,2017/12,-889405.0,1136579.0,-243018.0,,,,,,,-1506952.0,1793125.0,0.0,,,,,,
326,(주)안지오랩,251280,2018/12,-975874.0,121972.0,0.0,,,,-975874.0,121972.0,0.0,-975874.0,121972.0,0.0,,,,,,
327,(주)안지오랩,251280,2019/12,-3838500.0,506199.0,2957988.0,,,,-3838500.0,506199.0,2957988.0,-3838500.0,506199.0,2957988.0,,,,,,
