회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치,총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,쭈피처,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
주식회사푸른강원건설,38820,2021,157.47249999999912,290.0680999999969,38.54959999999978,483.52149999999824,2834.54,516.32,12.4,2.3999,5.59,52.6,419.3707999999962,54.53,88.97,8.66,8.24,46.871299999999685,6.63,3.08,21.28,-14.5799,-0.8998789178906992,-1.0583526843851652,-1.06,-30.93,105.54,-96.1043,-3.14,860.57,7.51,35.98,51.58,75.5524,89.76,0.1456462857958924,0.0,0.36,0.69,0.16,0.14,0.43,0.22,24.0,0.7872496511778442,1.963188629326364,-7.867828125,1,0,0,0,0.0
(주)선명씨앤피,66220,2014,-0.28,-0.3,-0.22,-0.37,59.3,31.36,415.5,241.29,73.02,-19.05,8.05,27.76,19.4,19.68,3.45,5.79,3.29,3.28,5.51,5.23,0.1761304444682923,-1.6431225090997017,-1.64,4.56,-3.84,-9.03,-3.7,1482.57,18.06,25.21,30.1,19.24,76.27,0.5999593116852819,5.6,4.06,0.82,0.6,0.59,0.81,2.21,15.0,0.2052156048238821,4.113213707941879,-0.5971587468836931,1,0,0,0,0.0
승산산업(주),63508,2022,0.84,1.07,0.52,0.48,142.88,136.04,163.96,106.73,48.7,17.34,0.92,57.77,37.88,2.57,1.04,0.88,2.25,2.19,1.99,1.62,-0.0177304835921507,3.2634910526491248,3.26,9.57,-4.27,-1.33,-1.23,2536.9,10.62,29.03,9.78,9.05,41.67,1.0862810326256929,2.15,2.06,2.95,1.18,1.1,2.52,1.97,21.0,0.101714481489385,80.67103444130552,-1.1110178450066348,1,0,0,0,0.0
씨티전기주식회사,67195,2022,-6.43,-7.3,-2.63,-3.45,97.12,75.6,69.14,68.6,36.01,-1.17,11.81,39.39,59.12,0.63,0.44,0.5,5.1,4.95,6.77,0.98,-0.0773434904390563,-8.02966721795026,-8.03,-24.04,6.56,-9.61,0.42,1799.14,6.91,16.63,9.06,5.55,46.48,0.7630648757492875,4.94,2.11,1.84,0.88,0.73,1.3,1.67,27.0,0.1226713061505647,0.2925191704426629,-1.0446804372349945,1,0,0,0,0.0
광덕철강(주),48710,2022,-2.49,-4.56,-1.93,-0.56,120.16,31.78,344.35,259.11,42.23,11.75,0.41,70.07,22.5,-22.95,-5.61,-1.62,-3.09,-3.1,-0.9,0.65,-0.2715361427490469,2.356838479434784,2.36,-1.1,11.47,-0.6,13.1,936.52,6.44,24.23,1.88,-85.84,-14.83,3.419799953793788,111.96,17.21,13.65,3.47,3.46,12.04,4.85,28.0,0.0555494910378678,0.9445653321346724,-0.4712780381056587,1,0,0,0,0.0
주식회사세종국토개발,86793,2022,-29.46,-39.06,-21.76,-61.0,194.03,26.5,282.6,194.65,55.71,47.84,16.75,98.71,26.14,21.76,6.61,14.4,10.74,10.73,23.38,5.41,0.0,0.0,80.35,81.35,26.53,-33.17,203.8,4805.16,10.9,3622.11,30.55,47.14,83.03,0.0,281.47,1.86,178.38,0.46,0.46,30.96,0.47,16.0,0.2085293944658955,8.674302172645675,-0.9908104670011348,1,0,0,0,0.0
(주)유니정보,97811,2022,-4.21,-5.2,-3.17,-2.77,65.56,19.34,304.81,282.37,60.92,-24.02,0.75,45.73,24.7,4.18,1.0,0.71,2.35,2.34,1.9,1.31,-0.0146126110079142,16.519523777466578,16.52,-1.84,38.31,6.17,40.22,2161.54,14.88,38.98,13.02,5.42,31.8,1.1432222927606814,8.5,7.68,2.53,1.41,1.23,2.45,2.48,12.0,0.2291972086775552,1.0274457893774955,-0.5420836186556972,1,0,0,0,0.0
주식회사제이앤티에스,60488,2015,-1.43,-1.82,-1.16,-1.04,38.12,22.57,430.54,410.39,63.79,-47.87,5.05,29.49,18.85,-99.26,-24.68,-21.48,-19.22,-19.25,-16.94,2.93,-1.0902229447017504,3.187905093151344,3.19,-5.9,7.53,-19.9,9.43,-3120.07,-9.96,-14.46,-8.91,0.0,0.0,1.118905637093779,11.31,6.45,1.68,1.15,1.14,1.64,3.68,14.0,0.0670594262192731,1.893256343265065,-0.8200148857170017,1,0,0,0,0.0
주식회사씨티씨백,89492,2022,-17.45,-21.76,-13.45,-42.84,18.45,5.07,336.01,317.22,61.8,-59.33,2.08,13.43,22.94,-67.1,-21.6,-74.41,-15.33,-15.33,-52.94,16.23,0.0,0.0,-14.33,24.03,-18.25,32.45,-18.25,-1506.31,-7.06,-8.26,-22.5,0.0,0.0,0.0,23.49,6.64,0.33,0.29,0.29,0.33,2.59,5.0,0.4623793686724619,270.5917184701296,-1.3203952878464051,1,0,0,0,0.0
주식회사휴디스텍,98702,2022,8.93,21.11,7.25,2.89,80.98,75.83,431.98,371.79,34.34,-13.3,20.99,56.59,18.8,41.2,7.36,2.56,8.86,8.73,3.22,0.4,-0.7079686752612788,18.03513938939788,18.04,26.64,8.43,18.74,3.38,7029.27,23.55,64.17,9.4,27.27,47.94,2.506060655201295,9.9,5.29,6.94,2.87,2.71,6.01,4.95,16.0,0.0899479325145107,0.4978160399598869,-0.484089216446858,1,0,0,0,0.0
대흥화학공업(주),13922,2022,-14.5,-19.7,-10.93,-9.86,93.56,76.92,305.6,263.91,55.47,-4.19,7.92,60.87,24.65,2.69,0.72,0.59,2.2,2.13,1.75,1.44,-0.0164193721328749,22.128671586824805,22.13,41.79,0.45,4.81,-1.69,2702.96,14.2,39.99,12.81,4.6,34.68,1.108476849840819,3.09,2.72,3.09,1.23,1.22,2.84,2.14,45.0,0.1725286951828767,4.319214032169431,-0.5811058909662898,1,0,0,0,0.0
(주)남성,4270,2022,-3.0,-5.0,-2.0,-4.0,81.0,54.0,127.0,106.0,34.0,-9.0,6.0,38.0,44.0,2.68,2.65,3.23,1.21,0.91,2.59,4.8,-0.046570674366486,-6.09674795314855,-6.1,-18.71,3.73,-4.09,-17.5,20202.0,7.0,484.0,21.0,16.0,49.0,0.3619266142660454,9.18,1.0,21.0,1.0,0.01,1.0,1.0,55.0,0.0865959441196849,1.2428524274311528,-1.5610939054899882,1,0,0,0,0.0
주)부기산업,43646,2022,-0.84,-0.88,-0.45,-0.54,85.59,36.51,117.03,93.9,51.72,-6.24,0.08,37.03,46.08,3.28,1.39,1.45,3.63,3.48,3.68,1.34,-0.0086075859089606,29.53899259133016,29.54,22.53,34.05,5.05,37.68,1879.07,8.55,14.63,10.22,14.17,47.37,0.8366955326575543,13.11,5.26,1.66,0.96,0.94,1.52,2.49,35.0,0.0957492550713381,13.953292082645394,-0.9626355961974516,1,0,0,0,0.0
보임테크놀러지주식회사,11714,2022,-13.51,-28.24,-5.8,-7.21,125.17,106.62,75.24,74.56,20.53,10.71,0.74,53.26,57.06,-5.8,-5.75,-4.27,-0.59,-1.49,-1.73,-0.4,-0.0270678909679898,15.69614354037922,15.7,29.2,3.38,39.04,-5.02,1061.05,4.63,51.51,5.76,-74.2,-76.86,0.8048235908909761,8.6,2.17,8.72,1.35,0.86,1.75,1.7,48.0,0.2304183502071806,0.574986623281146,-0.3584729016744946,1,0,0,0,0.0
세기건설주식회사,10341,2022,-32.5,-171.0317,-3.85,-17.07,1327.81,1327.81,13.46,4.86,0.07,52.61,88.85,56.89,88.14,1.09,1.5,4.64,0.11,-1.53,-7.1,-7.57,-0.0254892243221903,-8.394657890617806,-8.39,-9.6,-6.76,-16.27,-2.16,1209.02,1.8,18.65,7.98,58.16,4.64,0.2258213352673132,4.45,0.38,2.31,0.32,0.22,0.51,0.38,55.0,0.1512630497720093,4.706641978477276,-1.1461303571428572,1,0,0,0,0.0
주식회사정우금속산업,95717,2022,-17.99,-20.21,-15.05,-1.7,111.99,42.25,511.25,357.76,74.44,7.02,17.7,65.55,16.36,51.38,7.68,0.71,12.92,12.74,1.2,0.28,-0.005365390489318,49.24202366015415,49.24,113.17,-4.97,60.35,-5.64,2564.67,18.33,58.8,2.07,34.14,74.73,6.683133630615522,347.83,29.157299999999875,26.65,8.390399999999955,7.580199999999977,25.04,12.601799999999958,8.0,0.0171227568216269,5.162032901337218,-0.9079632770486994,1,0,0,0,0.0
(주)국제에스티,59496,2022,-6.66,-8.21,-5.27,-8.89,51.28,35.46,380.03,303.33,64.23,-30.79,6.73,32.4,20.83,-35.96,-9.24,-14.93,-9.86,-10.13,-17.04,3.04,-0.2789564887284502,0.34406625813012,0.34,9.01,-3.34,-18.67,-2.37,1049.71,4.94,8.07,8.33,-179.25,-63.31,0.5933624723128286,12.43,2.8,0.96,0.62,0.59,0.86,1.91,24.0,0.4071329495944504,0.6824368118551347,-0.5914517080559891,1,0,0,0,0.0
(주)한성전장,78776,2022,8.1,20.6,4.26,2.49,151.98,106.1,110.9,80.38,20.66,19.81,4.56,57.92,47.41,1.03,0.54,0.28,0.63,0.61,0.34,0.31,-0.2298522415949465,9.892157141271888,9.89,12.18,6.89,-15.69,26.41,3703.97,16.37,43.56,9.58,2.95,40.06,1.7083717325802057,5.95,4.67,4.95,1.92,1.79,4.2,3.12,24.0,0.073806053252975,0.4809034033107995,-1.6385218905043453,1,0,0,0,0.0
