,회사명,거래소코드,회계년도,기업수명주기
3130,(주)씨앤투스,352700,2018,성장기
3131,(주)씨앤투스,352700,2020,성숙기
3132,(주)씨앤투스,352700,2021,성장기
3133,(주)씨앤투스,352700,2022,성숙기
3134,(주)씨에스,65770,2012,성장기
3135,(주)씨에스,65770,2013,도입기
3136,(주)씨에스,65770,2014,도입기
3137,(주)씨에스,65770,2015,쇠퇴기
3138,(주)씨에스,65770,2016,쇠퇴기
3139,(주)씨에스,65770,2018,성숙기
3140,(주)씨에스,65770,2019,성숙기
3141,(주)씨에스,65770,2021,성장기
3142,(주)씨에스,65770,2022,쇠퇴기
3143,(주)씨엔알리서치,359090,2022,성숙기
3144,(주)씨엔플러스,115530,2012,성장기
3145,(주)씨엔플러스,115530,2013,성숙기
3146,(주)씨엔플러스,115530,2014,도입기
3147,(주)씨엔플러스,115530,2015,도입기
3148,(주)씨엔플러스,115530,2016,쇠퇴기
3149,(주)씨엔플러스,115530,2017,성장기
3150,(주)씨엔플러스,115530,2018,도입기
3151,(주)씨엔플러스,115530,2019,쇠퇴기
3152,(주)씨엔플러스,115530,2020,도입기
3153,(주)씨엔플러스,115530,2021,도입기
3154,(주)씨엔플러스,115530,2022,성장기
3155,(주)씨유메디칼시스템,115480,2012,도입기
3156,(주)씨유메디칼시스템,115480,2013,도입기
3157,(주)씨유메디칼시스템,115480,2014,성숙기
3158,(주)씨유메디칼시스템,115480,2015,성장기
3159,(주)씨유메디칼시스템,115480,2016,도입기
3160,(주)씨유메디칼시스템,115480,2017,성숙기
3161,(주)씨유메디칼시스템,115480,2018,성장기
3162,(주)씨유메디칼시스템,115480,2019,도입기
3163,(주)씨유메디칼시스템,115480,2020,성장기
3164,(주)씨유메디칼시스템,115480,2021,성장기
3165,(주)씨유메디칼시스템,115480,2022,성장기
3166,(주)씨유박스,340810,2018,도입기
3167,(주)씨유박스,340810,2019,도입기
3168,(주)씨유박스,340810,2020,성장기
3169,(주)씨유박스,340810,2021,도입기
3170,(주)씨유박스,340810,2022,쇠퇴기
3171,(주)씨이랩,189330,2012,성장기
3172,(주)씨이랩,189330,2013,도입기
3173,(주)씨이랩,189330,2014,도입기
3174,(주)씨이랩,189330,2015,도입기
3175,(주)씨이랩,189330,2016,성장기
3176,(주)씨이랩,189330,2017,성장기
3177,(주)씨이랩,189330,2019,성숙기
3178,(주)씨이랩,189330,2020,성장기
3179,(주)씨이랩,189330,2021,성장기
3180,(주)씨이랩,189330,2022,쇠퇴기
3181,(주)씨티케이,260930,2016,성장기
3182,(주)씨티케이,260930,2017,성장기
3183,(주)씨티케이,260930,2018,쇠퇴기
3184,(주)씨티케이,260930,2019,성숙기
3185,(주)씨티케이,260930,2020,쇠퇴기
3186,(주)씨티케이,260930,2021,성장기
3187,(주)씨티케이,260930,2022,도입기
3188,(주)씨티프라퍼티,52300,2012,성장기
3189,(주)씨티프라퍼티,52300,2013,성장기
3190,(주)씨티프라퍼티,52300,2014,성숙기
3191,(주)씨티프라퍼티,52300,2015,도입기
3192,(주)씨티프라퍼티,52300,2016,성장기
3193,(주)씨티프라퍼티,52300,2017,성숙기
3194,(주)씨티프라퍼티,52300,2018,도입기
3195,(주)씨티프라퍼티,52300,2019,도입기
3196,(주)씨티프라퍼티,52300,2020,성장기
3197,(주)씨티프라퍼티,52300,2021,성장기
3198,(주)씨티프라퍼티,52300,2022,성장기
3199,(주)아나패스,123860,2012,성숙기
3200,(주)아나패스,123860,2013,성장기
3201,(주)아나패스,123860,2014,성장기
3202,(주)아나패스,123860,2015,성숙기
3203,(주)아나패스,123860,2016,성숙기
3204,(주)아나패스,123860,2017,성장기
3205,(주)아나패스,123860,2019,도입기
3206,(주)아나패스,123860,2020,쇠퇴기
3207,(주)아나패스,123860,2021,성장기
3208,(주)아나패스,123860,2022,쇠퇴기
3209,(주)아리온테크놀로지,58220,2012,성숙기
3210,(주)아리온테크놀로지,58220,2013,쇠퇴기
3211,(주)아리온테크놀로지,58220,2015,성장기
3212,(주)아리온테크놀로지,58220,2016,도입기
3213,(주)아리온테크놀로지,58220,2017,성장기
3214,(주)아리온테크놀로지,58220,2018,도입기
3215,(주)아리온테크놀로지,58220,2019,도입기
3216,(주)아리온테크놀로지,58220,2020,쇠퇴기
3217,(주)아모그린텍,125210,2017,성숙기
3218,(주)아모그린텍,125210,2018,도입기
3219,(주)아모그린텍,125210,2019,도입기
3220,(주)아모그린텍,125210,2020,성장기
3221,(주)아모그린텍,125210,2021,성장기
3222,(주)아모그린텍,125210,2022,성장기
3223,(주)아모센스,357580,2013,성장기
3224,(주)아모센스,357580,2014,도입기
3225,(주)아모센스,357580,2015,성장기
3226,(주)아모센스,357580,2016,도입기
3227,(주)아모센스,357580,2017,성장기
3228,(주)아모센스,357580,2019,성장기
3229,(주)아모센스,357580,2020,도입기
3230,(주)아모센스,357580,2021,도입기
3231,(주)아모센스,357580,2022,도입기
3232,(주)아미노로직스,74430,2012,쇠퇴기
3233,(주)아미노로직스,74430,2013,쇠퇴기
3234,(주)아미노로직스,74430,2014,도입기
3235,(주)아미노로직스,74430,2019,성숙기
3236,(주)아미노로직스,74430,2020,성숙기
3237,(주)아미노로직스,74430,2021,성숙기
3238,(주)아미노로직스,74430,2022,성숙기
3239,(주)아바텍,149950,2012,성장기
3240,(주)아바텍,149950,2013,성숙기
3241,(주)아바텍,149950,2014,성숙기
3242,(주)아바텍,149950,2015,성숙기
3243,(주)아바텍,149950,2016,성숙기
3244,(주)아바텍,149950,2017,성숙기
3245,(주)아바텍,149950,2018,성숙기
3246,(주)아바텍,149950,2019,성숙기
3247,(주)아바텍,149950,2020,성숙기
3248,(주)아바텍,149950,2021,성숙기
3249,(주)아셈스,136410,2012,성장기
3250,(주)아셈스,136410,2013,성장기
3251,(주)아셈스,136410,2014,성장기
3252,(주)아셈스,136410,2015,성숙기
3253,(주)아셈스,136410,2016,성장기
3254,(주)아셈스,136410,2018,쇠퇴기
3255,(주)아셈스,136410,2019,성숙기
3256,(주)아셈스,136410,2020,성숙기
3257,(주)아셈스,136410,2021,성장기
3258,(주)아셈스,136410,2022,성장기
3259,(주)아스타,246720,2015,쇠퇴기
3260,(주)아스타,246720,2016,쇠퇴기
3261,(주)아스타,246720,2017,도입기
3262,(주)아스타,246720,2018,도입기
3263,(주)아스타,246720,2019,쇠퇴기
3264,(주)아스타,246720,2020,쇠퇴기
3265,(주)아스타,246720,2021,도입기
3266,(주)아스타,246720,2022,쇠퇴기
3267,(주)아스플로,159010,2012,도입기
3268,(주)아스플로,159010,2013,성장기
3269,(주)아스플로,159010,2014,성장기
3270,(주)아스플로,159010,2015,성장기
3271,(주)아스플로,159010,2016,성장기
3272,(주)아스플로,159010,2017,성장기
3273,(주)아스플로,159010,2018,성장기
3274,(주)아스플로,159010,2019,성장기
3275,(주)아스플로,159010,2020,성숙기
3276,(주)아스플로,159010,2021,도입기
3277,(주)아스플로,159010,2022,도입기
3278,(주)아시아경제,127710,2012,성숙기
3279,(주)아시아경제,127710,2014,성장기
3280,(주)아시아경제,127710,2015,성장기
3281,(주)아시아경제,127710,2016,성장기
3282,(주)아시아경제,127710,2017,성숙기
3283,(주)아시아경제,127710,2018,성장기
3284,(주)아시아경제,127710,2019,쇠퇴기
3285,(주)아시아경제,127710,2022,성숙기
3286,(주)아우딘퓨쳐스,227610,2015,성장기
3287,(주)아우딘퓨쳐스,227610,2016,성숙기
3288,(주)아우딘퓨쳐스,227610,2017,도입기
3289,(주)아우딘퓨쳐스,227610,2018,쇠퇴기
3290,(주)아우딘퓨쳐스,227610,2019,도입기
3291,(주)아우딘퓨쳐스,227610,2020,도입기
3292,(주)아우딘퓨쳐스,227610,2021,성장기
3293,(주)아우딘퓨쳐스,227610,2022,도입기
3294,(주)아이씨에이치,368600,2017,성장기
3295,(주)아이씨에이치,368600,2018,성장기
3296,(주)아이씨에이치,368600,2019,성숙기
3297,(주)아이씨에이치,368600,2020,도입기
3298,(주)아이씨에이치,368600,2021,성장기
3299,(주)아이씨에이치,368600,2022,도입기
3300,(주)아이앤씨테크놀로지,52860,2012,성숙기
3301,(주)아이앤씨테크놀로지,52860,2013,도입기
3302,(주)아이앤씨테크놀로지,52860,2014,쇠퇴기
3303,(주)아이앤씨테크놀로지,52860,2015,쇠퇴기
3304,(주)아이앤씨테크놀로지,52860,2016,쇠퇴기
3305,(주)아이앤씨테크놀로지,52860,2017,성장기
3306,(주)아이앤씨테크놀로지,52860,2018,성장기
3307,(주)아이앤씨테크놀로지,52860,2019,성장기
3308,(주)아이앤씨테크놀로지,52860,2020,쇠퇴기
3309,(주)아이앤씨테크놀로지,52860,2021,도입기
3310,(주)아이앤씨테크놀로지,52860,2022,쇠퇴기
3311,(주)아이에스시,95340,2012,성숙기
3312,(주)아이에스시,95340,2013,성장기
3313,(주)아이에스시,95340,2014,성장기
3314,(주)아이에스시,95340,2015,성장기
3315,(주)아이에스시,95340,2016,성숙기
3316,(주)아이에스시,95340,2017,성숙기
3317,(주)아이에스시,95340,2018,성숙기
3318,(주)아이에스시,95340,2019,성숙기
3319,(주)아이에스시,95340,2020,성장기
3320,(주)아이에스시,95340,2021,성숙기
3321,(주)아이에스시,95340,2022,성장기
3322,(주)아이에스이커머스,69920,2012,성장기
3323,(주)아이에스이커머스,69920,2013,도입기
3324,(주)아이에스이커머스,69920,2014,도입기
3325,(주)아이에스이커머스,69920,2015,도입기
3326,(주)아이에스이커머스,69920,2016,도입기
3327,(주)아이에스이커머스,69920,2017,쇠퇴기
3328,(주)아이에스이커머스,69920,2018,도입기
3329,(주)아이에스이커머스,69920,2019,성숙기
3330,(주)아이에스이커머스,69920,2020,도입기
3331,(주)아이에스이커머스,69920,2021,쇠퇴기
3332,(주)아이에스이커머스,69920,2022,쇠퇴기
3333,(주)아이에이,38880,2012,성장기
3334,(주)아이에이,38880,2013,도입기
3335,(주)아이에이,38880,2015,성장기
3336,(주)아이에이,38880,2016,도입기
3337,(주)아이에이,38880,2017,도입기
3338,(주)아이에이,38880,2018,성장기
3339,(주)아이에이,38880,2019,성장기
3340,(주)아이에이,38880,2020,성숙기
3341,(주)아이에이,38880,2021,성장기
3342,(주)아이에이,38880,2022,도입기
3343,(주)아이엘사이언스,307180,2019,쇠퇴기
3344,(주)아이엘사이언스,307180,2020,도입기
3345,(주)아이엘사이언스,307180,2021,도입기
3346,(주)아이엘사이언스,307180,2022,성장기
3347,(주)아이엠,101390,2012,성숙기
3348,(주)아이엠,101390,2013,성장기
3349,(주)아이엠,101390,2014,성숙기
3350,(주)아이엠,101390,2015,도입기
3351,(주)아이엠,101390,2016,성장기
3352,(주)아이엠,101390,2017,성장기
3353,(주)아이엠,101390,2018,성숙기
3354,(주)아이엠,101390,2019,쇠퇴기
3355,(주)아이엠,101390,2020,쇠퇴기
3356,(주)아이엠,101390,2021,성장기
3357,(주)아이엠,101390,2022,도입기
3358,(주)아이오케이컴퍼니,78860,2012,성장기
3359,(주)아이오케이컴퍼니,78860,2013,성숙기
3360,(주)아이오케이컴퍼니,78860,2014,도입기
3361,(주)아이오케이컴퍼니,78860,2015,도입기
3362,(주)아이오케이컴퍼니,78860,2016,성장기
3363,(주)아이오케이컴퍼니,78860,2017,도입기
3364,(주)아이오케이컴퍼니,78860,2018,도입기
3365,(주)아이오케이컴퍼니,78860,2020,쇠퇴기
3366,(주)아이오케이컴퍼니,78860,2021,도입기
3367,(주)아이오케이컴퍼니,78860,2022,도입기
3368,(주)아이윈,90150,2012,성장기
3369,(주)아이윈,90150,2013,성장기
3370,(주)아이윈,90150,2014,성숙기
3371,(주)아이윈,90150,2015,성숙기
3372,(주)아이윈,90150,2016,성숙기
3373,(주)아이윈,90150,2017,성장기
3374,(주)아이윈,90150,2018,도입기
3375,(주)아이윈,90150,2020,성숙기
3376,(주)아이윈,90150,2021,성장기
3377,(주)아이윈,90150,2022,성장기
3378,(주)아이윈플러스,123010,2013,성숙기
3379,(주)아이윈플러스,123010,2014,성숙기
3380,(주)아이윈플러스,123010,2015,성숙기
3381,(주)아이윈플러스,123010,2016,성장기
3382,(주)아이윈플러스,123010,2017,쇠퇴기
3383,(주)아이윈플러스,123010,2018,쇠퇴기
3384,(주)아이윈플러스,123010,2019,도입기
3385,(주)아이윈플러스,123010,2020,도입기
3386,(주)아이윈플러스,123010,2022,도입기
3387,(주)아이컴포넌트,59100,2012,도입기
3388,(주)아이컴포넌트,59100,2013,성숙기
3389,(주)아이컴포넌트,59100,2014,성장기
3390,(주)아이컴포넌트,59100,2015,성숙기
3391,(주)아이컴포넌트,59100,2016,성장기
3392,(주)아이컴포넌트,59100,2020,성숙기
3393,(주)아이컴포넌트,59100,2021,성장기
3394,(주)아이컴포넌트,59100,2022,성장기
3395,(주)아이퀘스트,262840,2015,성숙기
3396,(주)아이퀘스트,262840,2016,성장기
3397,(주)아이퀘스트,262840,2017,성숙기
3398,(주)아이퀘스트,262840,2018,성숙기
3399,(주)아이퀘스트,262840,2020,성숙기
3400,(주)아이퀘스트,262840,2021,성장기
3401,(주)아이퀘스트,262840,2022,성숙기
3402,(주)아이톡시,52770,2012,도입기
3403,(주)아이톡시,52770,2013,성장기
3404,(주)아이톡시,52770,2014,성숙기
3405,(주)아이톡시,52770,2015,성장기
3406,(주)아이톡시,52770,2017,도입기
3407,(주)아이톡시,52770,2018,도입기
3408,(주)아이톡시,52770,2019,도입기
3409,(주)아이톡시,52770,2020,도입기
3410,(주)아이톡시,52770,2021,도입기
3411,(주)아이톡시,52770,2022,도입기
3412,(주)아이티아이즈,372800,2018,성장기
3413,(주)아이티아이즈,372800,2019,성장기
3414,(주)아이티아이즈,372800,2020,성숙기
3415,(주)아이티아이즈,372800,2021,도입기
3416,(주)아이티아이즈,372800,2022,도입기
3417,(주)아이티엑스에이아이,99520,2012,도입기
3418,(주)아이티엑스에이아이,99520,2013,성장기
3419,(주)아이티엑스에이아이,99520,2014,성장기
3420,(주)아이티엑스에이아이,99520,2015,도입기
3421,(주)아이티엑스에이아이,99520,2017,쇠퇴기
3422,(주)아이티엑스에이아이,99520,2019,도입기
3423,(주)아이티엑스에이아이,99520,2020,도입기
3424,(주)아이티엑스에이아이,99520,2021,쇠퇴기
3425,(주)아이티엑스에이아이,99520,2022,성숙기
3426,(주)아이패밀리에스씨,114840,2013,쇠퇴기
3427,(주)아이패밀리에스씨,114840,2014,성숙기
3428,(주)아이패밀리에스씨,114840,2015,도입기
3429,(주)아이패밀리에스씨,114840,2017,쇠퇴기
3430,(주)아이패밀리에스씨,114840,2020,성숙기
3431,(주)아이패밀리에스씨,114840,2021,성장기
3432,(주)아이패밀리에스씨,114840,2022,성장기
3433,(주)아즈텍더블유비이,32080,2014,성장기
3434,(주)아즈텍더블유비이,32080,2016,성장기
3435,(주)아즈텍더블유비이,32080,2017,성장기
3436,(주)아즈텍더블유비이,32080,2018,성숙기
3437,(주)아즈텍더블유비이,32080,2019,도입기
3438,(주)아즈텍더블유비이,32080,2020,성장기
3439,(주)아즈텍더블유비이,32080,2021,성장기
3440,(주)아진엑스텍,59120,2012,성장기
3441,(주)아진엑스텍,59120,2013,성장기
3442,(주)아진엑스텍,59120,2014,성장기
3443,(주)아진엑스텍,59120,2015,성숙기
3444,(주)아진엑스텍,59120,2016,성장기
3445,(주)아진엑스텍,59120,2017,성숙기
3446,(주)아진엑스텍,59120,2018,성숙기
3447,(주)아진엑스텍,59120,2019,성숙기
3448,(주)아진엑스텍,59120,2021,성숙기
3449,(주)아톤,158430,2019,성장기
3450,(주)아톤,158430,2020,성숙기
3451,(주)아톤,158430,2021,성장기
3452,(주)아톤,158430,2022,성장기
3453,(주)안트로젠,65660,2014,쇠퇴기
3454,(주)안트로젠,65660,2015,성장기
3455,(주)안트로젠,65660,2016,도입기
3456,(주)안트로젠,65660,2017,성장기
3457,(주)안트로젠,65660,2018,도입기
3458,(주)안트로젠,65660,2019,쇠퇴기
3459,(주)안트로젠,65660,2020,도입기
3460,(주)안트로젠,65660,2021,도입기
3461,(주)알로이스,297570,2019,쇠퇴기
3462,(주)알로이스,297570,2021,성장기
3463,(주)알로이스,297570,2022,성숙기
3464,(주)알비더블유,361570,2017,성장기
3465,(주)알비더블유,361570,2020,성장기
3466,(주)알비더블유,361570,2021,도입기
3467,(주)알비더블유,361570,2022,성장기
3468,(주)알에프세미,96610,2012,성장기
3469,(주)알에프세미,96610,2013,성장기
3470,(주)알에프세미,96610,2014,성장기
3471,(주)알에프세미,96610,2015,성숙기
3472,(주)알에프세미,96610,2016,성숙기
3473,(주)알에프세미,96610,2017,도입기
3474,(주)알에프세미,96610,2018,성장기
3475,(주)알에프세미,96610,2019,쇠퇴기
3476,(주)알에프세미,96610,2020,도입기
3477,(주)알에프세미,96610,2021,쇠퇴기
3478,(주)알에프세미,96610,2022,쇠퇴기
3479,(주)알엔투테크놀로지,148250,2012,성장기
3480,(주)알엔투테크놀로지,148250,2013,성장기
3481,(주)알엔투테크놀로지,148250,2014,성숙기
3482,(주)알엔투테크놀로지,148250,2015,성장기
3483,(주)알엔투테크놀로지,148250,2016,성장기
3484,(주)알엔투테크놀로지,148250,2017,성장기
3485,(주)알엔투테크놀로지,148250,2018,성장기
3486,(주)알엔투테크놀로지,148250,2019,성장기
3487,(주)알엔투테크놀로지,148250,2020,성장기
3488,(주)알엔투테크놀로지,148250,2021,성장기
3489,(주)알체라,347860,2019,도입기
3490,(주)알체라,347860,2020,쇠퇴기
3491,(주)알체라,347860,2021,도입기
