회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),이자보상배율(이자비용)
(주)한탑,2680,Dec-21,UQ,-4957113,-1.81
(주)한탑,2680,Dec-22,UQ,-11300419,0.37
(주)해성티피씨,59270,Dec-21,UQ,404285,-4.73
(주)해성티피씨,59270,Dec-22,UQ,-293282,-19.89
(주)핸디소프트,220180,Dec-16,UQ,-345351,56.16
(주)핸디소프트,220180,Dec-17,UQ,1800928,0.26
(주)핸디소프트,220180,Dec-18,UQ,-11789022,-5.67
(주)핸디소프트,220180,Dec-19,UQ,4621648,-4.24
(주)핸디소프트,220180,Dec-20,UQ,6979121,7.85
(주)핸디소프트,220180,Dec-21,UQ,2282327,15.54
(주)핸디소프트,220180,Dec-22,UQ,1960685,40.89
(주)헥토이노베이션,214180,Dec-15,UQ,11333672,286.51
(주)헥토이노베이션,214180,Dec-16,UQ,12305456,714.72
(주)헥토이노베이션,214180,Dec-17,UQ,13223880,6333.35
(주)헥토이노베이션,214180,Dec-18,UQ,15601056,397.32
(주)헥토이노베이션,214180,Dec-19,UQ,17381203,228.61
(주)헥토이노베이션,214180,Dec-20,UQ,18969746,182.37
(주)헥토이노베이션,214180,Dec-21,UQ,24324322,462.15
(주)헥토이노베이션,214180,Dec-22,UQ,25598400,768.4
(주)헥토파이낸셜,234340,Dec-19,UQ,11718201,1787.9
(주)헥토파이낸셜,234340,Dec-20,UQ,29784453,292.18
(주)헥토파이낸셜,234340,Dec-21,UQ,53514653,625.11
(주)헥토파이낸셜,234340,Dec-22,UQ,237604,1096
(주)헬릭스미스,84990,Dec-12,UQ,-3585030,-11.97
(주)헬릭스미스,84990,Dec-13,UQ,11830,3412.8
(주)헬릭스미스,84990,Dec-14,UQ,165276,999999999
(주)헬릭스미스,84990,Dec-15,UQ,1092039,999999999
(주)헬릭스미스,84990,Dec-16,UQ,-307113,999999999
(주)헬릭스미스,84990,Dec-17,UQ,-2590538,-89.69
(주)헬릭스미스,84990,Dec-18,UQ,-6040618,-16.96
(주)헬릭스미스,84990,Dec-19,UQ,-28383405,-7.75
(주)헬릭스미스,84990,Dec-20,UQ,-46637847,-3.66
(주)헬릭스미스,84990,Dec-21,UQ,-38124052,-7.99
(주)헬릭스미스,84990,Dec-22,UQ,-35020929,-25.32
(주)협진,138360,Dec-13,UQ,1717541,295.1
(주)협진,138360,Dec-14,UQ,2222687,1261
(주)협진,138360,Dec-15,UQ,1656435,3544.21
(주)협진,138360,Dec-16,UQ,1479556,-15829.31
(주)협진,138360,Dec-17,UQ,-6781345,18.97
(주)협진,138360,Dec-18,UQ,-5179626,-6.37
(주)협진,138360,Dec-19,UQ,1088492,0.33
(주)협진,138360,Dec-20,UQ,-1616679,-33.36
(주)협진,138360,Dec-21,UQ,-2788826,1.41
(주)협진,138360,Dec-22,UQ,-15160,1.37
(주)형지아이앤씨,11080,Dec-12,UQ,116613,-17.89
(주)형지아이앤씨,11080,Dec-13,UQ,-1655311,2.57
(주)형지아이앤씨,11080,Dec-14,UQ,-3664018,2.68
(주)형지아이앤씨,11080,Dec-15,UQ,-4858464,1.92
(주)형지아이앤씨,11080,Dec-16,UQ,-1884962,0.24
(주)형지아이앤씨,11080,Dec-17,UQ,2149907,-6.06
(주)형지아이앤씨,11080,Dec-18,UQ,4498919,-0.51
(주)형지아이앤씨,11080,Dec-19,UQ,6101171,0.19
(주)형지아이앤씨,11080,Dec-20,UQ,-954970,-4.02
(주)형지아이앤씨,11080,Dec-21,UQ,-4959697,-1.03
(주)형지아이앤씨,11080,Dec-22,UQ,1130930,0.56
(주)형지엘리트,93240,Jun-12,UQ,5453804,9.61
(주)형지엘리트,93240,Jun-13,UQ,11444590,18.9
(주)형지엘리트,93240,Jun-14,UQ,2282725,16.02
(주)형지엘리트,93240,Jun-15,UQ,-13875936,2.59
(주)형지엘리트,93240,Jun-16,UQ,-2534183,0.57
(주)형지엘리트,93240,Jun-17,UQ,5165508,1.11
(주)형지엘리트,93240,Jun-18,UQ,6120663,4.02
(주)형지엘리트,93240,Jun-19,UQ,-1449406,-2.93
(주)형지엘리트,93240,Jun-20,UQ,-529051,6.79
(주)형지엘리트,93240,Jun-21,UQ,10909338,3.46
(주)형지엘리트,93240,Jun-22,UQ,5203229,3.18
(주)형지엘리트,93240,Jun-23,UQ,-11953653,0.96
(주)홈캐스트,64240,Dec-12,UQ,-4465285,3.07
(주)홈캐스트,64240,Dec-13,UQ,76240,-21.14
(주)홈캐스트,64240,Dec-14,UQ,12140837,4.44
(주)홈캐스트,64240,Dec-15,UQ,-81185,13.31
(주)홈캐스트,64240,Dec-16,UQ,9885890,46.62
(주)홈캐스트,64240,Dec-17,UQ,18556645,-6.2
(주)홈캐스트,64240,Dec-18,UQ,-5666767,-10.39
(주)홈캐스트,64240,Dec-19,UQ,-8214776,-11.3
(주)홈캐스트,64240,Dec-20,UQ,-3549491,13.81
(주)홈캐스트,64240,Dec-21,UQ,-16926802,-28.24
(주)홈캐스트,64240,Dec-22,UQ,10393120,14.53
(주)화인베스틸,133820,Dec-14,UQ,-41204394,4.82
(주)화인베스틸,133820,Dec-15,UQ,37989047,1.33
(주)화인베스틸,133820,Dec-16,UQ,11399411,1.13
(주)화인베스틸,133820,Dec-17,UQ,14631064,1.19
(주)화인베스틸,133820,Dec-18,UQ,-12980632,1.44
(주)화인베스틸,133820,Dec-19,UQ,12074305,-0.57
(주)화인베스틸,133820,Dec-20,UQ,7423754,-3.36
(주)화인베스틸,133820,Dec-21,UQ,11174822,1.43
(주)화인베스틸,133820,Dec-22,UQ,6346282,0.16
(주)휴네시온,290270,Dec-18,UQ,1442825,999999999
(주)휴네시온,290270,Dec-19,UQ,2686890,124.66
(주)휴네시온,290270,Dec-20,UQ,3153563,153.66
(주)휴네시온,290270,Dec-21,UQ,5681132,91.3
(주)휴네시온,290270,Dec-22,UQ,4669032,86.85
(주)휴럼,353190,Dec-20,UQ,,
(주)휴럼,353190,Dec-21,UQ,-2879531,1.36
(주)휴럼,353190,Dec-22,UQ,-2447151,-2.82
(주)휴림에이텍,78590,Dec-12,UQ,1086150,1.56
(주)휴림에이텍,78590,Dec-13,UQ,1194712,1.69
(주)휴림에이텍,78590,Dec-14,UQ,1015479,4.84
(주)휴림에이텍,78590,Dec-15,UQ,2794479,53.71
(주)휴림에이텍,78590,Dec-16,UQ,3541275,999999999
(주)휴림에이텍,78590,Dec-17,UQ,4792235,9.72
(주)휴림에이텍,78590,Dec-18,UQ,1129831,3.22
(주)휴림에이텍,78590,Dec-19,UQ,1010424,0.43
(주)휴림에이텍,78590,Dec-20,DU,-2819489,-2.55
(주)휴림에이텍,78590,Dec-21,UQ,-6083838,0.96
(주)휴림에이텍,78590,Dec-22,UQ,-236912,10.85
(주)휴비츠,65510,Dec-12,UQ,9480824,24.23
(주)휴비츠,65510,Dec-13,UQ,5284167,5.83
(주)휴비츠,65510,Dec-14,UQ,9896717,2.75
(주)휴비츠,65510,Dec-15,UQ,10569997,13.14
(주)휴비츠,65510,Dec-16,UQ,12252483,218.14
(주)휴비츠,65510,Dec-17,UQ,7768829,10.88
(주)휴비츠,65510,Dec-18,UQ,9082619,8
(주)휴비츠,65510,Dec-19,UQ,14536278,11.18
(주)휴비츠,65510,Dec-20,UQ,12592432,3.3
(주)휴비츠,65510,Dec-21,UQ,18094092,19.7
(주)휴비츠,65510,Dec-22,UQ,11628330,24.94
(주)휴센텍,215090,Dec-15,UQ,,
(주)휴센텍,215090,Dec-16,UQ,,
(주)휴센텍,215090,Dec-17,UQ,,
(주)휴센텍,215090,Dec-18,UQ,1142669,0.91
(주)휴센텍,215090,Dec-19,UQ,-3262548,-9.72
(주)휴센텍,215090,Dec-20,UQ,1236060,0.2
(주)휴센텍,215090,Dec-21,DU,-17930991,-3.27
(주)휴센텍,215090,Dec-22,DS,299127,-1.6
(주)흥국,10240,Dec-12,UQ,10675932,2.3
(주)흥국,10240,Dec-13,UQ,5500558,2.52
(주)흥국,10240,Dec-14,UQ,3066758,2.93
(주)흥국,10240,Dec-15,UQ,5394828,4.27
(주)흥국,10240,Dec-16,UQ,5306276,10.89
(주)흥국,10240,Dec-17,UQ,2033916,25.17
(주)흥국,10240,Dec-18,UQ,9281522,31.84
(주)흥국,10240,Dec-19,UQ,9541302,20.31
(주)흥국,10240,Dec-20,UQ,7782084,51.41
(주)흥국,10240,Dec-21,UQ,3015968,68.98
(주)흥국,10240,Dec-22,UQ,14363997,82.61
(주)흥국에프엔비,189980,Dec-15,UQ,6710808,23.52
(주)흥국에프엔비,189980,Dec-16,UQ,4547623,14.69
(주)흥국에프엔비,189980,Dec-17,UQ,5638957,15.52
(주)흥국에프엔비,189980,Dec-18,UQ,4322052,34.26
(주)흥국에프엔비,189980,Dec-19,UQ,9514425,134.8
(주)흥국에프엔비,189980,Dec-20,UQ,5352973,19.88
(주)흥국에프엔비,189980,Dec-21,UQ,15494108,14.66
(주)흥국에프엔비,189980,Dec-22,UQ,6399742,6.19
(주)힘스,238490,Dec-17,UQ,10551164,39.32
(주)힘스,238490,Dec-18,UQ,-6089785,-3.65
(주)힘스,238490,Dec-19,UQ,-1587750,68.43
(주)힘스,238490,Dec-20,UQ,32703524,217.26
(주)힘스,238490,Dec-21,UQ,-3013255,-50.1
(주)힘스,238490,Dec-22,UQ,-9225209,-106.19
KD(주),44180,Dec-12,UQ,-75283,-0.91
KD(주),44180,Dec-13,UQ,299132,-1.2
KD(주),44180,Dec-14,UQ,-18080165,-6.38
KD(주),44180,Dec-15,UQ,2226448,1.86
KD(주),44180,Dec-16,UQ,-19660302,2.19
KD(주),44180,Dec-17,UQ,-11961911,-12.17
KD(주),44180,Dec-18,UQ,1207578,-1.77
KD(주),44180,Dec-19,UQ,-159633,2.86
KD(주),44180,Dec-20,UQ,-25845542,-1.6
KD(주),44180,Dec-21,UQ,-28467169,-2.68
KD(주),44180,Dec-22,UQ,-43473435,-0.76
감성코퍼레이션(주),36620,Dec-12,UQ,229562,-2.01
감성코퍼레이션(주),36620,Dec-13,UQ,-926583,-2.59
감성코퍼레이션(주),36620,Dec-14,UQ,-1536284,0.29
감성코퍼레이션(주),36620,Dec-15,UQ,236781,0.2
감성코퍼레이션(주),36620,Dec-16,UQ,-948649,-0.93
감성코퍼레이션(주),36620,Dec-17,UQ,-687692,0.04
감성코퍼레이션(주),36620,Dec-18,UQ,1681715,-11.98
감성코퍼레이션(주),36620,Dec-19,UQ,-1599239,0.03
감성코퍼레이션(주),36620,Dec-20,UQ,1350668,0.26
감성코퍼레이션(주),36620,Dec-21,UQ,-1148519,0.6
감성코퍼레이션(주),36620,Dec-22,UQ,-11440,10.77
경남제약(주),53950,Dec-12,UQ,4081729,1.23
경남제약(주),53950,Dec-13,UQ,-259181,0.19
경남제약(주),53950,Dec-14,UQ,3805802,1.7
경남제약(주),53950,Dec-15,UQ,4799478,4.25
경남제약(주),53950,Dec-16,UQ,4888551,5.04
경남제약(주),53950,Dec-17,UQ,1717973,3.26
경남제약(주),53950,Dec-18,UQ,-1639664,-0.51
경남제약(주),53950,Dec-19,UQ,-6452062,-8.96
경남제약(주),53950,Dec-20,UQ,2459220,1.79
경남제약(주),53950,Dec-21,UQ,-9026424,-4.59
경남제약(주),53950,Dec-22,UQ,1868866,-1.19
경인전자(주),9140,Dec-12,UQ,2951697,999999999
경인전자(주),9140,Dec-13,UQ,177378,999999999
경인전자(주),9140,Dec-14,UQ,2289335,999999999
경인전자(주),9140,Dec-15,UQ,615906,999999999
경인전자(주),9140,Dec-16,UQ,234139,999999999
경인전자(주),9140,Dec-17,UQ,1324419,999999999
경인전자(주),9140,Dec-18,UQ,109059,999999999
경인전자(주),9140,Dec-19,UQ,860549,999999999
경인전자(주),9140,Dec-20,UQ,-1637166,999999999
경인전자(주),9140,Dec-21,UQ,-711399,999999999
경인전자(주),9140,Dec-22,UQ,4928988,-23.69
고려제약(주),14570,Dec-12,UQ,3050367,4.43
고려제약(주),14570,Dec-13,UQ,4121026,2.66
고려제약(주),14570,Dec-14,UQ,4463281,9.79
고려제약(주),14570,Dec-15,UQ,6132818,20.09
고려제약(주),14570,Dec-16,UQ,3962969,118.75
고려제약(주),14570,Dec-17,UQ,447202,201.37
고려제약(주),14570,Dec-18,UQ,5787823,217.89
고려제약(주),14570,Dec-19,UQ,6208535,859.68
고려제약(주),14570,Dec-20,UQ,12330082,3528.07
고려제약(주),14570,Dec-21,UQ,8805859,7373.16
고려제약(주),14570,Dec-22,UQ,5912568,6833.1
광진실업(주),26910,Dec-12,UQ,5630092,1.83
광진실업(주),26910,Dec-13,UQ,9169029,-0.16
광진실업(주),26910,Dec-14,UQ,3593194,2.32
광진실업(주),26910,Dec-15,UQ,3577916,-0.63
광진실업(주),26910,Dec-16,UQ,4527895,0.38
광진실업(주),26910,Dec-17,UQ,2482841,3.84
광진실업(주),26910,Dec-18,UQ,772860,1.62
광진실업(주),26910,Dec-19,UQ,512448,-10.15
광진실업(주),26910,Dec-20,UQ,-218481,-18.87
광진실업(주),26910,Dec-21,UQ,-2918732,7.21
광진실업(주),26910,Dec-22,UQ,1187408,1.2
국일신동(주),60480,Dec-14,UQ,-909315,5.46
국일신동(주),60480,Dec-15,UQ,2936569,4.99
국일신동(주),60480,Dec-16,UQ,4395456,7.7
국일신동(주),60480,Dec-17,UQ,2045775,817.49
국일신동(주),60480,Dec-18,UQ,-448595,33.33
국일신동(주),60480,Dec-19,UQ,938744,-7.9
국일신동(주),60480,Dec-20,UQ,1515919,-7.89
국일신동(주),60480,Dec-21,UQ,1921797,64.76
국일신동(주),60480,Dec-22,UQ,5188277,37.57
국일제지(주),78130,Dec-12,UQ,521442,2.01
국일제지(주),78130,Dec-13,UQ,3145157,2.08
국일제지(주),78130,Dec-14,UQ,6077912,0.88
국일제지(주),78130,Dec-15,UQ,-10424168,0.72
국일제지(주),78130,Dec-16,UQ,-731624,0.07
국일제지(주),78130,Dec-17,UQ,-3286356,0.2
국일제지(주),78130,Dec-18,UQ,-5127833,0.2
국일제지(주),78130,Dec-19,UQ,-1224471,0.4
국일제지(주),78130,Dec-20,UQ,6201840,0.58
국일제지(주),78130,Dec-21,UQ,-9056199,-3.33
국일제지(주),78130,Dec-22,DU,-11333139,-3.16
그레이트리치과기유한공사,900290,Jun-16,,44103258,
그레이트리치과기유한공사,900290,Jun-17,,7796831,16.85
그레이트리치과기유한공사,900290,Jun-18,,61053548,27.39
그레이트리치과기유한공사,900290,Jun-19,,64504198,42.59
그레이트리치과기유한공사,900290,Jun-20,,82799663,46.98
그레이트리치과기유한공사,900290,Jun-21,,58342400,46.41
그레이트리치과기유한공사,900290,Jun-22,,21666796,12.21
그레이트리치과기유한공사,900290,Jun-23,,37020257,8.82
그린생명과학(주),114450,Dec-12,UQ,9671977,6.69
그린생명과학(주),114450,Dec-13,UQ,6158329,-5
그린생명과학(주),114450,Dec-14,UQ,3344317,-4.36
그린생명과학(주),114450,Dec-15,UQ,4499368,20.08
그린생명과학(주),114450,Dec-16,UQ,8100436,32.26
그린생명과학(주),114450,Dec-17,UQ,2702364,37.42
그린생명과학(주),114450,Dec-18,UQ,7930224,-204.45
그린생명과학(주),114450,Dec-19,UQ,5540487,26.32
그린생명과학(주),114450,Dec-20,UQ,11026075,-101.16
그린생명과학(주),114450,Dec-21,UQ,9664239,-209.42
그린생명과학(주),114450,Dec-22,UQ,11778785,-34.92
글로벌에스엠테크리미티드,900070,Dec-12,,-2872252,7.59
글로벌에스엠테크리미티드,900070,Dec-13,,-18232909,8.96
글로벌에스엠테크리미티드,900070,Dec-14,,-33449746,8.38
글로벌에스엠테크리미티드,900070,Dec-15,,47481715,2.2
글로벌에스엠테크리미티드,900070,Dec-16,,69843501,4.78
글로벌에스엠테크리미티드,900070,Dec-17,,4792349,2.58
글로벌에스엠테크리미티드,900070,Dec-18,,22840492,0.67
글로벌에스엠테크리미티드,900070,Dec-19,,-26307385,5.4
글로벌에스엠테크리미티드,900070,Dec-20,,58926173,13.82
글로벌에스엠테크리미티드,900070,Dec-21,,71458251,18.48
글로벌에스엠테크리미티드,900070,Dec-22,,77930137,24.52
글로본(주),19660,Mar-12,UQ,95512928,
글로본(주),19660,Mar-13,UQ,59228758,
글로본(주),19660,Mar-14,UQ,54284114,
글로본(주),19660,Mar-15,UQ,-57435132,
글로본(주),19660,Mar-16,UQ,-58059611,
글로본(주),19660,Dec-17,UQ,-44322255,-901.58
글로본(주),19660,Dec-18,UQ,8723435,0.93
글로본(주),19660,Dec-19,UQ,35984332,-2.17
글로본(주),19660,Dec-20,UQ,31597394,-2.79
글로본(주),19660,Dec-21,UQ,4839339,-4.1
글로본(주),19660,Dec-22,UQ,-26090276,-3.45
금호전기(주),1210,Dec-12,UQ,-74724956,-0.77
금호전기(주),1210,Dec-13,UQ,-18629500,-1.42
금호전기(주),1210,Dec-14,UQ,3647129,-1.18
금호전기(주),1210,Dec-15,UQ,16774730,-2.58
금호전기(주),1210,Dec-16,UQ,697578,-0.31
금호전기(주),1210,Dec-17,UQ,26463277,-0.23
금호전기(주),1210,Dec-18,UQ,64454577,-5.74
금호전기(주),1210,Dec-19,UQ,109000495,-1.1
금호전기(주),1210,Dec-20,UQ,68202876,-1.91
금호전기(주),1210,Dec-21,UQ,6002637,-1.54
금호전기(주),1210,Dec-22,UQ,23234036,-1.16
나노씨엠에스(주),247660,Dec-21,UQ,36916446,-4.86
나노씨엠에스(주),247660,Dec-22,UQ,37177164,0.35
나노캠텍(주),91970,Dec-12,UQ,52001253,5.74
나노캠텍(주),91970,Dec-13,UQ,31706834,8.9
나노캠텍(주),91970,Dec-14,UQ,108313277,7.05
나노캠텍(주),91970,Dec-15,UQ,67866689,-9.14
나노캠텍(주),91970,Dec-16,UQ,24414016,0.3
나노캠텍(주),91970,Dec-17,UQ,9354096,0.5
나노캠텍(주),91970,Dec-18,UQ,20717629,1.17
나노캠텍(주),91970,Dec-19,UQ,27726912,0.81
나노캠텍(주),91970,Dec-20,UQ,14041730,-12.38
나노캠텍(주),91970,Dec-21,UQ,16777823,2.57
나노캠텍(주),91970,Dec-22,UQ,1169365,-4.75
나무기술(주),242040,Dec-16,UQ,-2403851,
나무기술(주),242040,Dec-17,UQ,-9382679,
나무기술(주),242040,Dec-18,UQ,4058323,-9.72
나무기술(주),242040,Dec-19,UQ,9624521,2.23
나무기술(주),242040,Dec-20,UQ,431524,0.89
나무기술(주),242040,Dec-21,UQ,9566977,2.55
나무기술(주),242040,Dec-22,UQ,29826781,1.04
노을(주),376930,Dec-22,UQ,4045647,-39.81
농업회사법인아시아종묘(주),154030,Sep-18,UQ,-82033,-4.53
농업회사법인아시아종묘(주),154030,Sep-19,UQ,17888481,-2.18
농업회사법인아시아종묘(주),154030,Sep-20,UQ,28261114,0.85
농업회사법인아시아종묘(주),154030,Sep-21,UQ,26905226,2.24
농업회사법인아시아종묘(주),154030,Sep-22,UQ,34686237,-1.9
뉴지랩파마(주),214870,Dec-15,UQ,31549971,20.79
뉴지랩파마(주),214870,Dec-16,UQ,18923746,-20.44
뉴지랩파마(주),214870,Dec-17,UQ,13815772,-37.1
뉴지랩파마(주),214870,Dec-18,UQ,40492258,-3.08
뉴지랩파마(주),214870,Dec-19,UQ,66295446,0.96
뉴지랩파마(주),214870,Dec-20,UQ,12011214,-1.58
뉴지랩파마(주),214870,Dec-21,UQ,11849870,-2.51
뉴지랩파마(주),214870,Dec-22,DU,16258703,-2.64
대동전자(주),8110,Mar-12,UQ,15431446,-134.63
대동전자(주),8110,Mar-13,UQ,35915860,999999999
대동전자(주),8110,Mar-14,UQ,23352990,999999999
대동전자(주),8110,Mar-15,UQ,57828382,999999999
대동전자(주),8110,Mar-16,UQ,15372318,999999999
대동전자(주),8110,Mar-17,UQ,38370086,999999999
대동전자(주),8110,Mar-18,UQ,32004160,999999999
대동전자(주),8110,Mar-19,UQ,38691176,999999999
대동전자(주),8110,Mar-20,UQ,-25085708,999999999
대동전자(주),8110,Mar-21,UQ,55018440,999999999
대동전자(주),8110,Mar-22,UQ,29296392,999999999
대동전자(주),8110,Mar-23,QS,25248153,999999999
대명에너지(주),389260,Dec-22,UQ,16130100,24.78
대모엔지니어링(주),317850,Dec-19,UQ,-2170351,9.6
대모엔지니어링(주),317850,Dec-20,UQ,4099030,0.98
대모엔지니어링(주),317850,Dec-21,UQ,2237350,0.19
대모엔지니어링(주),317850,Dec-22,UQ,-1401287,7.55
대보마그네틱(주),290670,Dec-18,UQ,3356793,536.95
대보마그네틱(주),290670,Dec-19,UQ,1698421,7.48
대보마그네틱(주),290670,Dec-20,UQ,3163158,-0.97
대보마그네틱(주),290670,Dec-21,UQ,1715216,23.8
대보마그네틱(주),290670,Dec-22,UQ,14229184,299.81
대봉엘에스(주),78140,Dec-12,UQ,-1686244,220.44
대봉엘에스(주),78140,Dec-13,UQ,2803534,393.23
대봉엘에스(주),78140,Dec-14,UQ,945384,999999999
대봉엘에스(주),78140,Dec-15,UQ,5752847,421.92
대봉엘에스(주),78140,Dec-16,UQ,4488684,364.16
대봉엘에스(주),78140,Dec-17,UQ,4178231,568.21
대봉엘에스(주),78140,Dec-18,UQ,4501616,492.59
대봉엘에스(주),78140,Dec-19,UQ,-492878,46.48
대봉엘에스(주),78140,Dec-20,UQ,7123707,7.99
대봉엘에스(주),78140,Dec-21,UQ,2464809,438.44
대봉엘에스(주),78140,Dec-22,UQ,1621652,5.5
대아티아이(주),45390,Dec-12,UQ,7981838,8.28
대아티아이(주),45390,Dec-13,UQ,15549373,8.04
대아티아이(주),45390,Dec-14,UQ,3336668,51.18
대아티아이(주),45390,Dec-15,UQ,-3453230,766.84
대아티아이(주),45390,Dec-16,UQ,18168042,226723
대아티아이(주),45390,Dec-17,UQ,1492340,360.18
대아티아이(주),45390,Dec-18,UQ,9573978,648.03
대아티아이(주),45390,Dec-19,UQ,23195981,104.98
대아티아이(주),45390,Dec-20,UQ,29111715,103.3
대아티아이(주),45390,Dec-21,UQ,17856176,160.74
대아티아이(주),45390,Dec-22,UQ,-7278667,13.69
대우전자부품(주),9320,Dec-12,UQ,1263286,-0.74
대우전자부품(주),9320,Dec-13,UQ,-1636911,-0.6
대우전자부품(주),9320,Dec-14,UQ,1846830,1.11
대우전자부품(주),9320,Dec-15,UQ,4644914,3.04
대우전자부품(주),9320,Dec-16,UQ,4964053,3.16
대우전자부품(주),9320,Dec-17,UQ,5079564,7.2
대우전자부품(주),9320,Dec-18,UQ,550754,3.68
대우전자부품(주),9320,Dec-19,UQ,2364901,-1.37
대우전자부품(주),9320,Dec-20,UQ,-75374,-1.27
대우전자부품(주),9320,Dec-21,UQ,4167236,1.18
대우전자부품(주),9320,Dec-22,UQ,5272133,-3.86
대정화금(주),120240,Dec-12,UQ,6351821,54.88
대정화금(주),120240,Dec-13,UQ,6069119,42.13
대정화금(주),120240,Dec-14,UQ,5924074,11.32
대정화금(주),120240,Dec-15,UQ,11683489,15.89
대정화금(주),120240,Dec-16,UQ,7432678,724.59
대정화금(주),120240,Dec-17,UQ,8881111,3347.07
대정화금(주),120240,Dec-18,UQ,8923089,5709.06
대정화금(주),120240,Dec-19,UQ,10766523,227.18
대정화금(주),120240,Dec-20,UQ,8986317,34.99
대정화금(주),120240,Dec-21,UQ,9464957,41.36
대정화금(주),120240,Dec-22,UQ,12776933,57.03
대주산업(주),3310,Dec-12,UQ,-2049840,0.59
대주산업(주),3310,Dec-13,UQ,7224965,2.32
대주산업(주),3310,Dec-14,UQ,4913136,5.02
대주산업(주),3310,Dec-15,UQ,1440000,7.81
대주산업(주),3310,Dec-16,UQ,7340615,11.21
대주산업(주),3310,Dec-17,UQ,2952296,12.3
대주산업(주),3310,Dec-18,UQ,-1797067,6.06
대주산업(주),3310,Dec-19,UQ,5765191,4.42
대주산업(주),3310,Dec-20,UQ,4272770,11.03
대주산업(주),3310,Dec-21,UQ,2309222,7.92
대주산업(주),3310,Dec-22,UQ,6433934,11.02
대주전자재료(주),78600,Dec-12,UQ,18595481,3.63
대주전자재료(주),78600,Dec-13,UQ,9810245,1.11
대주전자재료(주),78600,Dec-14,UQ,5368362,-0.02
대주전자재료(주),78600,Dec-15,UQ,-1353221,-2
대주전자재료(주),78600,Dec-16,UQ,4951006,1.42
대주전자재료(주),78600,Dec-17,UQ,-388187,0.96
대주전자재료(주),78600,Dec-18,UQ,4089398,1.49
대주전자재료(주),78600,Dec-19,UQ,-2808851,0.25
대주전자재료(주),78600,Dec-20,UQ,10869976,3.59
대주전자재료(주),78600,Dec-21,UQ,9646722,6.17
대주전자재료(주),78600,Dec-22,UQ,18342478,1.79
대한광통신(주),10170,Dec-12,UQ,6958509,2.38
대한광통신(주),10170,Dec-13,UQ,3197104,0.18
대한광통신(주),10170,Dec-14,UQ,-1874575,0.24
대한광통신(주),10170,Dec-15,UQ,9660193,-0.96
대한광통신(주),10170,Dec-16,UQ,9371205,-0.4
대한광통신(주),10170,Dec-17,UQ,9996827,9.19
대한광통신(주),10170,Dec-18,UQ,-8555734,11.13
대한광통신(주),10170,Dec-19,UQ,-3446018,-3.78
대한광통신(주),10170,Dec-20,UQ,-12103256,-11.11
대한광통신(주),10170,Dec-21,UQ,-11212196,-12.07
대한광통신(주),10170,Dec-22,UQ,-32778877,0.44
대한그린파워(주),60900,Dec-12,UQ,5289085,-0.72
대한그린파워(주),60900,Dec-13,UQ,-2522515,-1.49
대한그린파워(주),60900,Dec-14,UQ,-6280431,-2.07
대한그린파워(주),60900,Dec-15,UQ,-17819940,-4.35
대한그린파워(주),60900,Dec-16,UQ,-6766437,0.85
대한그린파워(주),60900,Dec-17,UQ,-8647421,-6.52
대한그린파워(주),60900,Dec-18,UQ,-2019205,-7.17
대한그린파워(주),60900,Dec-19,UQ,-8178297,-6.16
대한그린파워(주),60900,Dec-20,UQ,-5048870,-5.37
대한그린파워(주),60900,Dec-21,UQ,3396997,0.54
대한그린파워(주),60900,Dec-22,UQ,-13740448,-2.38
더라미(주),32860,Dec-12,UQ,-14800861,-0.5
더라미(주),32860,Dec-13,UQ,-17545176,-4.26
더라미(주),32860,Dec-14,UQ,-3968093,-2.47
더라미(주),32860,Dec-15,UQ,-347544,0.11
더라미(주),32860,Dec-16,UQ,-603607,-1.57
더라미(주),32860,Dec-17,UQ,2242839,0.2
더라미(주),32860,Dec-18,UQ,-1237510,-7.47
더라미(주),32860,Dec-19,UQ,-4280249,-0.05
더라미(주),32860,Dec-20,UQ,324120,-1.07
더라미(주),32860,Dec-21,DS,-8809976,0.68
더라미(주),32860,Dec-22,UQ,472325,-2.72
더블유씨피(주),393890,Dec-22,UQ,35481237,
더이앤엠(주),89230,Dec-12,UQ,9900100,0.42
