,회사명,거래소코드,회계년도,PER,PBR,PCR,PSR
1154,(주)미투온,201490,2016/12,148.14814814814815,7944.4722508930445,205378.42135492445,21212.022373948217
1155,(주)미투온,201490,2017/12,442.77777777777777,3771.8723644852134,113234.50392878923,9082.505311991163
1156,(주)미투온,201490,2018/12,-164.7058823529412,1917.126866271157,5781.299581930987,1772.203736488635
1157,(주)미투온,201490,2019/12,-61.170212765957444,1819.837901419098,3765.805905595472,1509.0696311791353
1158,(주)미투온,201490,2020/12,37.5609756097561,1165.988135589351,5996.5637548778095,1473.1500576099493
1159,(주)미투온,201490,2021/12,64.70588235294117,1372.131351382534,7878.172825601807,2193.343136655057
1160,(주)미투온,201490,2022/12,14.62406015037594,641.135881610045,3881.8838498319597,1085.5325510561815
1161,(주)바른손,18700,2012/03,-18.17391304347826,4899.288026203151,265860.3559339239,2545.420252109215
1162,(주)바른손,18700,2013/03,-2.5914149443561207,1424.4191255981377,-5330.438861350873,647.7400476562576
1163,(주)바른손,18700,2014/03,-3.4691011235955056,1555.8745521383448,-12444.177188904188,784.4348987786079
1164,(주)바른손,18700,2015/03,-2.415492957746479,6928.45821052615,-12654.255046727298,1953.9873846476085
1165,(주)바른손,18700,2016/03,3.848101265822785,1868.1218567596543,-13542.225345116034,2117.000128260343
1166,(주)바른손,18700,2017/03,-1337.5,4098.3630402199915,-23503.474688519782,32255.229407962874
1167,(주)바른손,18700,2018/03,-9.115479115479115,1671.0536379595094,-51222.2496951498,5338.080055467594
1168,(주)바른손,18700,2019/03,-4.711751662971175,1291.6616637635946,-5197.867362747125,5325.361417175717
1169,(주)바른손,18700,2020/03,-2.8588098016336057,1510.2189498355015,-28598.497438200753,12543.646548345538
1170,(주)바른손,18700,2021/12,10.353535353535353,2858.3066131627797,-27836.979527767606,5414.106177419687
1171,(주)바른손,18700,2022/12,-3.6313617606602477,1574.1820740263306,19973.2870947228,1580.3762603605269
1172,(주)바른손이앤에이,35620,2012/12,18.75,1573.2759640044596,-41245.1932414061,7646.168025141073
1173,(주)바른손이앤에이,35620,2013/12,-6.630872483221476,1296.3455656492188,-13895.810207642997,8068.267118627223
1174,(주)바른손이앤에이,35620,2014/12,-2.167300380228137,3352.3720458310945,-10075.844687676701,32993.78215175447
1175,(주)바른손이앤에이,35620,2015/12,-103.07692307692308,5995.2760742325445,-99414.65866539077,11277.18144857497
1176,(주)바른손이앤에이,35620,2016/12,6.992084432717678,3925.246640446009,10260.669644858976,4262.917196099864
1177,(주)바른손이앤에이,35620,2017/12,-8.228699551569507,3339.266594102106,8442.407397514764,3962.207708683585
1178,(주)바른손이앤에이,35620,2018/12,1.2538382804503583,950.0588359228487,-2677.4972951659756,2869.077875470382
1179,(주)바른손이앤에이,35620,2019/12,-6.346153846153846,1641.0310471933763,-5573.903316266571,6863.50114716413
