회사명,거래소코드,회계년도,발행주식수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),주당순이익(원),주당순자산(원),종가(원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),당기순이익(천원),[U01B840000000]당기순이익(손실)(IFRS연결)(천원),[U01B840000000]당기순이익(손실)(IFRS)(천원),[U01290200]당기순이익(순손실)(연결)(천원),[U01290200]당기순이익(순손실)(천원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원)
(주)강원에너지,114190,2017/12,15253030,0,15253030,-412,0,2490,-3706818,-4605588,-3706818,-4605588,-6291307,-6451819,-6291307,-6451819,-6291307,82034829,83113029,82034829,83113029,48303010,47117020,48303010,47117020
(주)강원에너지,114190,2017/12,15253030,15253030,15253030,-412,0,2490,-3706818,-4605588,-3706818,-4605588,-6291307,-6451819,-6291307,-6451819,-6291307,82034829,83113029,82034829,83113029,48303010,47117020,48303010,47117020
(주)강원에너지,114190,2018/12,15366896,0,15366896,130,0,2740,-10173085,-10047711,-10173085,-10047711,1977524,1708887,1977524,1708887,1977524,85905365,85905365,85905365,85905365,50203707,49286354,50203707,49286354
(주)강원에너지,114190,2018/12,15366896,15366896,15366896,130,0,2740,-10173085,-10047711,-10173085,-10047711,1977524,1708887,1977524,1708887,1977524,85905365,85905365,85905365,85905365,50203707,49286354,50203707,49286354
(주)강원에너지,114190,2018/12,15366896,15366896,15366896,130,0,2740,-10173085,-10047711,-10173085,-10047711,1977524,1708887,1977524,1708887,1977524,85905365,85905365,85905365,85905365,50203707,49286354,50203707,49286354
(주)강원에너지,114190,2019/12,17443674,17443674,17443674,-2118,0,3810,6960049,7013798,6960049,7013798,-33460765,-35647438,-33460765,-35647438,-33460765,42549622,42549622,42549622,42549622,21124556,22904034,21124556,22904034
(주)강원에너지,114190,2019/12,17443674,17443674,17443674,-2118,0,3810,6960049,7013798,6960049,7013798,-33460765,-35647438,-33460765,-35647438,-33460765,42549622,42549622,42549622,42549622,21124556,22904034,21124556,22904034
(주)강원에너지,114190,2019/12,17443674,0,17443674,-2118,0,3810,6960049,7013798,6960049,7013798,-33460765,-35647438,-33460765,-35647438,-33460765,42549622,42549622,42549622,42549622,21124556,22904034,21124556,22904034
(주)강원에너지,114190,2020/12,18154911,18154911,18154911,-777,0,2500,-4483215,-4228563,-4483215,-4228563,-14039206,-12874763,-14039206,-12874763,-14039206,38345166,38345166,38345166,38345166,17096338,17211371,17096338,17211371
(주)강원에너지,114190,2020/12,18154911,0,18154911,-777,0,2500,-4483215,-4228563,-4483215,-4228563,-14039206,-12874763,-14039206,-12874763,-14039206,38345166,38345166,38345166,38345166,17096338,17211371,17096338,17211371
(주)강원에너지,114190,2020/12,18154911,18154911,18154911,-777,0,2500,-4483215,-4228563,-4483215,-4228563,-14039206,-12874763,-14039206,-12874763,-14039206,38345166,38345166,38345166,38345166,17096338,17211371,17096338,17211371
(주)강원에너지,114190,2021/12,26123038,26123038,26123038,287,0,2500,,-4492533,,-4492533,5795694,,5795694,,5795694,,44163151,,44163151,,28593603,,28593603
(주)강원에너지,114190,2021/12,26123038,26123038,26123038,287,0,2500,,-4492533,,-4492533,5795694,,5795694,,5795694,,44163151,,44163151,,28593603,,28593603
(주)강원에너지,114190,2021/12,26123038,0,26123038,287,0,2500,,-4492533,,-4492533,5795694,,5795694,,5795694,,44163151,,44163151,,28593603,,28593603
(주)강원에너지,114190,2022/12,26123038,0,26123038,61,0,8800,-3888528,-3037721,-3888528,-3037721,1589418,3456098,1589418,3456098,1589418,71379940,68798891,71379940,68798891,32317889,30451208,32317889,30451208
(주)강원에너지,114190,2022/12,26123038,26123038,26123038,61,0,8800,-3888528,-3037721,-3888528,-3037721,1589418,3456098,1589418,3456098,1589418,71379940,68798891,71379940,68798891,32317889,30451208,32317889,30451208
(주)강원에너지,114190,2022/12,26123038,26123038,26123038,61,0,8800,-3888528,-3037721,-3888528,-3037721,1589418,3456098,1589418,3456098,1589418,71379940,68798891,71379940,68798891,32317889,30451208,32317889,30451208
(주)고려시멘트,198440,2014/12,7000000,7000000,7000000,16,0,2045,,,,,67522,,,,,,,,,,,,
(주)고려시멘트,198440,2014/12,7000000,7000000,7000000,16,0,2045,,,,,67522,,,,,,,,,,,,
(주)고려시멘트,198440,2015/12,7000000,7000000,7000000,27,0,2020,,,,,185876,,,,,,,,,,,,
(주)고려시멘트,198440,2015/12,7000000,7000000,7000000,27,0,2020,,,,,185876,,,,,,,,,,,,
(주)고려시멘트,198440,2016/12,7000000,7000000,7000000,20,0,1995,,,,,137412,,,,,,,,,,,,
(주)고려시멘트,198440,2016/12,7000000,7000000,7000000,20,0,1995,,,,,137412,,,,,,,,,,,,
(주)고려시멘트,198440,2017/12,30479960,30479960,30479960,37,0,1720,,3161867,,3161867,1003761,,1003761,,1003761,,87660276,,87660276,,77394108,,77394108
(주)고려시멘트,198440,2017/12,30479960,30479960,30479960,37,0,1720,,3161867,,3161867,1003761,,1003761,,1003761,,87660276,,87660276,,77394108,,77394108
(주)고려시멘트,198440,2018/12,31979960,31979960,31979960,149,0,2595,,1728759,,1728759,4645869,,4645869,,4645869,,85775723,,85775723,,86510962,,86510962
(주)고려시멘트,198440,2018/12,31979960,31979960,31979960,149,0,2595,,1728759,,1728759,4645869,,4645869,,4645869,,85775723,,85775723,,86510962,,86510962
(주)고려시멘트,198440,2019/12,31979960,31979960,31979960,106,0,3075,,2862239,,2862239,3396444,,3396444,,3396444,,70921781,,70921781,,88445378,,88445378
(주)고려시멘트,198440,2019/12,31979960,31979960,31979960,106,0,3075,,2862239,,2862239,3396444,,3396444,,3396444,,70921781,,70921781,,88445378,,88445378
(주)고려시멘트,198440,2020/12,31979960,31979960,31979960,139,0,3030,,7962781,,7962781,4445204,,4445204,,4445204,,70182711,,70182711,,92362134,,92362134
(주)고려시멘트,198440,2020/12,31979960,31979960,31979960,139,0,3030,,7962781,,7962781,4445204,,4445204,,4445204,,70182711,,70182711,,92362134,,92362134
(주)고려시멘트,198440,2021/12,31979960,31979960,31979960,145,0,3850,,13352545,,13352545,4638804,,4638804,,4638804,,65672532,,65672532,,117150863,,117150863
(주)고려시멘트,198440,2021/12,31979960,31979960,31979960,145,0,3850,,13352545,,13352545,4638804,,4638804,,4638804,,65672532,,65672532,,117150863,,117150863
(주)고려시멘트,198440,2022/12,31979960,31979960,31979960,-243,0,2380,,-13164810,,-13164810,-7760971,,-7760971,,-7760971,,69904737,,69904737,,109334429,,109334429
(주)고려시멘트,198440,2022/12,31979960,31979960,31979960,-243,0,2380,,-13164810,,-13164810,-7760971,,-7760971,,-7760971,,69904737,,69904737,,109334429,,109334429
(주)고바이오랩,348150,2020/12,15518506,15518506,15518506,-5253,0,43350,-12770564,-9402492,-12770564,-9402492,-56315205,-55072387,-56315205,-55072387,-56315205,4591485,4591485,4591485,4591485,55390674,54133946,55390674,54133946
(주)고바이오랩,348150,2020/12,15518506,15518506,15518506,-5253,0,43350,-12770564,-9402492,-12770564,-9402492,-56315205,-55072387,-56315205,-55072387,-56315205,4591485,4591485,4591485,4591485,55390674,54133946,55390674,54133946
(주)고바이오랩,348150,2021/12,18022274,1751715,18022274,-1089,0,20600,-12480855,-5186956,-12480855,-5186956,-17475045,-15381916,-17475045,-15381916,-17475045,2893329,2893329,2893329,2893329,90588508,87385334,90588508,87385334
(주)고바이오랩,348150,2021/12,18022274,18022274,18022274,-1089,0,20600,-12480855,-5186956,-12480855,-5186956,-17475045,-15381916,-17475045,-15381916,-17475045,2893329,2893329,2893329,2893329,90588508,87385334,90588508,87385334
(주)고바이오랩,348150,2021/12,18022274,16270559,18022274,-1089,0,20600,-12480855,-5186956,-12480855,-5186956,-17475045,-15381916,-17475045,-15381916,-17475045,2893329,2893329,2893329,2893329,90588508,87385334,90588508,87385334
(주)고바이오랩,348150,2022/12,18905714,17443645,18905714,-878,0,11050,-16555996,-357294,-16555996,-357294,-14754954,-23385891,-14754954,-23385891,-14754954,11605577,7476416,11605577,7476416,95454891,84939725,95454891,84939725
(주)고바이오랩,348150,2022/12,18905714,1462069,18905714,-878,0,11050,-16555996,-357294,-16555996,-357294,-14754954,-23385891,-14754954,-23385891,-14754954,11605577,7476416,11605577,7476416,95454891,84939725,95454891,84939725
(주)고바이오랩,348150,2022/12,18905714,18905714,18905714,-878,0,11050,-16555996,-357294,-16555996,-357294,-14754954,-23385891,-14754954,-23385891,-14754954,11605577,7476416,11605577,7476416,95454891,84939725,95454891,84939725
(주)골드앤에스,035290,2012/12,71639364,71639364,71639364,-112,0,476,2478990,2427629,2478990,2427629,-6036000,-6467495,-6036290,-6467495,-6036290,43889087,43889087,43889087,43889087,25517817,26252682,25517817,26252682
(주)골드앤에스,035290,2012/12,71639364,71639364,71639364,-112,0,476,2478990,2427629,2478990,2427629,-6036000,-6467495,-6036290,-6467495,-6036290,43889087,43889087,43889087,43889087,25517817,26252682,25517817,26252682
(주)골드앤에스,035290,2013/12,71639364,71639364,71639364,-238,0,175,-204052,-2348440,-204052,-2348440,-16378000,-16837473,-16378087,-16837473,-16378087,39548810,36607591,39548810,36607591,13127355,9813150,13127355,9813150
(주)골드앤에스,035290,2013/12,71639364,71639364,71639364,-238,0,175,-204052,-2348440,-204052,-2348440,-16378000,-16837473,-16378087,-16837473,-16378087,39548810,36607591,39548810,36607591,13127355,9813150,13127355,9813150
(주)골드앤에스,035290,2014/12,12155384,12155384,12155384,-790,0,3360,-991208,-462082,-991208,-462082,-8058617,-9319175,-8058617,-9319175,-8058617,31287203,29428881,31287203,29428881,12082621,9084260,12082621,9084260
(주)골드앤에스,035290,2014/12,12155384,12155384,12155384,-790,0,3360,-991208,-462082,-991208,-462082,-8058617,-9319175,-8058617,-9319175,-8058617,31287203,29428881,31287203,29428881,12082621,9084260,12082621,9084260
(주)골드앤에스,035290,2015/12,19704041,19704041,19704041,-578,0,5980,1708284,2167956,1708284,2167956,-9396462,-9502547,-9396462,-9502547,-9396462,22197935,22197935,22197935,22197935,15160254,14991660,15160254,14991660
(주)골드앤에스,035290,2015/12,19704041,19704041,19704041,-578,0,5980,1708284,2167956,1708284,2167956,-9396462,-9502547,-9396462,-9502547,-9396462,22197935,22197935,22197935,22197935,15160254,14991660,15160254,14991660
(주)골드앤에스,035290,2016/12,20034620,20034620,20034620,20,0,3795,1679723,1667960,1679723,1667960,388207,390367,388207,390367,388207,15893494,15893494,15893494,15893494,14268527,14102143,14268527,14102143
(주)골드앤에스,035290,2016/12,20034620,20034620,20034620,20,0,3795,1679723,1667960,1679723,1667960,388207,390367,388207,390367,388207,15893494,15893494,15893494,15893494,14268527,14102143,14268527,14102143
(주)골드앤에스,035290,2017/12,22173875,22173875,22173875,-385,0,4690,361216,-940910,361216,-940910,-8062623,-7975875,-8062623,-7975875,-8062623,12802035,12802035,12802035,12802035,13346076,13104737,13346076,13104737
(주)골드앤에스,035290,2017/12,22173875,22173875,22173875,-385,0,4690,361216,-940910,361216,-940910,-8062623,-7975875,-8062623,-7975875,-8062623,12802035,12802035,12802035,12802035,13346076,13104737,13346076,13104737
(주)골드앤에스,035290,2018/12,22761247,22761247,22761247,-182,0,3170,-3136830,-2810496,-3136830,-2810496,-4045846,-4380399,-4045846,-4380399,-4045846,8680452,8680452,8680452,8680452,13779569,13867013,13779569,13867013
(주)골드앤에스,035290,2018/12,22761247,22761247,22761247,-182,0,3170,-3136830,-2810496,-3136830,-2810496,-4045846,-4380399,-4045846,-4380399,-4045846,8680452,8680452,8680452,8680452,13779569,13867013,13779569,13867013
(주)골드앤에스,035290,2019/12,2570137,2570137,2570137,-8107,0,11750,-6506543,-6246635,-6506543,-6246635,-19768434,-24883278,-24883215,-24883278,-24883215,7642733,7642733,7642733,7642733,-5091573,-5001092,-5091573,-5001092
(주)골드앤에스,035290,2019/12,2570137,2570137,2570137,-8107,0,11750,-6506543,-6246635,-6506543,-6246635,-19768434,-24883278,-24883215,-24883278,-24883215,7642733,7642733,7642733,7642733,-5091573,-5001092,-5091573,-5001092
(주)골드앤에스,035290,2020/12,36223910,36223910,36223910,-628,0,11750,-498313,-498313,-498313,-498313,-2331676,1635730,1635730,1635730,1635730,4138760,4138760,4138760,4138760,14398168,14488649,14398168,14488649
(주)골드앤에스,035290,2020/12,36223910,36223910,36223910,-628,0,11750,-498313,-498313,-498313,-498313,-2331676,1635730,1635730,1635730,1635730,4138760,4138760,4138760,4138760,14398168,14488649,14398168,14488649
(주)골드앤에스,035290,2021/12,36223910,36223910,36223910,21,0,1305,2035559,2035559,2035559,2035559,770698,770698,770698,770698,770698,13506639,13506639,13506639,13506639,15175954,15266435,15175954,15266435
(주)골드앤에스,035290,2021/12,36223910,36223910,36223910,21,0,1305,2035559,2035559,2035559,2035559,770698,770698,770698,770698,770698,13506639,13506639,13506639,13506639,15175954,15266435,15175954,15266435
(주)골드앤에스,035290,2022/12,46450564,46450564,46450564,-166,0,5380,-572067,-572067,-572067,-572067,-6253681,-6253681,-6253681,-6253681,-6253681,9488858,9488858,9488858,9488858,14551483,14641964,14551483,14641964
(주)골드앤에스,035290,2022/12,46450564,46450564,46450564,-166,0,5380,-572067,-572067,-572067,-572067,-6253681,-6253681,-6253681,-6253681,-6253681,9488858,9488858,9488858,9488858,14551483,14641964,14551483,14641964
(주)공구우먼,366030,2022/12,22263600,22263600,22263600,552,0,11900,,10510205,,10510205,11327936,,11327936,,11327936,,58686880,,58686880,,59297313,,59297313
(주)공구우먼,366030,2022/12,22263600,22263600,22263600,552,0,11900,,10510205,,10510205,11327936,,11327936,,11327936,,58686880,,58686880,,59297313,,59297313
(주)광명전기,017040,2012/12,43337615,43337615,43337615,-36,0,2485,3436380,1183806,3436380,1183806,-1564000,407617,-1564026,407617,-1564026,117216514,79318302,117216514,79318302,62992204,55136666,62992204,55136666
(주)광명전기,017040,2012/12,43337615,43337615,43337615,-36,0,2485,3436380,1183806,3436380,1183806,-1564000,407617,-1564026,407617,-1564026,117216514,79318302,117216514,79318302,62992204,55136666,62992204,55136666
(주)광명전기,017040,2013/12,43337615,43337615,43337615,122,0,1985,3129414,615721,3129414,615721,5301000,6473480,5301060,6473480,5301060,117852824,90344376,117852824,90344376,69847678,60793004,69847678,60793004
(주)광명전기,017040,2013/12,43337615,43337615,43337615,122,0,1985,3129414,615721,3129414,615721,5301000,6473480,5301060,6473480,5301060,117852824,90344376,117852824,90344376,69847678,60793004,69847678,60793004
(주)광명전기,017040,2014/12,43337615,43337615,43337615,161,0,2295,11464334,8403184,11464334,8403184,6978508,9107331,6978508,9107331,6978508,134778387,115801471,134778387,115801471,78696030,67539909,78696030,67539909
(주)광명전기,017040,2014/12,43337615,43337615,43337615,161,0,2295,11464334,8403184,11464334,8403184,6978508,9107331,6978508,9107331,6978508,134778387,115801471,134778387,115801471,78696030,67539909,78696030,67539909
(주)광명전기,017040,2015/12,43337615,43337615,43337615,79,0,2360,18501076,13723720,18501076,13723720,3442541,8891002,3442541,8891002,3442541,116316957,93000177,116316957,93000177,87829336,71275955,87829336,71275955
(주)광명전기,017040,2015/12,43337615,43337615,43337615,79,0,2360,18501076,13723720,18501076,13723720,3442541,8891002,3442541,8891002,3442541,116316957,93000177,116316957,93000177,87829336,71275955,87829336,71275955
(주)광명전기,017040,2016/12,43337615,43337615,43337615,360,0,3260,4502682,2813219,4502682,2813219,15612709,11593891,15612709,11593891,15612709,96942911,96931493,96942911,96931493,98063360,86335358,98063360,86335358
(주)광명전기,017040,2016/12,43337615,43337615,43337615,360,0,3260,4502682,2813219,4502682,2813219,15612709,11593891,15612709,11593891,15612709,96942911,96931493,96942911,96931493,98063360,86335358,98063360,86335358
(주)광명전기,017040,2017/12,43337615,43337615,43337615,-31,0,2590,6647411,5270038,6647411,5270038,-1349854,-2043260,-1349854,-2043260,-1349854,101561159,105083042,101561159,105083042,96648221,85430878,96648221,85430878
(주)광명전기,017040,2017/12,43337615,43337615,43337615,-31,0,2590,6647411,5270038,6647411,5270038,-1349854,-2043260,-1349854,-2043260,-1349854,101561159,105083042,101561159,105083042,96648221,85430878,96648221,85430878
(주)광명전기,017040,2018/12,43337615,43337615,43337615,73,0,2620,-3815893,-4019510,-3815893,-4019510,3182514,2718092,3182514,2718092,3182514,114110654,96949804,114110654,96949804,98748349,87989865,98748349,87989865
(주)광명전기,017040,2018/12,43337615,43337615,43337615,73,0,2620,-3815893,-4019510,-3815893,-4019510,3182514,2718092,3182514,2718092,3182514,114110654,96949804,114110654,96949804,98748349,87989865,98748349,87989865
(주)광명전기,017040,2019/12,43337615,43337615,43337615,149,0,2280,20495932,23614371,20495932,23614371,6470387,7118200,6470387,7118200,6470387,131864294,125009206,131864294,125009206,105398860,94186043,105398860,94186043
(주)광명전기,017040,2019/12,43337615,43337615,43337615,149,0,2280,20495932,23614371,20495932,23614371,6470387,7118200,6470387,7118200,6470387,131864294,125009206,131864294,125009206,105398860,94186043,105398860,94186043
(주)광명전기,017040,2020/12,43337615,43337615,43337615,113,0,2010,5269896,7130296,5269896,7130296,4892166,4529827,4892166,4529827,4892166,123548325,112536086,123548325,112536086,109787206,98896645,109787206,98896645
(주)광명전기,017040,2020/12,43337615,43337615,43337615,113,0,2010,5269896,7130296,5269896,7130296,4892166,4529827,4892166,4529827,4892166,123548325,112536086,123548325,112536086,109787206,98896645,109787206,98896645
(주)광명전기,017040,2021/12,43337615,43337615,43337615,106,0,2570,-2536009,-2088861,-2536009,-2088861,4589096,5858898,4589096,5858898,4589096,137092770,122750668,137092770,122750668,115135261,102991759,115135261,102991759
(주)광명전기,017040,2021/12,43337615,43337615,43337615,106,0,2570,-2536009,-2088861,-2536009,-2088861,4589096,5858898,4589096,5858898,4589096,137092770,122750668,137092770,122750668,115135261,102991759,115135261,102991759
(주)광명전기,017040,2022/12,43337615,43337615,43337615,96,0,2085,-921738,-611291,-921738,-611291,4153557,5635248,4153557,5635248,4153557,138239356,130228176,138239356,130228176,118870746,105014518,118870746,105014518
(주)광명전기,017040,2022/12,43337615,43337615,43337615,96,0,2085,-921738,-611291,-921738,-611291,4153557,5635248,4153557,5635248,4153557,138239356,130228176,138239356,130228176,118870746,105014518,118870746,105014518
(주)광무,029480,2012/12,12935700,12935700,12935700,-1199,0,178,-5808549,-5777036,-5808549,-5777036,-15113066,-10689029,-15113066,-10689029,-15113066,41178683,40406860,41178683,40406860,29507217,36518143,29507217,36518143
(주)광무,029480,2012/12,12935700,12935700,12935700,-1199,0,178,-5808549,-5777036,-5808549,-5777036,-15113066,-10689029,-15113066,-10689029,-15113066,41178683,40406860,41178683,40406860,29507217,36518143,29507217,36518143
(주)광무,029480,2013/12,18853386,18853386,18853386,-2190,0,1565,-971186,-759831,-971186,-759831,-33154000,-28721377,-33154332,-28721377,-33154332,20534276,10105219,20534276,10105219,8786699,11346800,8786699,11346800
(주)광무,029480,2013/12,18853386,18853386,18853386,-2190,0,1565,-971186,-759831,-971186,-759831,-33154000,-28721377,-33154332,-28721377,-33154332,20534276,10105219,20534276,10105219,8786699,11346800,8786699,11346800
(주)광무,029480,2014/12,18853386,18853386,18853386,-46,0,740,,1529973,,1529973,-859721,,-859721,,-859721,,38409667,,38409667,,8505450,,8505450
(주)광무,029480,2014/12,18853386,18853386,18853386,-46,0,740,,1529973,,1529973,-859721,,-859721,,-859721,,38409667,,38409667,,8505450,,8505450
(주)광무,029480,2015/12,22555655,22555655,22555655,-130,0,2170,,-550286,,-550286,-2727754,,-2727754,,-2727754,,17648493,,17648493,,7744452,,7744452
(주)광무,029480,2015/12,22555655,22555655,22555655,-130,0,2170,,-550286,,-550286,-2727754,,-2727754,,-2727754,,17648493,,17648493,,7744452,,7744452
(주)광무,029480,2016/12,22555655,22555655,22555655,4,0,1560,,154459,,154459,95615,,95615,,95615,,26429957,,26429957,,8053231,,8053231
(주)광무,029480,2016/12,22555655,22555655,22555655,4,0,1560,,154459,,154459,95615,,95615,,95615,,26429957,,26429957,,8053231,,8053231
(주)광무,029480,2017/12,31903723,31903723,31903723,-144,0,1050,,247467,,247467,-3352682,,-3352682,,-3352682,,21540953,,21540953,,13552175,,13552175
(주)광무,029480,2017/12,31903723,31903723,31903723,-144,0,1050,,247467,,247467,-3352682,,-3352682,,-3352682,,21540953,,21540953,,13552175,,13552175
(주)광무,029480,2018/12,32795285,32795285,32795285,-150,0,469,-1324743,-889612,-1324743,-889612,-4875184,-5120760,-4875184,-5120760,-4875184,23074941,20707286,23074941,20707286,10729216,9695091,10729216,9695091
(주)광무,029480,2018/12,32795285,32795285,32795285,-150,0,469,-1324743,-889612,-1324743,-889612,-4875184,-5120760,-4875184,-5120760,-4875184,23074941,20707286,23074941,20707286,10729216,9695091,10729216,9695091
(주)광무,029480,2019/12,60855285,60855285,60855285,-155,0,1000,-2435580,-2567529,-2435580,-2567529,-6275093,-6421201,-6275093,-6421201,-6275093,36483979,25244176,36483979,25244176,22844122,22202195,22844122,22202195
(주)광무,029480,2019/12,60855285,60855285,60855285,-155,0,1000,-2435580,-2567529,-2435580,-2567529,-6275093,-6421201,-6275093,-6421201,-6275093,36483979,25244176,36483979,25244176,22844122,22202195,22844122,22202195
