,회사명,거래소코드,회계년도,new_feature
4745,(주)이즈미디어,181340,2018/12,0.17489889819683505
4746,(주)이즈미디어,181340,2019/12,0.18920614999869925
4747,(주)이즈미디어,181340,2020/12,0.33499114282757997
4748,(주)이즈미디어,181340,2021/12,0.5651527308079338
4749,(주)이즈미디어,181340,2022/12,0.23447472398207714
4750,(주)이지,37370,2012/12,0.1373649055142291
4751,(주)이지,37370,2013/12,0.11000247544731283
4752,(주)이지,37370,2014/12,0.1085679997270689
4753,(주)이지,37370,2015/12,0.09847403517366086
4754,(주)이지,37370,2016/12,0.09644560821072744
4755,(주)이지,37370,2017/12,0.10262483409157591
4756,(주)이지,37370,2018/12,0.18423174392285027
4757,(주)이지,37370,2019/12,0.18557490407279825
4758,(주)이지,37370,2020/12,0.2847254879358185
4759,(주)이지,37370,2021/12,0.15395129818219735
4760,(주)이지,37370,2022/12,0.2767563468241222
4761,(주)이지트로닉스,377330,2015/12,0.5385208239144242
4762,(주)이지트로닉스,377330,2016/12,0.4444610953087799
4763,(주)이지트로닉스,377330,2017/12,0.3051956040833592
4764,(주)이지트로닉스,377330,2018/12,0.26678254343073915
4765,(주)이지트로닉스,377330,2019/12,0.24910205744989533
4766,(주)이지트로닉스,377330,2020/12,0.27355186775898044
4767,(주)이지트로닉스,377330,2021/12,0.3024863297194972
4768,(주)이지트로닉스,377330,2022/12,0.32015848560340215
4769,(주)이큐셀,160600,2012/12,0.21886068126329514
4770,(주)이큐셀,160600,2013/12,0.22269893696622586
4771,(주)이큐셀,160600,2014/12,0.18496123167582867
4772,(주)이큐셀,160600,2015/12,0.14257465078222634
4773,(주)이큐셀,160600,2016/12,0.14025867821949498
4774,(주)이큐셀,160600,2017/12,0.16866493462368615
4775,(주)이큐셀,160600,2018/12,0.09341437973126482
4776,(주)이큐셀,160600,2019/12,0.11935855388411512
4777,(주)이큐셀,160600,2021/06,0.17761755492170023
4778,(주)이큐셀,160600,2022/12,0.13205473646165294
4779,(주)이퓨쳐,134060,2012/12,0.6567027634001227
4780,(주)이퓨쳐,134060,2013/12,0.4845008291339977
4781,(주)이퓨쳐,134060,2014/12,0.5885653316300609
4782,(주)이퓨쳐,134060,2015/12,0.6424616248688565
4783,(주)이퓨쳐,134060,2016/12,0.6212311826727217
4784,(주)이퓨쳐,134060,2017/12,0.6645816569152914
4785,(주)이퓨쳐,134060,2018/12,0.596974091636366
4786,(주)이퓨쳐,134060,2019/12,0.5595035855657363
4787,(주)이퓨쳐,134060,2020/12,0.579730483914421
4788,(주)이퓨쳐,134060,2021/12,0.5708051341954868
4789,(주)이퓨쳐,134060,2022/12,0.5365347470050685
4790,(주)인바디,41830,2012/12,0.48785225446038466
4791,(주)인바디,41830,2013/12,0.4446899131540404
4792,(주)인바디,41830,2014/12,0.39550048694443174
4793,(주)인바디,41830,2015/12,0.3161126832030989
4794,(주)인바디,41830,2016/12,0.31211146966328734
4795,(주)인바디,41830,2017/12,0.3166041870589869
4796,(주)인바디,41830,2018/12,0.2707611478640111
4797,(주)인바디,41830,2019/12,0.2685157532762185
4798,(주)인바디,41830,2020/12,0.31958707463255426
4799,(주)인바디,41830,2021/12,0.2715618616968669
4800,(주)인바디,41830,2022/12,0.27253797199921603
4801,(주)인바이오젠,101140,2012/12,0.34753184028263007
4802,(주)인바이오젠,101140,2013/12,0.3581632368702301
4803,(주)인바이오젠,101140,2014/12,0.2552936867524947
4804,(주)인바이오젠,101140,2015/12,0.5180618908693759
4805,(주)인바이오젠,101140,2016/12,0.32576711331738395
4806,(주)인바이오젠,101140,2017/12,0.2863393071374491
4808,(주)인바이오젠,101140,2019/12,0.3390382006375978
4809,(주)인바이오젠,101140,2020/12,0.5942214852013836
4810,(주)인바이오젠,101140,2021/12,0.943725671030639
4811,(주)인바이오젠,101140,2022/12,0.7537981209833869
4812,(주)인벤티지랩,389470,2020/12,12.002967632495011
4813,(주)인벤티지랩,389470,2021/12,6.007760419604083
4814,(주)인벤티지랩,389470,2022/12,3.819945736519462
4816,(주)인산가,277410,2018/12,0.4846913335176147
4817,(주)인산가,277410,2019/12,0.4852914194662431
4818,(주)인산가,277410,2020/12,0.47375305058241685
4819,(주)인산가,277410,2021/12,0.40399039477050347
4820,(주)인산가,277410,2022/12,0.4667307027193594
4821,(주)인스코비,6490,2012/12,0.8310676795574921
4822,(주)인스코비,6490,2013/12,0.7775153106433796
4823,(주)인스코비,6490,2014/12,0.32201300830985313
4824,(주)인스코비,6490,2015/12,0.7986610736903728
4825,(주)인스코비,6490,2016/12,0.6640911852389076
4826,(주)인스코비,6490,2017/12,0.4607938611131491
4827,(주)인스코비,6490,2018/12,0.4115714670321084
4828,(주)인스코비,6490,2019/12,0.2669838854236974
4829,(주)인스코비,6490,2020/12,0.5878490856697159
4830,(주)인스코비,6490,2021/12,0.5914867075071023
4831,(주)인스코비,6490,2022/12,0.5047096297060123
4832,(주)인지소프트,100030,2012/12,0.1963594020676611
4833,(주)인지소프트,100030,2013/12,0.17184166056983907
4834,(주)인지소프트,100030,2014/12,0.3670275324780638
4835,(주)인지소프트,100030,2015/12,0.4720983992454371
4836,(주)인지소프트,100030,2016/12,0.3342236121053266
4837,(주)인지소프트,100030,2017/12,0.43835168660276974
4838,(주)인지소프트,100030,2018/12,0.3963090915943267
4839,(주)인지소프트,100030,2019/12,0.3133829163353337
4840,(주)인지소프트,100030,2020/12,0.39727291631383865
4841,(주)인지소프트,100030,2021/12,0.3177411878658663
4842,(주)인지소프트,100030,2022/12,0.27453914384620176
4843,(주)인콘,83640,2012/12,0.2107381968865696
4844,(주)인콘,83640,2013/12,0.23928215985316303
4845,(주)인콘,83640,2014/12,0.2185565657249193
4846,(주)인콘,83640,2015/12,0.2144912424773626
4847,(주)인콘,83640,2016/12,0.2487802177038179
4848,(주)인콘,83640,2017/12,0.18565541819548714
4849,(주)인콘,83640,2018/12,0.21894693022960746
4850,(주)인콘,83640,2019/12,0.2343112361240392
4851,(주)인콘,83640,2020/12,0.1543494742139317
4852,(주)인콘,83640,2021/12,0.19372192325407517
4853,(주)인콘,83640,2022/12,0.12830874075929774
4854,(주)인터로조,119610,2012/12,0.3273270483394075
4855,(주)인터로조,119610,2013/12,0.31903631810855554
4856,(주)인터로조,119610,2014/12,0.341997805313845
4857,(주)인터로조,119610,2015/12,0.28264859483213295
4858,(주)인터로조,119610,2016/12,0.2605323349892426
4859,(주)인터로조,119610,2017/12,0.26745810563170686
4860,(주)인터로조,119610,2018/12,0.30384729362242036
4861,(주)인터로조,119610,2019/12,0.26723398531007003
4862,(주)인터로조,119610,2020/12,0.3087147930483161
4863,(주)인터로조,119610,2021/12,0.2315452459881771
4864,(주)인터로조,119610,2022/12,0.2046655674318091
4865,(주)인텍플러스,64290,2012/12,0.3564964999845655
4866,(주)인텍플러스,64290,2013/12,0.638558554603602
4867,(주)인텍플러스,64290,2014/12,0.7357863607073662
4868,(주)인텍플러스,64290,2015/12,0.33199241062443174
4869,(주)인텍플러스,64290,2016/12,0.4764969267312994
4870,(주)인텍플러스,64290,2017/12,0.3946195264983858
4871,(주)인텍플러스,64290,2018/12,0.601822249309738
4872,(주)인텍플러스,64290,2019/12,0.33792111238739764
4873,(주)인텍플러스,64290,2020/12,0.3246490570529047
4874,(주)인텍플러스,64290,2021/12,0.2268826764813623
4875,(주)인텍플러스,64290,2022/12,0.27139537654377993
4876,(주)인텔리안테크놀로지스,189300,2012/12,0.34298118322823307
4877,(주)인텔리안테크놀로지스,189300,2013/12,0.2816756735559886
4878,(주)인텔리안테크놀로지스,189300,2014/12,0.2857937450839888
4879,(주)인텔리안테크놀로지스,189300,2015/12,0.2835197293537654
4880,(주)인텔리안테크놀로지스,189300,2016/12,0.3368418447774585
4881,(주)인텔리안테크놀로지스,189300,2017/12,0.2776356926411751
4882,(주)인텔리안테크놀로지스,189300,2018/12,0.290691304406391
4883,(주)인텔리안테크놀로지스,189300,2019/12,0.36366919668071
4884,(주)인텔리안테크놀로지스,189300,2020/12,0.3557748210155529
4885,(주)인텔리안테크놀로지스,189300,2021/12,0.32912834191181334
4886,(주)인텔리안테크놀로지스,189300,2022/12,0.286209292126948
4887,(주)인트로메딕,150840,2012/12,0.6080215296531494
4888,(주)인트로메딕,150840,2013/12,0.5440488727753161
4889,(주)인트로메딕,150840,2014/12,0.6412640059949747
4890,(주)인트로메딕,150840,2015/12,0.8457192255038487
4891,(주)인트로메딕,150840,2016/12,0.9579350901171435
4892,(주)인트로메딕,150840,2017/12,0.7079214294927109
4893,(주)인트로메딕,150840,2018/12,0.9726096953284992
4894,(주)인트로메딕,150840,2019/12,1.1413188329367616
4895,(주)인트로메딕,150840,2020/12,1.1425459800107605
4896,(주)인트로메딕,150840,2021/12,1.114662145081956
4897,(주)인트로메딕,150840,2022/12,0.8911313457662374
4898,(주)인트론바이오테크놀로지,48530,2012/12,0.5683059093182279
4899,(주)인트론바이오테크놀로지,48530,2013/12,0.47729239316164684
4900,(주)인트론바이오테크놀로지,48530,2014/12,0.441229881273034
4901,(주)인트론바이오테크놀로지,48530,2015/12,0.4793359639042855
4902,(주)인트론바이오테크놀로지,48530,2016/12,0.6069855778481884
4903,(주)인트론바이오테크놀로지,48530,2017/12,0.8062211261492758
4904,(주)인트론바이오테크놀로지,48530,2018/12,0.4826964275989511
4905,(주)인트론바이오테크놀로지,48530,2019/12,0.9526731598179183
4906,(주)인트론바이오테크놀로지,48530,2020/12,0.23065209842230422
4907,(주)인트론바이오테크놀로지,48530,2021/12,0.39162672450751934
4908,(주)인트론바이오테크놀로지,48530,2022/12,0.784696313508881
4909,(주)인포마크,175140,2012/12,0.08026029465405793
4910,(주)인포마크,175140,2013/12,0.0952614752110916
4911,(주)인포마크,175140,2014/12,0.16405899504084426
4912,(주)인포마크,175140,2015/12,0.3030555853053007
4913,(주)인포마크,175140,2016/12,0.29043681015190753
4914,(주)인포마크,175140,2017/12,0.3445198593460504
4915,(주)인포마크,175140,2018/12,0.12654318687516702
4916,(주)인포마크,175140,2019/12,0.20391748574754262
4917,(주)인포마크,175140,2020/12,0.24874331894722798
4918,(주)인포마크,175140,2021/12,0.2048786238213911
4919,(주)인포마크,175140,2022/12,0.27735134271468587
4920,(주)인포바인,115310,2012/12,0.3670969402368658
4921,(주)인포바인,115310,2013/12,0.33685003693162524
4922,(주)인포바인,115310,2014/12,0.334284279826221
4923,(주)인포바인,115310,2015/12,0.36725681561982965
4924,(주)인포바인,115310,2016/12,0.34248298068077276
4925,(주)인포바인,115310,2017/12,0.3282987875373569
4926,(주)인포바인,115310,2018/12,0.34838197336324933
4927,(주)인포바인,115310,2019/12,0.4053023294953173
4928,(주)인포바인,115310,2020/12,0.4412094501863233
4929,(주)인포바인,115310,2021/12,0.5797328175869462
4930,(주)인포바인,115310,2022/12,0.58009020881629
4931,(주)인피니트헬스케어,71200,2012/12,0.5319190538075944
4932,(주)인피니트헬스케어,71200,2013/12,0.5302475649518813
4933,(주)인피니트헬스케어,71200,2014/12,0.5421652936932891
4934,(주)인피니트헬스케어,71200,2015/12,0.514662239991044
4935,(주)인피니트헬스케어,71200,2016/12,0.44680885402902487
4936,(주)인피니트헬스케어,71200,2017/12,0.45947272117427757
4937,(주)인피니트헬스케어,71200,2018/12,0.6048306484949166
4938,(주)인피니트헬스케어,71200,2019/12,0.5444562799110297
4939,(주)인피니트헬스케어,71200,2020/12,0.41817545140828977
4940,(주)인피니트헬스케어,71200,2021/12,0.5338753011144206
4941,(주)인피니트헬스케어,71200,2022/12,0.5297524533859732
4942,(주)일신바이오베이스,68330,2012/12,0.21851824369270667
4943,(주)일신바이오베이스,68330,2013/12,0.31388264941080646
4944,(주)일신바이오베이스,68330,2014/12,0.2256403637205959
4945,(주)일신바이오베이스,68330,2015/12,0.2324055561892341
4946,(주)일신바이오베이스,68330,2016/12,0.22977374503076572
4947,(주)일신바이오베이스,68330,2017/12,0.271276541158211
4948,(주)일신바이오베이스,68330,2018/12,0.2104445017379584
4949,(주)일신바이오베이스,68330,2019/12,0.22934276384549723
4950,(주)일신바이오베이스,68330,2020/12,0.2263124032049185
4951,(주)일신바이오베이스,68330,2021/12,0.21821211632091395
4952,(주)일신바이오베이스,68330,2022/12,0.2628325033265443
4953,(주)일신석재,7110,2012/12,0.15773434688651675
4954,(주)일신석재,7110,2013/12,0.17622646389408889
4955,(주)일신석재,7110,2014/12,0.19584160212395083
4956,(주)일신석재,7110,2015/12,0.20052493708210048
4957,(주)일신석재,7110,2016/12,0.15954382633994854
4958,(주)일신석재,7110,2017/12,0.13319236465670306
4959,(주)일신석재,7110,2018/12,0.15588607780572336
4960,(주)일신석재,7110,2019/12,0.12565727535142346
4961,(주)일신석재,7110,2020/12,0.13722458997516804
4962,(주)일신석재,7110,2021/12,0.1208570336103703
4963,(주)일신석재,7110,2022/12,0.07316042346204946
4964,(주)일월지엠엘,178780,2012/12,0.0754521716507892
4965,(주)일월지엠엘,178780,2013/12,0.062497379126511585
4966,(주)일월지엠엘,178780,2014/12,0.059465311228454075
4967,(주)일월지엠엘,178780,2015/12,0.08943091654898778
4968,(주)일월지엠엘,178780,2016/12,0.1348069403362451
4969,(주)일월지엠엘,178780,2017/12,0.45012343402182287
4970,(주)일월지엠엘,178780,2018/12,0.37763624972227683
4971,(주)일월지엠엘,178780,2019/12,0.24615674926717132
4972,(주)일월지엠엘,178780,2020/12,0.14529838329712674
4973,(주)일월지엠엘,178780,2021/12,1.3846560792209393
4974,(주)일월지엠엘,178780,2022/12,1.3929261991082218
4975,(주)잉크테크,49550,2012/12,0.19236279534474027
4976,(주)잉크테크,49550,2013/12,0.20738202991157575
4977,(주)잉크테크,49550,2014/12,0.2555032010912163
4978,(주)잉크테크,49550,2015/12,0.25912843110557116
4979,(주)잉크테크,49550,2016/12,0.26248395763876736
4980,(주)잉크테크,49550,2017/12,0.34688621876145154
4981,(주)잉크테크,49550,2018/12,0.2847296964219316
4982,(주)잉크테크,49550,2019/12,0.30223040808357815
4983,(주)잉크테크,49550,2020/12,0.22536290612256799
4984,(주)잉크테크,49550,2021/12,0.1577480832711709
4985,(주)잉크테크,49550,2022/12,0.18358268422134388
4986,(주)자람테크놀로지,389020,2018/12,0.328871788070865
4987,(주)자람테크놀로지,389020,2019/12,0.26734974417816154
4988,(주)자람테크놀로지,389020,2020/12,0.36271649196454364
4989,(주)자람테크놀로지,389020,2021/12,0.28776720412106394
4990,(주)자람테크놀로지,389020,2022/12,0.31828110718815633
4994,(주)자비스,254120,2019/12,0.30476247544850543
4995,(주)자비스,254120,2020/12,0.4078442703919895
4996,(주)자비스,254120,2021/12,0.4528017295102497
4997,(주)자비스,254120,2022/12,0.28564331773899493
4998,(주)자연과환경,43910,2012/12,0.15283628188933424
4999,(주)자연과환경,43910,2013/12,0.12819917271455636
5000,(주)자연과환경,43910,2014/12,0.14127171160065186
5001,(주)자연과환경,43910,2015/12,0.2364159722404774
5002,(주)자연과환경,43910,2016/12,0.3336458029025622
5003,(주)자연과환경,43910,2017/12,0.34782657397192757
5004,(주)자연과환경,43910,2018/12,0.15325616614085605
5005,(주)자연과환경,43910,2019/12,0.15313539769173173
5006,(주)자연과환경,43910,2020/12,0.1748087978719967
5007,(주)자연과환경,43910,2021/12,0.08326259363705102
5008,(주)자연과환경,43910,2022/12,0.06383073814116719
5009,(주)자이언트스텝,289220,2017/12,0.24955923072487204
5010,(주)자이언트스텝,289220,2018/12,0.34367546252740244
5011,(주)자이언트스텝,289220,2019/12,0.3783127612883377
5012,(주)자이언트스텝,289220,2020/12,1.087287748073
5013,(주)자이언트스텝,289220,2021/12,1.090338164481979
5014,(주)자이언트스텝,289220,2022/12,1.6244731219358755
5015,(주)장원테크,174880,2012/12,0.06214776064679812
5016,(주)장원테크,174880,2013/12,0.06605807268329393
5017,(주)장원테크,174880,2014/12,0.0841838791001797
5018,(주)장원테크,174880,2015/12,0.05533594599994427
5019,(주)장원테크,174880,2016/12,0.15259655517272355
5020,(주)장원테크,174880,2017/12,0.23933126810888367
5021,(주)장원테크,174880,2018/12,0.1337229224455667
5022,(주)장원테크,174880,2019/12,0.27629454510778817
5023,(주)장원테크,174880,2020/12,1.402010322085959
5024,(주)장원테크,174880,2021/12,0.7243668207775008
5025,(주)장원테크,174880,2022/12,0.2016280684598829
5026,(주)저스템,417840,2018/12,0.2307771683825032
5027,(주)저스템,417840,2019/12,0.18520456717726677
5028,(주)저스템,417840,2020/12,0.24833784212504376
5029,(주)저스템,417840,2021/12,0.25309206935733275
5030,(주)저스템,417840,2022/12,0.26384903956402367
5031,(주)제넥신,95700,2012/12,1.3265339582987092
5032,(주)제넥신,95700,2013/12,1.8783040446575485
5033,(주)제넥신,95700,2014/12,1.1091793123936249
5034,(주)제넥신,95700,2015/12,0.8160251216387725
5035,(주)제넥신,95700,2016/12,2.633967572872066
5036,(주)제넥신,95700,2017/12,1.5681630425946993
5037,(주)제넥신,95700,2018/12,3.4652518325230406
5038,(주)제넥신,95700,2019/12,4.5995887833765146
5039,(주)제넥신,95700,2020/12,2.7182556470611394
5040,(주)제넥신,95700,2021/12,1.2958413202557224
5041,(주)제넥신,95700,2022/12,2.8227064177306045
5042,(주)제넨바이오,72520,2012/12,0.03271619334367209
5043,(주)제넨바이오,72520,2013/12,0.06510900969123362
5044,(주)제넨바이오,72520,2014/12,0.18785504809849166
5045,(주)제넨바이오,72520,2015/12,0.20394462439410785
5046,(주)제넨바이오,72520,2016/12,0.4189850830322668
5047,(주)제넨바이오,72520,2017/12,0.44590825344448864
5048,(주)제넨바이오,72520,2018/12,0.803251046743913
5049,(주)제넨바이오,72520,2019/12,1.088100820109618
5050,(주)제넨바이오,72520,2020/12,1.1466196340692834
5051,(주)제넨바이오,72520,2021/12,1.299701877607812
5052,(주)제넨바이오,72520,2022/12,1.4384294025363908
5053,(주)제노레이,122310,2012/12,0.21411908029170526
5054,(주)제노레이,122310,2013/12,0.23167795521404624
5055,(주)제노레이,122310,2014/12,0.23513289481808372
5056,(주)제노레이,122310,2015/12,0.21474316985029804
5057,(주)제노레이,122310,2016/12,0.22185539333436774
5058,(주)제노레이,122310,2017/12,0.19140466098029796
5059,(주)제노레이,122310,2018/12,0.18141615656751192
5060,(주)제노레이,122310,2019/12,0.19001443675123292
5061,(주)제노레이,122310,2020/12,0.2024715473328292
5062,(주)제노레이,122310,2021/12,0.19704206646129674
5063,(주)제노레이,122310,2022/12,0.2088452335038092
5064,(주)제노코,361390,2013/12,0.10499015812608167
5065,(주)제노코,361390,2014/12,0.08854349209530268
5066,(주)제노코,361390,2015/12,0.08509817718544192
5067,(주)제노코,361390,2016/12,0.07397105937376364
5068,(주)제노코,361390,2017/12,0.13640456612349114
5069,(주)제노코,361390,2018/12,0.08404037619154649
5070,(주)제노코,361390,2019/12,0.08395789769795435
5071,(주)제노코,361390,2020/12,0.08671262115974597
5072,(주)제노코,361390,2021/12,0.07115678525090106
5073,(주)제노코,361390,2022/12,0.0833089750334411
5074,(주)제노포커스,187420,2013/12,0.43831482144663353
5075,(주)제노포커스,187420,2014/12,0.24605067196294625
5076,(주)제노포커스,187420,2015/12,0.26957175252462084
5077,(주)제노포커스,187420,2016/12,0.2842419421749699
5078,(주)제노포커스,187420,2017/12,0.27187939387073773
5079,(주)제노포커스,187420,2018/12,0.2833746023859543
5080,(주)제노포커스,187420,2019/12,0.2724248385066993
5081,(주)제노포커스,187420,2020/12,0.25349730646953395
5082,(주)제노포커스,187420,2021/12,0.3822819224484306
5083,(주)제노포커스,187420,2022/12,0.3480046498230566
5084,(주)제놀루션,225220,2013/12,0.8414506720637317
5085,(주)제놀루션,225220,2014/12,0.9927473009201568
5086,(주)제놀루션,225220,2015/12,0.8382096073575268
5087,(주)제놀루션,225220,2016/12,0.7687909749453667
5088,(주)제놀루션,225220,2017/12,0.5178419289635634
5089,(주)제놀루션,225220,2018/12,0.6121144301009749
5090,(주)제놀루션,225220,2019/12,0.6196677989783882
5091,(주)제놀루션,225220,2020/12,0.10797590746466967
5092,(주)제놀루션,225220,2021/12,0.16632480957633533
5093,(주)제놀루션,225220,2022/12,0.30502521900667956
5094,(주)제닉,123330,2012/12,0.49262397639590466
5095,(주)제닉,123330,2013/12,0.3525218848877963
5096,(주)제닉,123330,2014/12,0.311596828107133
5097,(주)제닉,123330,2015/12,0.26200857757413704
5098,(주)제닉,123330,2016/12,0.27694104143370885
5099,(주)제닉,123330,2017/12,0.33294346536028235
5100,(주)제닉,123330,2018/12,0.2987844961771796
5101,(주)제닉,123330,2019/12,0.1832005917282193
5102,(주)제닉,123330,2020/12,0.19108415450862615
5103,(주)제닉,123330,2021/12,0.280592476429774
5104,(주)제닉,123330,2022/12,0.18226265276840672
5109,(주)제이시스메디칼,287410,2021/12,0.40509118566167074
5110,(주)제이시스메디칼,287410,2022/12,0.3893833447146817
5111,(주)제이아이테크,417500,2019/12,0.16234853830520804
5112,(주)제이아이테크,417500,2020/12,0.13918690851489227
5113,(주)제이아이테크,417500,2021/12,0.11007928054650615
5114,(주)제이아이테크,417500,2022/12,0.04791669451939809
5115,(주)제이에스티나,26040,2012/12,0.5726176421195464
5116,(주)제이에스티나,26040,2013/12,0.5865880319924626
5117,(주)제이에스티나,26040,2014/12,0.6124038440940883
5118,(주)제이에스티나,26040,2015/12,0.6403933867699749
5119,(주)제이에스티나,26040,2016/12,0.6317865288985268
5120,(주)제이에스티나,26040,2017/12,0.6794532060401522
5121,(주)제이에스티나,26040,2018/12,0.6664565316442302
5122,(주)제이에스티나,26040,2019/12,0.8507563826872376
5123,(주)제이에스티나,26040,2020/12,0.7999973637338976
5124,(주)제이에스티나,26040,2021/12,0.6231745880949875
5125,(주)제이에스티나,26040,2022/12,0.6288557004782175
5126,(주)제이엘케이,322510,2015/12,0.0715369558620078
5127,(주)제이엘케이,322510,2016/12,2.028494913548294
5128,(주)제이엘케이,322510,2017/12,4.756253655388463
5129,(주)제이엘케이,322510,2018/12,13.539330796425551
5130,(주)제이엘케이,322510,2019/12,46.992606759782866
5131,(주)제이엘케이,322510,2020/12,2.6636953169839317
5132,(주)제이엘케이,322510,2021/12,2.8162412475738408
5133,(주)제이엘케이,322510,2022/12,3.14853514686616
5134,(주)제이오,418550,2012/12,0.06425734343864976
5135,(주)제이오,418550,2013/12,0.11084098833978327
5136,(주)제이오,418550,2014/12,0.12950870120358798
5137,(주)제이오,418550,2015/12,0.10869269128058777
5138,(주)제이오,418550,2016/12,0.07741119618843796
5139,(주)제이오,418550,2017/12,0.09533903856396198
5140,(주)제이오,418550,2018/12,0.07527384692829749
5141,(주)제이오,418550,2019/12,0.03235469766359982
5142,(주)제이오,418550,2020/12,0.024749206163341662
5143,(주)제이오,418550,2021/12,0.05289457501745459
5144,(주)제이오,418550,2022/12,0.08363943154078302
5145,(주)제이티,89790,2012/12,0.07981424388100462
5146,(주)제이티,89790,2013/12,0.2766397528212089
5147,(주)제이티,89790,2014/12,0.20423738040907946
5148,(주)제이티,89790,2015/12,0.3391617960180248
5149,(주)제이티,89790,2016/12,0.5392200442743831
5150,(주)제이티,89790,2017/12,0.2545821919399643
5151,(주)제이티,89790,2018/12,0.1634220721675031
5152,(주)제이티,89790,2019/12,0.12852420993151306
5153,(주)제이티,89790,2020/12,0.10816957862735473
5154,(주)제이티,89790,2021/12,0.07793558578963562
5155,(주)제이티,89790,2022/12,0.08299887201569336
5156,(주)제일바이오,52670,2012/12,0.07905095295854422
5157,(주)제일바이오,52670,2013/12,0.08693003598081937
5158,(주)제일바이오,52670,2014/12,0.0895188915904286
5159,(주)제일바이오,52670,2015/12,0.14486420362966052
5160,(주)제일바이오,52670,2016/12,0.16196732693244115
5161,(주)제일바이오,52670,2017/12,0.1847330142133295
5162,(주)제일바이오,52670,2018/12,0.15622537041422688
5163,(주)제일바이오,52670,2019/12,0.18955586236059724
5164,(주)제일바이오,52670,2020/12,0.22499470107120206
5165,(주)제일바이오,52670,2021/12,0.23362497171451238
5166,(주)제일바이오,52670,2022/12,0.25605527697777697
5167,(주)제테마,216080,2017/12,0.6136088250392847
5168,(주)제테마,216080,2018/12,0.8831331545910008
5169,(주)제테마,216080,2019/12,1.2677732409009421
5170,(주)제테마,216080,2020/12,0.6964726552512921
5171,(주)제테마,216080,2021/12,0.3850051105027129
5172,(주)제테마,216080,2022/12,0.3974833965729916
5175,(주)젠큐릭스,229000,2015/12,7.033640249917791
5176,(주)젠큐릭스,229000,2016/12,13.534176610163705
5177,(주)젠큐릭스,229000,2017/12,950.3804783835983
5178,(주)젠큐릭스,229000,2018/12,21.618135567858747
5179,(주)젠큐릭스,229000,2019/12,48.07466073284633
5180,(주)젠큐릭스,229000,2020/12,5.194904473514379
5181,(주)젠큐릭스,229000,2021/12,3.8614549279542363
5182,(주)젠큐릭스,229000,2022/12,4.018671831686236
5183,(주)젬백스&카엘,82270,2012/12,0.25536504011510136
5184,(주)젬백스&카엘,82270,2013/12,0.3581417185496925
5185,(주)젬백스&카엘,82270,2014/12,0.3856600661084896
5186,(주)젬백스&카엘,82270,2015/12,0.3573587760407267
5187,(주)젬백스&카엘,82270,2016/12,0.5139424042295531
5188,(주)젬백스&카엘,82270,2017/12,0.3301903052391385
5189,(주)젬백스&카엘,82270,2018/12,0.39888777587148605
5190,(주)젬백스&카엘,82270,2019/12,0.4917531604485114
5191,(주)젬백스&카엘,82270,2020/12,0.32375830211786005
5192,(주)젬백스&카엘,82270,2021/12,0.3495088537123893
5193,(주)젬백스&카엘,82270,2022/12,0.3289195404640033
5194,(주)젬백스링크,64800,2012/12,0.22248031098047608
5195,(주)젬백스링크,64800,2013/12,0.24083342363381136
5196,(주)젬백스링크,64800,2014/12,0.24224971794791886
5197,(주)젬백스링크,64800,2015/12,0.2830162649317607
5198,(주)젬백스링크,64800,2016/12,0.2842838762215182
5199,(주)젬백스링크,64800,2017/12,0.20018523142417466
5200,(주)젬백스링크,64800,2018/12,0.27310261703787475
5201,(주)젬백스링크,64800,2019/12,0.238888511964024
5202,(주)젬백스링크,64800,2020/12,0.22900121359713607
5203,(주)젬백스링크,64800,2021/12,0.20760739393972757
5204,(주)젬백스링크,64800,2022/12,0.2381655441389459
5205,(주)좋은사람들,33340,2012/12,0.4438705705594954
5206,(주)좋은사람들,33340,2013/12,0.43322798766107923
5207,(주)좋은사람들,33340,2014/12,0.4381629985603054
5208,(주)좋은사람들,33340,2015/12,0.45831411432782354
5209,(주)좋은사람들,33340,2016/12,0.46361049835575857
5210,(주)좋은사람들,33340,2017/12,0.47872864131321013
5211,(주)좋은사람들,33340,2018/12,0.5284900603590483
5212,(주)좋은사람들,33340,2019/12,0.5528486394947101
5213,(주)좋은사람들,33340,2020/12,0.6680281649282985
5214,(주)좋은사람들,33340,2021/12,0.6131431197238908
5215,(주)좋은사람들,33340,2022/12,0.5786452173783666
5216,(주)주연테크,44380,2012/12,0.1735106638020037
5217,(주)주연테크,44380,2013/12,0.17872358267323674
5218,(주)주연테크,44380,2014/12,0.19574230955647556
5219,(주)주연테크,44380,2015/12,0.2256051196050129
5220,(주)주연테크,44380,2016/12,0.17213484483531397
5221,(주)주연테크,44380,2017/12,0.20943931144164027
5222,(주)주연테크,44380,2018/12,0.129001948123695
5223,(주)주연테크,44380,2019/12,0.09881504812309307
5224,(주)주연테크,44380,2020/12,0.0813960519575875
5225,(주)주연테크,44380,2021/12,0.07028650903529063
5226,(주)주연테크,44380,2022/12,0.10240936584712594
5227,(주)중앙백신연구소,72020,2012/12,0.3520794632871482
5228,(주)중앙백신연구소,72020,2013/12,0.2934364515289366
5229,(주)중앙백신연구소,72020,2014/12,0.2400864086960698
5230,(주)중앙백신연구소,72020,2015/12,0.24792789891579742
5231,(주)중앙백신연구소,72020,2016/12,0.2609244503120906
5232,(주)중앙백신연구소,72020,2017/12,0.30102517581610855
