,회사명,거래소코드,회계년도,영업레버리지,재무레버리지
7439,에스유홀딩스(주),31860,2020/12,-0.24616938815069309,0.40893054885443847
7440,에스유홀딩스(주),31860,2021/12,-0.2968498817296566,0.5385011668266727
7441,에스유홀딩스(주),31860,2022/12,-0.3423311018595546,0.4925643045841485
7442,에스지에이(주),49470,2012/12,-11.160037436102085,0.32481167922138526
7443,에스지에이(주),49470,2013/12,7.171575829609698,1.7725041343760508
7444,에스지에이(주),49470,2014/12,4.06373304619428,0.8606714781380957
7445,에스지에이(주),49470,2015/12,3.951205263385222,1.7924117053481332
7446,에스지에이(주),49470,2016/12,5.950358019753509,0.933211839415981
7447,에스지에이(주),49470,2017/12,-5.2784956084561525,0.2669903837464918
7448,에스지에이(주),49470,2018/12,-2.023532589044248,0.5294961850742679
7449,에스지에이(주),49470,2019/12,-1.4586941950766497,0.3824313642273863
7450,에스지에이(주),49470,2020/12,10.186854633216631,0.3524544104152027
7451,에스지에이(주),49470,2021/12,4.717562518442785,0.7626767282413341
7452,에스지에이(주),49470,2022/12,-2.6687821185581933,0.29045304583751547
7453,에스지에이솔루션즈(주),184230,2014/06,,
7454,에스지에이솔루션즈(주),184230,2015/06,2.216682932366594,1.337132456389997
7455,에스지에이솔루션즈(주),184230,2016/12,2.7345318222262027,1.3655921268656221
7456,에스지에이솔루션즈(주),184230,2017/12,4.384507061630307,2.2060112108945753
7457,에스지에이솔루션즈(주),184230,2018/12,-0.9842665237556268,0.6374997975414816
7458,에스지에이솔루션즈(주),184230,2019/12,-1.4262231454236487,0.3128367897400845
7459,에스지에이솔루션즈(주),184230,2020/12,4.850180555477089,0.724643306943605
7460,에스지에이솔루션즈(주),184230,2021/12,4.520245668701071,2.0204384184380997
7461,에스지에이솔루션즈(주),184230,2022/12,5.20534967616695,1.0932462046031772
7462,에스퓨얼셀(주),288620,2018/12,3.740297855389795,1.1067753887217364
7463,에스퓨얼셀(주),288620,2019/12,5.5104671601855975,1.359851215272902
